candidate_id,horizon,C,min_balanced_accuracy,min_macro_f1,min_transition_f1,max_false_transitions_per_day,mean_false_transitions_per_day,champion_max_false_transitions_per_day,champion_mean_false_transitions_per_day,champion_min_balanced_accuracy,champion_min_macro_f1,champion_min_transition_f1,fold_2022_000688_SH_balanced_accuracy_4state,fold_2022_000688_SH_macro_f1_4state,fold_2022_000688_SH_transition_precision,fold_2022_000688_SH_transition_recall,fold_2022_000688_SH_transition_f1,fold_2022_000688_SH_false_transitions_per_day,fold_2022_000688_SH_exact_accuracy_including_abstention,fold_2022_000688_SH_online_concrete_coverage,fold_2022_000852_SH_balanced_accuracy_4state,fold_2022_000852_SH_macro_f1_4state,fold_2022_000852_SH_transition_precision,fold_2022_000852_SH_transition_recall,fold_2022_000852_SH_transition_f1,fold_2022_000852_SH_false_transitions_per_day,fold_2022_000852_SH_exact_accuracy_including_abstention,fold_2022_000852_SH_online_concrete_coverage,fold_2023_000688_SH_balanced_accuracy_4state,fold_2023_000688_SH_macro_f1_4state,fold_2023_000688_SH_transition_precision,fold_2023_000688_SH_transition_recall,fold_2023_000688_SH_transition_f1,fold_2023_000688_SH_false_transitions_per_day,fold_2023_000688_SH_exact_accuracy_including_abstention,fold_2023_000688_SH_online_concrete_coverage,fold_2023_000852_SH_balanced_accuracy_4state,fold_2023_000852_SH_macro_f1_4state,fold_2023_000852_SH_transition_precision,fold_2023_000852_SH_transition_recall,fold_2023_000852_SH_transition_f1,fold_2023_000852_SH_false_transitions_per_day,fold_2023_000852_SH_exact_accuracy_including_abstention,fold_2023_000852_SH_online_concrete_coverage,fold_2024_000688_SH_balanced_accuracy_4state,fold_2024_000688_SH_macro_f1_4state,fold_2024_000688_SH_transition_precision,fold_2024_000688_SH_transition_recall,fold_2024_000688_SH_transition_f1,fold_2024_000688_SH_false_transitions_per_day,fold_2024_000688_SH_exact_accuracy_including_abstention,fold_2024_000688_SH_online_concrete_coverage,fold_2024_000852_SH_balanced_accuracy_4state,fold_2024_000852_SH_macro_f1_4state,fold_2024_000852_SH_transition_precision,fold_2024_000852_SH_transition_recall,fold_2024_000852_SH_transition_f1,fold_2024_000852_SH_false_transitions_per_day,fold_2024_000852_SH_exact_accuracy_including_abstention,fold_2024_000852_SH_online_concrete_coverage
temporal_h3_C0.1,3,0.1,0.7353200206559921,0.739514479170309,0.2028169014084507,1.0743801652892562,0.9841597796143251,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7666614101281708,0.7549164388771186,0.14473684210526316,0.6376811594202898,0.2359249329758713,1.0743801652892562,0.7478941034897714,0.9795427196149218,0.7628586611483708,0.7681594214550995,0.21428571428571427,0.631578947368421,0.32,0.9090909090909091,0.759453781512605,0.9784663865546218,0.7604458989326176,0.7662054595281342,0.17229729729729729,0.6071428571428571,0.26842105263157895,1.012396694214876,0.7538461538461538,0.9692307692307692,0.8023388712071153,0.8018909249404268,0.1986062717770035,0.6404494382022472,0.3031914893617021,0.9504132231404959,0.7921548650025472,0.9806418746816098,0.7353200206559921,0.739514479170309,0.12811387900355872,0.4864864864864865,0.2028169014084507,1.012396694214876,0.7560414269275029,0.9884925201380897,0.7958654752047382,0.7865329964772543,0.16727272727272727,0.5348837209302325,0.2548476454293629,0.9462809917355371,0.7864130434782609,0.9858695652173913
temporal_h3_C1,3,1.0,0.7327541178917254,0.7357215109634032,0.19839142091152814,1.103305785123967,1.0179063360881544,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7600372284977063,0.7489891057497131,0.14696485623003194,0.6666666666666666,0.2408376963350785,1.103305785123967,0.7442839951865222,0.98014440433213,0.780125070468735,0.7842156216879351,0.20677966101694914,0.6421052631578947,0.3128205128205128,0.9669421487603306,0.7725840336134454,0.9758403361344538,0.7621713354520194,0.7642835208636481,0.17123287671232876,0.5952380952380952,0.26595744680851063,1.0,0.7554945054945055,0.9758241758241758,0.8063148746135127,0.8040627473283563,0.18688524590163935,0.6404494382022472,0.2893401015228427,1.024793388429752,0.7957208354559347,0.9826795720835456,0.7327541178917254,0.7357215109634032,0.12374581939799331,0.5,0.19839142091152814,1.0826446280991735,0.7537399309551208,0.9907940161104718,0.8098836227560027,0.798027603546684,0.18772563176895307,0.6046511627906976,0.2865013774104683,0.9297520661157025,0.7940217391304348,0.9842391304347826
temporal_h3_C10,3,10.0,0.7314099058239876,0.7342176057151507,0.1962864721485411,1.1074380165289257,1.0241046831955922,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7536286065540575,0.7435843269298871,0.14102564102564102,0.6376811594202898,0.23097112860892388,1.1074380165289257,0.7388688327316486,0.9783393501805054,0.7933574736254838,0.7976533870438246,0.20748299319727892,0.6421052631578947,0.31362467866323906,0.9628099173553719,0.7830882352941176,0.9711134453781513,0.7611409164167269,0.7659665550213647,0.1718213058419244,0.5952380952380952,0.26666666666666666,0.9958677685950413,0.756043956043956,0.9725274725274725,0.8075565696581384,0.8053437432073259,0.1832797427652733,0.6404494382022472,0.28500000000000003,1.0495867768595042,0.7967396841569027,0.9821701477330617,0.7314099058239876,0.7342176057151507,0.12211221122112212,0.5,0.1962864721485411,1.0991735537190082,0.7520138089758343,0.9896432681242808,0.8059667795156292,0.7948198422615714,0.18772563176895307,0.6046511627906976,0.2865013774104683,0.9297520661157025,0.7891304347826087,0.9809782608695652
temporal_h6_C0.1,6,0.1,0.6576909866794467,0.669024476178746,0.24812030075187969,0.7272727272727273,0.6570247933884298,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.6697522408942607,0.6713295800105543,0.1963470319634703,0.6231884057971014,0.2986111111111111,0.7272727272727273,0.6504211793020457,0.9368231046931408,0.6809529863922316,0.7009261853545392,0.27,0.5684210526315789,0.36610169491525424,0.6033057851239669,0.678046218487395,0.9322478991596639,0.6937274061611798,0.7149653394898468,0.23232323232323232,0.5476190476190477,0.3262411347517731,0.628099173553719,0.6840659340659341,0.9230769230769231,0.7381597160667817,0.7541247399880205,0.2290748898678414,0.5842696629213483,0.3291139240506329,0.7231404958677686,0.7320427916454406,0.9460010188487009,0.6576909866794467,0.669024476178746,0.171875,0.44594594594594594,0.24812030075187969,0.6570247933884298,0.6841196777905638,0.9602991944764097,0.7409146804681908,0.742310868492373,0.2356020942408377,0.5232558139534884,0.3249097472924188,0.6033057851239669,0.7288043478260869,0.9554347826086956
temporal_h6_C1,6,1.0,0.6556718112651168,0.6686122233703607,0.23776223776223773,0.7355371900826446,0.6900826446280992,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.670046010661758,0.675134560067491,0.1963470319634703,0.6231884057971014,0.2986111111111111,0.7272727272727273,0.6504211793020457,0.9296028880866426,0.6946327448390366,0.7125995956816966,0.2631578947368421,0.5789473684210527,0.3618421052631579,0.6363636363636364,0.6896008403361344,0.9353991596638656,0.6943284080417357,0.7148125396742392,0.2222222222222222,0.5714285714285714,0.32,0.6942148760330579,0.6802197802197802,0.9175824175824175,0.7372602608381149,0.752322946427908,0.2290748898678414,0.5842696629213483,0.3291139240506329,0.7231404958677686,0.7305145185939887,0.9465104431991849,0.6556718112651168,0.6686122233703607,0.16037735849056603,0.4594594594594595,0.23776223776223773,0.7355371900826446,0.6783659378596087,0.9522439585730725,0.7461281437376139,0.7428513617894728,0.24120603015075376,0.5581395348837209,0.3368421052631579,0.6239669421487604,0.7282608695652174,0.9586956521739131
temporal_h6_C10,6,10.0,0.6504281322289203,0.6633507387406026,0.2274247491638796,0.7892561983471075,0.7148760330578513,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.6722771546676121,0.6732567208548709,0.19457013574660634,0.6231884057971014,0.296551724137931,0.7355371900826446,0.6546329723225031,0.9368231046931408,0.7022312374323595,0.7213366859215641,0.2706422018348624,0.6210526315789474,0.3769968051118211,0.6570247933884298,0.6948529411764706,0.9275210084033614,0.6948677995240832,0.7112230651671062,0.21777777777777776,0.5833333333333334,0.31715210355987056,0.7272727272727273,0.6796703296703297,0.9252747252747253,0.7256230677531015,0.7436189265761699,0.22594142259414227,0.6067415730337079,0.32926829268292684,0.7644628099173554,0.7182883341823739,0.9368313805399898,0.6504281322289203,0.6633507387406026,0.1511111111111111,0.4594594594594595,0.2274247491638796,0.7892561983471075,0.6714614499424626,0.9487917146144994,0.7360893280474461,0.7381108919244002,0.2358974358974359,0.5348837209302325,0.3274021352313167,0.6157024793388429,0.7195652173913043,0.95
