pair_id,index_symbol,carrier,leg,horizon,index_row,timestamp,direction
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,0,543547,2024-04-30T09:57:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,1,543548,2024-04-30T09:58:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,5,543552,2024-04-30T10:02:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,15,543562,2024-04-30T10:12:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,30,543577,2024-04-30T10:27:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,60,543607,2024-04-30T10:57:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,120,543667,2024-04-30T13:27:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,event,240,543787,2024-05-06T09:57:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,0,554348,2024-07-08T09:58:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,1,554349,2024-07-08T09:59:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,5,554353,2024-07-08T10:03:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,15,554363,2024-07-08T10:13:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,30,554378,2024-07-08T10:28:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,60,554408,2024-07-08T10:58:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,120,554468,2024-07-08T13:28:00+08:00,1
000852.SH:R1_A:543547:554348,000852.SH,512100.SH,control,240,554588,2024-07-09T09:58:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,0,543939,2024-05-06T13:59:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,1,543940,2024-05-06T14:00:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,5,543944,2024-05-06T14:04:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,15,543954,2024-05-06T14:14:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,30,543969,2024-05-06T14:29:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,60,543999,2024-05-06T14:59:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,120,544059,2024-05-07T10:29:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,event,240,544179,2024-05-07T13:59:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,0,543936,2024-05-06T13:56:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,1,543937,2024-05-06T13:57:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,5,543941,2024-05-06T14:01:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,15,543951,2024-05-06T14:11:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,30,543966,2024-05-06T14:26:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,60,543996,2024-05-06T14:56:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,120,544056,2024-05-07T10:26:00+08:00,1
000852.SH:R1_A:543939:543936,000852.SH,512100.SH,control,240,544176,2024-05-07T13:56:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,0,544140,2024-05-07T13:20:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,1,544141,2024-05-07T13:21:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,5,544145,2024-05-07T13:25:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,15,544155,2024-05-07T13:35:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,30,544170,2024-05-07T13:50:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,60,544200,2024-05-07T14:20:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,120,544260,2024-05-08T09:50:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,event,240,544380,2024-05-08T13:20:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,0,546780,2024-05-22T13:20:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,1,546781,2024-05-22T13:21:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,5,546785,2024-05-22T13:25:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,15,546795,2024-05-22T13:35:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,30,546810,2024-05-22T13:50:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,60,546840,2024-05-22T14:20:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,120,546900,2024-05-23T09:50:00+08:00,1
000852.SH:R1_A:544140:546780,000852.SH,512100.SH,control,240,547020,2024-05-23T13:20:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,0,544800,2024-05-10T10:50:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,1,544801,2024-05-10T10:51:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,5,544805,2024-05-10T10:55:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,15,544815,2024-05-10T11:05:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,30,544830,2024-05-10T11:20:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,60,544860,2024-05-10T13:20:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,120,544920,2024-05-10T14:20:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,event,240,545040,2024-05-13T10:50:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,0,544799,2024-05-10T10:49:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,1,544800,2024-05-10T10:50:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,5,544804,2024-05-10T10:54:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,15,544814,2024-05-10T11:04:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,30,544829,2024-05-10T11:19:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,60,544859,2024-05-10T13:19:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,120,544919,2024-05-10T14:19:00+08:00,1
000852.SH:R1_A:544800:544799,000852.SH,512100.SH,control,240,545039,2024-05-13T10:49:00+08:00,1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,0,545062,2024-05-13T11:12:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,1,545063,2024-05-13T11:13:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,5,545067,2024-05-13T11:17:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,15,545077,2024-05-13T11:27:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,30,545092,2024-05-13T13:12:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,60,545122,2024-05-13T13:42:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,120,545182,2024-05-13T14:42:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,event,240,545302,2024-05-14T11:12:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,0,545061,2024-05-13T11:11:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,1,545062,2024-05-13T11:12:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,5,545066,2024-05-13T11:16:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,15,545076,2024-05-13T11:26:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,30,545091,2024-05-13T13:11:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,60,545121,2024-05-13T13:41:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,120,545181,2024-05-13T14:41:00+08:00,-1
000852.SH:R1_A:545062:545061,000852.SH,512100.SH,control,240,545301,2024-05-14T11:11:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,0,545969,2024-05-17T10:19:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,1,545970,2024-05-17T10:20:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,5,545974,2024-05-17T10:24:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,15,545984,2024-05-17T10:34:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,30,545999,2024-05-17T10:49:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,60,546029,2024-05-17T11:19:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,120,546089,2024-05-17T13:49:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,event,240,546209,2024-05-20T10:19:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,0,548609,2024-06-03T10:19:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,1,548610,2024-06-03T10:20:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,5,548614,2024-06-03T10:24:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,15,548624,2024-06-03T10:34:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,30,548639,2024-06-03T10:49:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,60,548669,2024-06-03T11:19:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,120,548729,2024-06-03T13:49:00+08:00,-1
000852.SH:R1_A:545969:548609,000852.SH,512100.SH,control,240,548849,2024-06-04T10:19:00+08:00,-1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,0,546335,2024-05-20T13:55:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,1,546336,2024-05-20T13:56:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,5,546340,2024-05-20T14:00:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,15,546350,2024-05-20T14:10:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,30,546365,2024-05-20T14:25:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,60,546395,2024-05-20T14:55:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,120,546455,2024-05-21T10:25:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,event,240,546575,2024-05-21T13:55:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,0,546334,2024-05-20T13:54:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,1,546335,2024-05-20T13:55:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,5,546339,2024-05-20T13:59:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,15,546349,2024-05-20T14:09:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,30,546364,2024-05-20T14:24:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,60,546394,2024-05-20T14:54:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,120,546454,2024-05-21T10:24:00+08:00,1
000852.SH:R1_A:546335:546334,000852.SH,512100.SH,control,240,546574,2024-05-21T13:54:00+08:00,1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,0,547000,2024-05-23T11:30:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,1,547001,2024-05-23T13:01:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,5,547005,2024-05-23T13:05:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,15,547015,2024-05-23T13:15:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,30,547030,2024-05-23T13:30:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,60,547060,2024-05-23T14:00:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,120,547120,2024-05-23T15:00:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,event,240,547240,2024-05-24T11:30:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,0,525640,2024-01-04T11:30:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,1,525641,2024-01-04T13:01:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,5,525645,2024-01-04T13:05:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,15,525655,2024-01-04T13:15:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,30,525670,2024-01-04T13:30:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,60,525700,2024-01-04T14:00:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,120,525760,2024-01-04T15:00:00+08:00,-1
000852.SH:R1_A:547000:525640,000852.SH,512100.SH,control,240,525880,2024-01-05T11:30:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,0,547099,2024-05-23T14:39:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,1,547100,2024-05-23T14:40:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,5,547104,2024-05-23T14:44:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,15,547114,2024-05-23T14:54:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,30,547129,2024-05-24T09:39:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,60,547159,2024-05-24T10:09:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,120,547219,2024-05-24T11:09:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,event,240,547339,2024-05-24T14:39:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,0,525731,2024-01-04T14:31:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,1,525732,2024-01-04T14:32:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,5,525736,2024-01-04T14:36:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,15,525746,2024-01-04T14:46:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,30,525761,2024-01-05T09:31:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,60,525791,2024-01-05T10:01:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,120,525851,2024-01-05T11:01:00+08:00,-1
000852.SH:R1_A:547099:525731,000852.SH,512100.SH,control,240,525971,2024-01-05T14:31:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,0,547149,2024-05-24T09:59:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,1,547150,2024-05-24T10:00:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,5,547154,2024-05-24T10:04:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,15,547164,2024-05-24T10:14:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,30,547179,2024-05-24T10:29:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,60,547209,2024-05-24T10:59:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,120,547269,2024-05-24T13:29:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,event,240,547389,2024-05-27T09:59:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,0,559373,2024-08-06T09:43:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,1,559374,2024-08-06T09:44:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,5,559378,2024-08-06T09:48:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,15,559388,2024-08-06T09:58:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,30,559403,2024-08-06T10:13:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,60,559433,2024-08-06T10:43:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,120,559493,2024-08-06T13:13:00+08:00,-1
000852.SH:R1_A:547149:559373,000852.SH,512100.SH,control,240,559613,2024-08-07T09:43:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,0,547252,2024-05-24T13:12:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,1,547253,2024-05-24T13:13:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,5,547257,2024-05-24T13:17:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,15,547267,2024-05-24T13:27:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,30,547282,2024-05-24T13:42:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,60,547312,2024-05-24T14:12:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,120,547372,2024-05-27T09:42:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,event,240,547492,2024-05-27T13:12:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,0,573161,2024-11-04T13:01:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,1,573162,2024-11-04T13:02:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,5,573166,2024-11-04T13:06:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,15,573176,2024-11-04T13:16:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,30,573191,2024-11-04T13:31:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,60,573221,2024-11-04T14:01:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,120,573281,2024-11-05T09:31:00+08:00,-1
000852.SH:R1_A:547252:573161,000852.SH,512100.SH,control,240,573401,2024-11-05T13:01:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,0,547394,2024-05-27T10:04:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,1,547395,2024-05-27T10:05:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,5,547399,2024-05-27T10:09:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,15,547409,2024-05-27T10:19:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,30,547424,2024-05-27T10:34:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,60,547454,2024-05-27T11:04:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,120,547514,2024-05-27T13:34:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,event,240,547634,2024-05-28T10:04:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,0,536591,2024-03-18T10:01:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,1,536592,2024-03-18T10:02:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,5,536596,2024-03-18T10:06:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,15,536606,2024-03-18T10:16:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,30,536621,2024-03-18T10:31:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,60,536651,2024-03-18T11:01:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,120,536711,2024-03-18T13:31:00+08:00,-1
000852.SH:R1_A:547394:536591,000852.SH,512100.SH,control,240,536831,2024-03-19T10:01:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,0,547602,2024-05-28T09:32:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,1,547603,2024-05-28T09:33:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,5,547607,2024-05-28T09:37:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,15,547617,2024-05-28T09:47:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,30,547632,2024-05-28T10:02:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,60,547662,2024-05-28T10:32:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,120,547722,2024-05-28T13:02:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,event,240,547842,2024-05-29T09:32:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,0,564407,2024-09-04T09:37:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,1,564408,2024-09-04T09:38:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,5,564412,2024-09-04T09:42:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,15,564422,2024-09-04T09:52:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,30,564437,2024-09-04T10:07:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,60,564467,2024-09-04T10:37:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,120,564527,2024-09-04T13:07:00+08:00,-1
000852.SH:R1_A:547602:564407,000852.SH,512100.SH,control,240,564647,2024-09-05T09:37:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,0,548727,2024-06-03T13:47:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,1,548728,2024-06-03T13:48:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,5,548732,2024-06-03T13:52:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,15,548742,2024-06-03T14:02:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,30,548757,2024-06-03T14:17:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,60,548787,2024-06-03T14:47:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,120,548847,2024-06-04T10:17:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,event,240,548967,2024-06-04T13:47:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,0,548721,2024-06-03T13:41:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,1,548722,2024-06-03T13:42:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,5,548726,2024-06-03T13:46:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,15,548736,2024-06-03T13:56:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,30,548751,2024-06-03T14:11:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,60,548781,2024-06-03T14:41:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,120,548841,2024-06-04T10:11:00+08:00,-1
000852.SH:R1_A:548727:548721,000852.SH,512100.SH,control,240,548961,2024-06-04T13:41:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,0,548802,2024-06-04T09:32:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,1,548803,2024-06-04T09:33:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,5,548807,2024-06-04T09:37:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,15,548817,2024-06-04T09:47:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,30,548832,2024-06-04T10:02:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,60,548862,2024-06-04T10:32:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,120,548922,2024-06-04T13:02:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,event,240,549042,2024-06-05T09:32:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,0,553142,2024-07-01T09:52:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,1,553143,2024-07-01T09:53:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,5,553147,2024-07-01T09:57:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,15,553157,2024-07-01T10:07:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,30,553172,2024-07-01T10:22:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,60,553202,2024-07-01T10:52:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,120,553262,2024-07-01T13:22:00+08:00,-1
000852.SH:R1_A:548802:553142,000852.SH,512100.SH,control,240,553382,2024-07-02T09:52:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,0,548838,2024-06-04T10:08:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,1,548839,2024-06-04T10:09:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,5,548843,2024-06-04T10:13:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,15,548853,2024-06-04T10:23:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,30,548868,2024-06-04T10:38:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,60,548898,2024-06-04T11:08:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,120,548958,2024-06-04T13:38:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,event,240,549078,2024-06-05T10:08:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,control,0,568992,2024-10-10T10:02:00+08:00,-1
000852.SH:R1_A:548838:568992,000852.SH,512100.SH,control,1,568993,2024-10-10T10:03:00+08:00,-1
