SecurityID,DateTime,SettlementGroupID,SettlementID,LastPrice,PreSettlementPrice,PreClosePrice,PreOpenInterest,OpenPrice,HighPrice,LowPrice,Volume,Turnover,AveragePrice,OpenInterest,ClosePrice,SettlementPrice,UpperLimitPrice,LowerLimitPrice,PreDelta,CurrDelta,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,DerivedQuoteStatus
MO2212-C-7200,20221206093250400,SG01,1,5.4,5.8,5.8,1863,5.4,5.8,4.8,22,11680,5.309,1881,0,0,677.2,0.2,0,0,5.6,5.4,5.2,4.4,3.8,15,16,32,2,3,5.8,6.0,6.2,6.4,9.0,26,16,9,1,3,EXECUTABLE
MO2212-C-7400,20221206093250400,SG01,1,1.8,1.8,1.8,905,0.0,0.0,0.0,0,0,1.8,905,0,0,673.2,0.2,0,0,2.0,1.8,1.4,1.2,0.0,6,54,1,40,0,2.2,2.4,2.6,3.0,3.2,11,50,6,1,1,EXECUTABLE
MO2212-C-7600,20221206093250400,SG01,1,1.2,1.2,1.2,589,0.0,0.0,0.0,0,0,1.2,589,0,0,672.6,0.2,0,0,1.0,0.8,0.6,0.0,0.0,23,32,6,0,0,1.2,1.4,1.6,1.8,2.0,10,50,1,1,1,EXECUTABLE
MO2212-C-7800,20221206093250400,SG01,1,0.8,0.8,0.8,227,0.0,0.0,0.0,0,0,0.8,227,0,0,672.2,0.2,0,0,0.8,0.6,0.4,0.0,0.0,10,45,12,0,0,1.0,1.2,1.4,1.6,1.8,36,32,2,1,1,EXECUTABLE
MO2212-P-6200,20221206093250400,SG01,1,3.0,3.0,3.0,2030,3.4,3.6,2.8,21,6700,3.19,2036,0,0,674.4,0.2,0,0,2.8,2.6,2.2,1.0,0.0,6,69,1,1,0,3.0,3.2,3.4,5.2,6.0,19,50,6,1,1,EXECUTABLE
MO2212-P-6400,20221206093250400,SG01,1,12.6,12.6,12.6,2572,14.2,14.2,11.6,63,76400,12.127,2551,0,0,684.0,0.2,0,0,12.2,12.0,11.8,11.2,10.6,30,10,14,1,2,12.6,12.8,13.0,13.2,13.4,6,23,12,24,6,EXECUTABLE
MO2212-P-6600,20221206093250400,SG01,1,50.4,52.6,52.6,2228,58.0,58.0,47.2,151,780520,51.69,2259,0,0,724.0,0.2,0,0,50.0,49.6,49.4,49.2,49.0,2,5,15,6,8,50.4,50.8,51.0,51.4,51.6,1,4,8,7,6,EXECUTABLE
MO2212-P-6800,20221206093250400,SG01,1,150.2,151.2,151.8,510,150.2,150.2,150.2,1,15020,150.2,511,0,0,822.6,0.2,0,0,148.4,148.2,148.0,147.8,147.6,3,6,6,6,6,153.2,153.4,153.6,154.4,155.0,10,14,6,12,1,EXECUTABLE
MO2212-P-7000,20221206093250400,SG01,1,314.0,311.0,314.0,127,0.0,0.0,0.0,0,0,314.0,127,0,0,982.4,0.2,0,0,307.4,306.8,306.4,305.8,305.4,3,16,6,12,1,313.8,314.0,314.2,314.4,314.8,2,6,8,6,4,EXECUTABLE
MO2212-P-7200,20221206093250400,SG01,1,493.8,507.6,493.8,111,0.0,0.0,0.0,0,0,493.8,111,0,0,1179.0,0.2,0,0,494.2,493.6,493.4,493.0,492.8,6,10,4,9,18,502.0,502.4,502.8,503.0,503.4,14,10,6,6,1,EXECUTABLE
MO2212-P-7400,20221206093250400,SG01,1,691.6,705.0,691.6,60,0.0,0.0,0.0,0,0,691.6,60,0,0,1376.4,33.6,0,0,690.2,689.2,689.0,688.2,687.0,10,3,12,12,6,698.0,698.6,698.8,699.6,699.8,6,14,6,4,6,EXECUTABLE
MO2212-P-7600,20221206093250400,SG01,1,919.0,904.2,919.0,44,0.0,0.0,0.0,0,0,919.0,44,0,0,1575.6,232.8,0,0,889.0,888.4,888.2,887.8,887.0,4,3,12,6,6,896.8,897.6,898.2,898.4,898.6,6,2,6,8,4,EXECUTABLE
MO2212-P-7800,20221206093250400,SG01,1,1297.4,1104.0,1297.4,81,0.0,0.0,0.0,0,0,1297.4,81,0,0,1775.4,432.6,0,0,1089.2,1089.0,1088.2,1087.4,1087.0,6,4,9,12,6,1097.0,1098.2,1098.4,1099.2,1100.0,6,6,14,7,12,EXECUTABLE
MO2303-C-6200,20221206093250400,SG01,1,476.2,549.4,476.2,219,0.0,0.0,0.0,0,0,476.2,219,0,0,1220.8,0.2,0,0,545.0,544.2,543.8,543.4,542.6,6,1,12,6,12,556.2,557.2,557.4,557.8,558.0,12,6,12,6,6,EXECUTABLE
MO2303-C-6400,20221206093250400,SG01,1,413.0,417.4,413.0,167,0.0,0.0,0.0,0,0,413.0,167,0,0,1088.8,0.2,0,0,411.8,411.4,411.0,410.2,409.4,2,6,24,30,12,424.4,424.6,424.8,425.0,425.8,16,18,12,6,6,EXECUTABLE
MO2303-C-6600,20221206093250400,SG01,1,310.0,311.6,310.0,138,0.0,0.0,0.0,0,0,310.0,138,0,0,983.0,0.2,0,0,305.6,303.4,303.2,302.8,302.0,7,6,12,6,18,314.6,315.2,315.4,315.6,316.0,6,6,24,24,4,EXECUTABLE
MO2303-C-6800,20221206093250400,SG01,1,224.2,224.2,224.2,217,0.0,0.0,0.0,0,0,224.2,217,0,0,895.6,0.2,0,0,217.8,217.2,217.0,216.8,216.2,1,12,12,6,12,227.0,227.4,227.6,228.0,228.4,12,12,40,6,6,EXECUTABLE
MO2303-C-7000,20221206093250400,SG01,1,153.8,155.6,153.8,366,0.0,0.0,0.0,0,0,153.8,366,0,0,827.0,0.2,0,0,151.0,150.8,150.6,150.2,150.0,1,6,6,12,12,157.6,159.0,159.6,159.8,160.0,1,6,28,19,18,EXECUTABLE
MO2303-C-7200,20221206093250400,SG01,1,107.4,107.2,107.4,190,0.0,0.0,0.0,0,0,107.4,190,0,0,778.6,0.2,0,0,103.2,102.6,102.4,102.2,102.0,6,25,12,18,12,108.8,109.0,109.2,109.4,109.6,10,18,54,7,3,EXECUTABLE
MO2303-C-7400,20221206093250400,SG01,1,70.6,69.8,70.6,254,0.0,0.0,0.0,0,0,70.6,254,0,0,741.2,0.2,0,0,67.6,67.2,67.0,66.8,66.6,6,30,36,4,3,73.6,74.0,74.2,74.6,74.8,22,6,24,21,12,EXECUTABLE
MO2303-C-7600,20221206093250400,SG01,1,48.2,47.4,48.2,405,0.0,0.0,0.0,0,0,48.2,405,0,0,718.8,0.2,0,0,45.0,44.8,44.4,4.0,2.6,36,21,10,10,1,48.4,48.6,48.8,49.0,49.2,12,4,21,24,6,EXECUTABLE
MO2303-C-7800,20221206093250400,SG01,1,33.2,32.0,33.2,497,0.0,0.0,0.0,0,0,33.2,497,0,0,703.4,0.2,0,0,30.8,30.6,30.4,30.2,30.0,4,12,12,24,45,33.8,34.0,34.2,34.4,34.6,6,45,30,6,4,EXECUTABLE
MO2303-P-6200,20221206093250400,SG01,1,128.8,121.2,128.8,122,0.0,0.0,0.0,0,0,128.8,122,0,0,792.6,0.2,0,0,121.6,119.6,119.4,118.8,118.4,1,10,12,24,12,126.6,126.8,127.0,127.2,127.4,6,6,12,6,24,EXECUTABLE
MO2303-P-6400,20221206093250400,SG01,1,197.2,188.8,197.2,137,0.0,0.0,0.0,0,0,197.2,137,0,0,860.2,0.2,0,0,187.0,185.0,184.8,184.6,184.4,1,28,24,18,13,194.8,195.2,195.4,195.6,196.0,12,1,1,12,42,EXECUTABLE
MO2303-P-6600,20221206093250400,SG01,1,290.8,279.8,290.8,141,0.0,0.0,0.0,0,0,290.8,141,0,0,951.2,0.2,0,0,274.8,274.0,273.6,273.4,273.2,1,12,6,24,4,285.4,285.6,285.8,286.0,286.2,1,6,6,12,13,EXECUTABLE
MO2303-P-6800,20221206093250400,SG01,1,407.2,389.2,407.2,97,0.0,0.0,0.0,0,0,407.2,97,0,0,1060.6,0.2,0,0,384.4,383.2,383.0,382.8,382.4,12,22,18,6,12,396.8,397.0,397.2,397.4,397.6,1,6,12,6,7,EXECUTABLE
MO2303-P-7000,20221206093250400,SG01,1,518.0,518.8,518.0,223,0.0,0.0,0.0,0,0,518.0,223,0,0,1190.2,0.2,0,0,514.6,514.4,513.6,513.2,512.4,16,6,12,6,24,529.2,529.4,529.8,530.2,530.8,7,12,1,18,6,EXECUTABLE
MO2303-P-7200,20221206093250400,SG01,1,666.4,669.6,666.4,55,0.0,0.0,0.0,0,0,666.4,55,0,0,1341.0,0.2,0,0,664.0,663.4,663.0,662.4,662.2,16,6,30,12,6,678.0,679.6,680.0,681.0,682.0,1,12,18,30,18,EXECUTABLE
MO2303-P-7400,20221206093250400,SG01,1,998.0,832.6,998.0,52,0.0,0.0,0.0,0,0,998.0,52,0,0,1504.0,161.2,0,0,829.4,828.4,828.2,828.0,826.8,6,12,12,18,6,843.6,844.0,844.6,845.6,846.4,2,6,6,6,12,EXECUTABLE
MO2303-P-7600,20221206093250400,SG01,1,1053.0,1009.2,1053.0,31,0.0,0.0,0.0,0,0,1053.0,31,0,0,1680.6,337.8,0,0,1004.2,1001.8,1001.6,1001.4,1001.2,6,6,6,24,10,1017.6,1017.8,1018.4,1019.6,1020.6,6,6,12,6,36,EXECUTABLE
MO2303-P-7800,20221206093250400,SG01,1,1251.0,1190.8,1251.0,54,0.0,0.0,0.0,0,0,1251.0,54,0,0,1862.2,519.4,0,0,1187.2,1186.0,1185.2,1184.8,1184.4,6,30,16,6,12,1199.6,1200.4,1202.2,1203.4,1203.8,6,6,6,12,6,EXECUTABLE
MO2306-C-6200,20221206093250400,SG01,1,582.6,578.6,582.6,108,0.0,0.0,0.0,0,0,582.6,108,0,0,1250.0,0.2,0,0,576.4,573.4,572.8,572.4,570.0,1,1,12,6,36,587.6,587.8,588.2,589.2,589.4,12,18,12,12,5,EXECUTABLE
MO2306-C-6400,20221206093250400,SG01,1,468.6,463.4,468.6,67,0.0,0.0,0.0,0,0,468.6,67,0,0,1134.8,0.2,0,0,461.0,460.6,459.8,459.0,458.8,1,7,12,12,6,475.4,475.8,476.0,476.6,477.4,18,24,29,10,6,EXECUTABLE
MO2306-C-6600,20221206093250400,SG01,1,375.6,368.8,375.8,118,375.6,375.6,375.6,1,37560,375.6,119,0,0,1040.2,0.2,0,0,375.6,367.2,367.0,366.2,365.8,1,12,12,6,30,378.8,379.0,380.4,380.8,381.4,11,6,10,24,6,EXECUTABLE
MO2306-C-6800,20221206093250400,SG01,1,294.2,294.2,294.2,208,0.0,0.0,0.0,0,0,294.2,208,0,0,965.6,0.2,0,0,285.8,285.0,284.2,283.0,282.8,1,7,24,24,11,298.0,298.2,299.4,299.6,300.2,6,24,18,12,6,EXECUTABLE
MO2306-C-7000,20221206093250400,SG01,1,229.2,223.2,229.2,533,0.0,0.0,0.0,0,0,229.2,533,0,0,894.6,0.2,0,0,221.0,220.4,219.8,219.6,218.0,18,2,18,18,29,228.6,230.6,231.4,231.6,231.8,1,5,36,28,12,EXECUTABLE
MO2306-C-7400,20221206093250400,SG01,1,129.2,128.2,129.2,419,0.0,0.0,0.0,0,0,129.2,419,0,0,799.6,0.2,0,0,126.6,125.8,125.6,125.4,125.2,1,6,12,34,6,132.2,136.2,136.4,136.6,137.0,1,6,12,46,20,EXECUTABLE
MO2306-C-7600,20221206093250400,SG01,1,101.2,99.2,101.2,357,0.0,0.0,0.0,0,0,101.2,357,0,0,770.6,0.2,0,0,98.2,97.6,97.2,97.0,96.8,6,6,6,12,24,104.0,104.2,104.4,104.8,105.2,6,27,18,24,6,EXECUTABLE
MO2306-C-7800,20221206093250400,SG01,1,72.4,76.2,72.4,489,0.0,0.0,0.0,0,0,72.4,489,0,0,747.6,0.2,0,0,74.4,73.6,73.4,73.2,73.0,6,6,17,22,24,79.8,80.0,80.2,80.4,80.6,1,6,6,28,24,EXECUTABLE
MO2306-P-6200,20221206093250400,SG01,1,263.0,261.4,263.0,264,0.0,0.0,0.0,0,0,263.0,264,0,0,932.8,0.2,0,0,259.2,257.6,257.2,257.0,256.4,1,6,5,31,30,269.0,269.4,269.6,270.6,271.2,1,6,31,23,12,EXECUTABLE
MO2306-P-6400,20221206093250400,SG01,1,353.6,344.6,353.6,243,0.0,0.0,0.0,0,0,353.6,243,0,0,1016.0,0.2,0,0,342.8,342.4,342.0,341.8,341.0,1,6,24,6,18,353.6,354.2,354.4,354.8,355.0,1,6,18,18,24,EXECUTABLE
MO2306-P-6600,20221206093250400,SG01,1,454.0,447.8,454.0,107,0.0,0.0,0.0,0,0,454.0,107,0,0,1119.2,0.2,0,0,443.2,443.0,442.0,441.2,440.6,6,12,30,5,10,455.2,455.4,455.8,457.0,457.6,1,1,6,5,18,EXECUTABLE
MO2306-P-6800,20221206093250400,SG01,1,564.4,564.4,564.4,73,0.0,0.0,0.0,0,0,564.4,73,0,0,1235.8,0.2,0,0,559.8,558.4,558.0,557.0,556.6,12,6,30,10,6,571.4,572.0,573.6,574.4,574.8,1,6,6,6,30,EXECUTABLE
MO2306-P-7000,20221206093250400,SG01,1,720.2,699.0,720.2,55,0.0,0.0,0.0,0,0,720.2,55,0,0,1370.4,27.6,0,0,689.6,689.0,688.4,688.2,687.2,12,6,18,24,6,703.6,704.2,704.4,706.2,706.8,1,1,6,12,24,EXECUTABLE
MO2306-P-7200,20221206093250400,SG01,1,1000.0,840.0,1000.0,44,0.0,0.0,0.0,0,0,1000.0,44,0,0,1511.4,168.6,0,0,836.6,834.8,833.8,833.4,832.0,4,6,6,18,30,852.6,852.8,853.0,853.6,853.8,6,1,5,12,24,EXECUTABLE
MO2306-P-7400,20221206093250400,SG01,1,1011.6,1004.2,1011.6,34,0.0,0.0,0.0,0,0,1011.6,34,0,0,1675.6,332.8,0,0,993.6,990.8,987.6,987.2,987.0,4,18,6,24,10,1008.8,1009.0,1009.4,1009.6,1009.8,1,6,13,17,16,EXECUTABLE
MO2306-P-7600,20221206093250400,SG01,1,1346.6,1161.8,1346.6,35,0.0,0.0,0.0,0,0,1346.6,35,0,0,1833.2,490.4,0,0,1159.4,1156.2,1155.8,1154.0,1153.8,4,6,6,6,12,1174.8,1175.0,1175.4,1177.8,1178.0,6,7,6,6,30,EXECUTABLE
MO2306-P-7800,20221206093250400,SG01,1,1394.4,1339.6,1394.4,53,0.0,0.0,0.0,0,0,1394.4,53,0,0,2011.0,668.2,0,0,1334.6,1331.0,1330.0,1326.8,1326.4,4,6,6,30,16,1348.8,1349.0,1352.0,1352.4,1355.0,6,6,6,6,30,EXECUTABLE
MO2212-P-8000,20221206093250900,SG01,1,1547.4,1304.0,1547.4,128,0.0,0.0,0.0,0,0,1547.4,128,0,0,1975.4,632.6,0,0,1287.4,1286.6,1286.2,1286.0,1285.8,6,3,4,6,12,1296.0,1298.2,1298.4,1300.0,1300.2,12,10,8,6,9,EXECUTABLE
MO2303-C-8000,20221206093250900,SG01,1,21.4,21.4,21.4,290,0.0,0.0,0.0,0,0,21.4,290,0,0,692.8,0.2,0,0,20.4,20.2,20.0,2.6,0.6,12,6,58,2,2,22.0,22.2,22.4,22.6,22.8,6,22,18,12,6,EXECUTABLE
MO2303-P-8000,20221206093250900,SG01,1,1536.0,1379.6,1536.0,90,0.0,0.0,0.0,0,0,1536.0,90,0,0,2051.0,708.2,0,0,1375.2,1374.4,1373.0,1372.6,1372.4,6,12,6,34,6,1388.8,1390.4,1390.8,1392.0,1393.0,6,6,12,12,12,EXECUTABLE
MO2306-P-8000,20221206093250900,SG01,1,1764.6,1518.4,1764.6,49,0.0,0.0,0.0,0,0,1764.6,49,0,0,2189.8,847.0,0,0,1510.8,1509.2,1507.4,1507.2,1505.6,10,6,12,28,6,1529.0,1529.8,1532.2,1532.6,1533.4,6,18,6,18,10,EXECUTABLE
MO2212-C-6500,20221206093250900,SG01,1,234.0,231.8,231.8,1035,228.0,240.4,228.0,19,437560,230.295,1038,0,0,903.2,0.2,0,0,232.0,231.0,230.8,230.6,229.6,6,6,8,6,4,236.2,237.2,237.6,237.8,238.6,6,10,8,6,6,EXECUTABLE
MO2212-C-6700,20221206093250900,SG01,1,98.2,99.0,99.0,2860,90.2,103.0,90.2,161,1570420,97.542,2877,0,0,770.4,0.2,0,0,98.4,98.2,98.0,97.8,97.6,9,6,14,2,7,101.0,101.2,101.6,102.2,102.6,8,13,4,8,7,EXECUTABLE
MO2212-C-6900,20221206093250900,SG01,1,32.8,33.4,33.4,2833,30.0,35.2,29.4,179,592980,33.127,2873,0,0,704.8,0.2,0,0,32.8,32.6,32.4,32.2,32.0,5,11,9,10,6,33.4,33.6,33.8,34.0,34.2,3,6,4,12,11,EXECUTABLE
MO2212-C-7100,20221206093250900,SG01,1,10.0,9.8,9.8,1316,8.6,10.6,8.6,102,101500,9.951,1303,0,0,681.2,0.2,0,0,9.8,9.6,9.4,8.8,8.6,33,21,9,2,1,10.0,10.2,10.4,10.6,16.6,6,21,12,10,1,EXECUTABLE
MO2212-P-5900,20221206093250900,SG01,1,1.0,1.2,1.2,1025,1.0,1.0,1.0,3,300,1.0,1023,0,0,672.6,0.2,0,0,1.0,0.8,0.6,0.0,0.0,1,58,5,0,0,1.2,1.4,1.6,0.0,0.0,32,33,7,0,0,EXECUTABLE
MO2212-P-6100,20221206093250900,SG01,1,1.4,2.0,2.0,1560,1.4,1.4,1.4,2,280,1.4,1560,0,0,673.4,0.2,0,0,1.4,0.8,0.2,0.0,0.0,70,20,2,0,0,1.8,2.0,2.2,3.0,0.0,19,44,7,1,0,EXECUTABLE
MO2212-P-6300,20221206093250900,SG01,1,5.6,6.0,6.0,2206,6.0,7.0,5.4,48,27040,5.633,2206,0,0,677.4,0.2,0,0,5.8,5.6,5.4,5.0,2.0,6,62,2,3,1,6.0,6.2,6.4,8.0,10.4,6,54,16,1,1,EXECUTABLE
MO2212-P-6500,20221206093250900,SG01,1,25.0,25.0,25.0,1729,28.0,28.2,23.4,142,359700,25.331,1722,0,0,696.4,0.2,0,0,24.8,24.6,24.4,24.2,24.0,10,1,21,26,8,25.4,25.8,26.0,26.2,26.4,1,10,3,6,12,EXECUTABLE
MO2212-P-6700,20221206093250900,SG01,1,90.0,95.6,95.6,3590,100.2,100.2,87.4,136,1243480,91.432,3587,0,0,767.0,0.2,0,0,89.0,88.8,88.6,88.2,88.0,3,15,8,6,1,90.0,91.6,92.0,92.2,92.4,1,6,23,8,1,EXECUTABLE
MO2212-P-6900,20221206093250900,SG01,1,228.8,227.0,227.0,196,228.8,228.8,228.8,1,22880,228.8,196,0,0,898.4,0.2,0,0,221.2,220.4,220.0,219.8,219.2,21,4,6,2,12,225.8,226.4,226.8,227.0,227.2,6,2,6,3,12,EXECUTABLE
MO2212-P-7100,20221206093250900,SG01,1,415.6,411.2,415.6,61,0.0,0.0,0.0,0,0,415.6,61,0,0,1082.6,0.2,0,0,398.0,397.6,397.4,397.0,396.8,9,3,6,6,6,404.0,405.0,406.0,406.2,406.4,6,6,6,13,6,EXECUTABLE
MO2309-C-5800,20221206093250900,SG01,1,871.8,871.8,871.8,129,0.0,0.0,0.0,0,0,871.8,129,0,0,1543.2,200.4,0,0,855.8,855.4,854.8,854.2,853.8,1,6,1,12,23,873.6,874.0,874.2,874.6,875.6,11,6,2,12,12,EXECUTABLE
MO2309-C-6000,20221206093250900,SG01,1,740.8,732.4,740.8,132,0.0,0.0,0.0,0,0,740.8,132,0,0,1403.8,61.0,0,0,728.6,726.4,726.0,725.8,723.8,2,17,6,12,30,745.6,745.8,746.4,746.6,746.8,6,2,11,24,15,EXECUTABLE
MO2309-C-6200,20221206093250900,SG01,1,609.0,615.2,609.0,149,0.0,0.0,0.0,0,0,609.0,149,0,0,1286.6,0.2,0,0,614.4,613.6,610.8,610.6,609.0,1,1,11,30,9,628.0,628.2,630.6,631.0,631.8,8,12,5,18,12,EXECUTABLE
MO2309-C-6400,20221206093250900,SG01,1,549.0,509.2,549.0,157,0.0,0.0,0.0,0,0,549.0,157,0,0,1180.6,0.2,0,0,510.6,509.8,509.6,508.2,507.8,1,1,6,6,21,523.6,524.2,524.8,525.0,525.4,13,12,24,18,3,EXECUTABLE
MO2309-C-6600,20221206093250900,SG01,1,427.0,419.8,427.0,170,0.0,0.0,0.0,0,0,427.0,170,0,0,1091.2,0.2,0,0,422.4,419.4,419.2,418.4,417.8,1,6,1,11,42,431.8,432.8,433.4,434.8,435.0,8,3,11,30,24,EXECUTABLE
MO2309-C-6800,20221206093250900,SG01,1,346.0,340.6,346.0,139,0.0,0.0,0.0,0,0,346.0,139,0,0,1012.0,0.2,0,0,342.2,341.2,341.0,340.6,339.6,1,6,1,3,17,352.8,353.2,353.6,353.8,354.6,6,2,17,12,9,EXECUTABLE
MO2309-C-7000,20221206093250900,SG01,1,279.0,277.4,279.0,200,0.0,0.0,0.0,0,0,279.0,200,0,0,948.8,0.2,0,0,273.6,272.8,272.6,270.8,270.4,1,9,12,24,24,284.2,285.0,286.6,288.0,288.2,1,8,6,35,12,EXECUTABLE
MO2309-C-7200,20221206093250900,SG01,1,218.4,222.0,218.4,324,0.0,0.0,0.0,0,0,218.4,324,0,0,893.4,0.2,0,0,219.6,219.4,218.4,218.0,217.8,6,3,18,17,30,227.8,229.2,230.0,230.2,231.2,1,19,36,18,15,EXECUTABLE
MO2309-P-5800,20221206093250900,SG01,1,226.0,234.4,226.0,79,0.0,0.0,0.0,0,0,226.0,79,0,0,905.8,0.2,0,0,229.8,229.0,228.4,227.8,227.2,1,2,24,41,12,237.4,238.4,238.6,238.8,239.0,1,6,3,11,36,EXECUTABLE
MO2309-P-6000,20221206093250900,SG01,1,312.6,299.6,312.6,48,0.0,0.0,0.0,0,0,312.6,48,0,0,971.0,0.2,0,0,294.8,293.2,291.6,291.2,291.0,9,12,5,42,15,306.4,306.8,307.2,308.6,309.4,6,13,3,29,18,EXECUTABLE
MO2309-P-6200,20221206093250900,SG01,1,375.0,379.0,375.0,123,0.0,0.0,0.0,0,0,375.0,123,0,0,1050.4,0.2,0,0,373.4,372.2,371.8,371.0,370.8,8,6,36,12,6,384.8,385.2,386.0,386.4,386.8,1,3,6,11,30,EXECUTABLE
MO2309-P-6400,20221206093250900,SG01,1,480.8,472.4,480.8,82,0.0,0.0,0.0,0,0,480.8,82,0,0,1143.8,0.2,0,0,465.0,464.6,464.4,464.2,464.0,1,2,6,23,36,478.4,478.8,479.2,480.8,481.2,1,5,6,24,30,EXECUTABLE
MO2309-P-6600,20221206093250900,SG01,1,578.4,577.0,578.4,46,0.0,0.0,0.0,0,0,578.4,46,0,0,1248.4,0.2,0,0,569.4,569.0,568.4,567.0,566.8,6,2,29,6,12,581.8,584.6,584.8,586.4,586.8,1,6,3,5,24,EXECUTABLE
MO2309-P-6800,20221206093250900,SG01,1,675.8,691.0,675.8,36,0.0,0.0,0.0,0,0,675.8,36,0,0,1362.4,19.6,0,0,686.2,685.8,684.0,683.4,683.2,8,6,24,17,12,700.0,702.8,704.2,704.8,705.0,1,6,3,17,6,EXECUTABLE
MO2309-P-7000,20221206093250900,SG01,1,818.6,825.4,818.6,47,0.0,0.0,0.0,0,0,818.6,47,0,0,1496.8,154.0,0,0,815.4,815.0,813.0,812.4,811.8,12,7,24,12,9,828.8,833.6,835.8,836.0,837.0,1,6,3,29,18,EXECUTABLE
MO2309-P-7200,20221206093250900,SG01,1,1000.0,967.0,1000.0,58,0.0,0.0,0.0,0,0,1000.0,58,0,0,1638.4,295.6,0,0,954.6,951.6,951.4,951.2,950.4,14,10,26,12,6,969.8,975.0,976.8,977.4,978.8,1,6,38,18,4,EXECUTABLE
MO2212-C-5700,20221206093250900,SG01,1,1015.2,996.2,1015.2,53,0.0,0.0,0.0,0,0,1015.2,53,0,0,1667.6,324.8,0,0,1004.0,1002.8,1002.6,1001.6,1000.2,6,6,18,6,3,1011.2,1011.8,1012.0,1013.2,1013.6,3,6,12,6,10,EXECUTABLE
MO2303-C-5600,20221206093250900,SG01,1,1052.0,1050.4,1052.0,66,0.0,0.0,0.0,0,0,1052.0,66,0,0,1721.8,379.0,0,0,1045.0,1041.8,1040.2,1039.2,1038.8,6,12,30,18,4,1056.0,1057.0,1057.4,1058.0,1058.2,12,18,6,16,12,EXECUTABLE
MO2303-P-5600,20221206093250900,SG01,1,31.2,26.6,31.2,134,0.0,0.0,0.0,0,0,31.2,134,0,0,698.0,0.2,0,0,25.6,25.4,25.2,25.0,24.8,10,12,18,43,9,28.4,28.6,28.8,29.0,29.2,28,6,51,1,6,EXECUTABLE
MO2306-C-5600,20221206093250900,SG01,1,999.6,1010.8,999.6,32,0.0,0.0,0.0,0,0,999.6,32,0,0,1682.2,339.4,0,0,1000.6,1000.4,1000.2,1000.0,999.6,6,6,5,18,1,1020.6,1021.2,1022.4,1022.8,1024.4,16,6,36,6,5,EXECUTABLE
MO2309-C-5600,20221206093250900,SG01,1,934.4,1008.8,934.4,116,0.0,0.0,0.0,0,0,934.4,116,0,0,1680.2,337.4,0,0,1001.0,996.8,996.4,996.2,996.0,1,18,11,30,16,1019.4,1019.6,1019.8,1020.2,1021.2,6,2,3,18,39,EXECUTABLE
MO2309-P-5600,20221206093250900,SG01,1,181.8,180.6,181.8,155,0.0,0.0,0.0,0,0,181.8,155,0,0,852.0,0.2,0,0,177.0,176.2,174.8,174.4,173.4,1,2,18,24,26,184.6,184.8,185.0,185.2,185.4,6,15,23,1,30,EXECUTABLE
MO2212-C-5600,20221206093250900,SG01,1,1116.8,1096.0,1116.8,48,0.0,0.0,0.0,0,0,1116.8,48,0,0,1767.4,424.6,0,0,1103.2,1102.4,1102.2,1101.8,1100.8,6,6,10,6,8,1111.0,1111.8,1113.4,1113.8,1114.4,3,18,4,6,2,EXECUTABLE
MO2303-P-8200,20221206093250900,SG01,1,1571.8,1590.6,1571.8,103,0.0,0.0,0.0,0,0,1571.8,103,0,0,2262.0,919.2,0,0,1564.2,1564.0,1563.8,1562.8,1560.6,12,30,10,4,6,1580.4,1582.0,1582.4,1583.2,1583.6,6,6,6,6,6,EXECUTABLE
MO2306-P-8200,20221206093250900,SG01,1,1802.8,1703.8,1802.8,42,0.0,0.0,0.0,0,0,1802.8,42,0,0,2375.2,1032.4,0,0,1695.2,1693.0,1692.4,1691.2,1689.0,10,6,12,24,10,1713.2,1713.4,1716.6,1717.0,1719.6,6,6,12,24,10,EXECUTABLE
MO2212-C-5800,20221206093250900,SG01,1,917.6,896.4,917.6,34,0.0,0.0,0.0,0,0,917.6,34,0,0,1567.8,225.0,0,0,904.6,903.4,903.2,902.8,901.6,6,6,10,6,6,912.2,913.8,914.0,914.4,914.6,6,15,4,12,2,EXECUTABLE
MO2212-P-5800,20221206093250900,SG01,1,1.0,1.0,1.0,516,0.0,0.0,0.0,0,0,1.0,516,0,0,672.4,0.2,0,0,0.6,0.4,0.0,0.0,0.0,54,7,0,0,0,1.0,1.2,1.4,0.0,0.0,25,36,1,0,0,EXECUTABLE
MO2303-C-5800,20221206093250900,SG01,1,876.0,871.0,876.0,101,0.0,0.0,0.0,0,0,876.0,101,0,0,1542.4,199.6,0,0,865.4,862.6,861.0,860.6,860.0,6,6,12,24,24,877.6,877.8,878.2,878.6,880.0,6,12,12,18,6,EXECUTABLE
MO2303-P-5800,20221206093250900,SG01,1,47.8,45.6,49.4,195,47.8,47.8,47.8,2,9560,47.8,195,0,0,717.0,0.2,0,0,44.6,44.4,44.2,44.0,43.8,10,18,24,10,18,47.8,48.0,48.4,0.0,0.0,60,27,4,0,0,EXECUTABLE
MO2306-C-5800,20221206093250900,SG01,1,898.0,849.4,898.0,100,0.0,0.0,0.0,0,0,898.0,100,0,0,1520.8,178.0,0,0,844.4,844.2,843.4,843.0,842.4,6,1,12,31,11,864.0,866.0,866.4,867.0,867.4,6,18,36,11,6,EXECUTABLE
