candidate_id,horizon,alpha,auxiliary_C,min_balanced_accuracy,min_macro_f1,min_transition_f1,max_false_transitions_per_day,mean_false_transitions_per_day,champion_max_false_transitions_per_day,champion_mean_false_transitions_per_day,champion_min_balanced_accuracy,champion_min_macro_f1,champion_min_transition_f1,fold_2022_000688_SH_balanced_accuracy_4state,fold_2022_000688_SH_macro_f1_4state,fold_2022_000688_SH_transition_precision,fold_2022_000688_SH_transition_recall,fold_2022_000688_SH_transition_f1,fold_2022_000688_SH_false_transitions_per_day,fold_2022_000688_SH_exact_accuracy_including_abstention,fold_2022_000688_SH_online_concrete_coverage,fold_2022_000852_SH_balanced_accuracy_4state,fold_2022_000852_SH_macro_f1_4state,fold_2022_000852_SH_transition_precision,fold_2022_000852_SH_transition_recall,fold_2022_000852_SH_transition_f1,fold_2022_000852_SH_false_transitions_per_day,fold_2022_000852_SH_exact_accuracy_including_abstention,fold_2022_000852_SH_online_concrete_coverage,fold_2023_000688_SH_balanced_accuracy_4state,fold_2023_000688_SH_macro_f1_4state,fold_2023_000688_SH_transition_precision,fold_2023_000688_SH_transition_recall,fold_2023_000688_SH_transition_f1,fold_2023_000688_SH_false_transitions_per_day,fold_2023_000688_SH_exact_accuracy_including_abstention,fold_2023_000688_SH_online_concrete_coverage,fold_2023_000852_SH_balanced_accuracy_4state,fold_2023_000852_SH_macro_f1_4state,fold_2023_000852_SH_transition_precision,fold_2023_000852_SH_transition_recall,fold_2023_000852_SH_transition_f1,fold_2023_000852_SH_false_transitions_per_day,fold_2023_000852_SH_exact_accuracy_including_abstention,fold_2023_000852_SH_online_concrete_coverage,fold_2024_000688_SH_balanced_accuracy_4state,fold_2024_000688_SH_macro_f1_4state,fold_2024_000688_SH_transition_precision,fold_2024_000688_SH_transition_recall,fold_2024_000688_SH_transition_f1,fold_2024_000688_SH_false_transitions_per_day,fold_2024_000688_SH_exact_accuracy_including_abstention,fold_2024_000688_SH_online_concrete_coverage,fold_2024_000852_SH_balanced_accuracy_4state,fold_2024_000852_SH_macro_f1_4state,fold_2024_000852_SH_transition_precision,fold_2024_000852_SH_transition_recall,fold_2024_000852_SH_transition_f1,fold_2024_000852_SH_false_transitions_per_day,fold_2024_000852_SH_exact_accuracy_including_abstention,fold_2024_000852_SH_online_concrete_coverage
blend_h3_a0.10,3,0.1,0.1,0.7569426452347442,0.7589366013598191,0.18274111675126903,1.2644628099173554,1.1666666666666667,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7974605093877061,0.782371350050793,0.1206896551724138,0.6086956521739131,0.2014388489208633,1.2644628099173554,0.7876052948255114,0.9969915764139591,0.8214576028210251,0.8197993923055844,0.16012084592145015,0.5578947368421052,0.2488262910798122,1.1487603305785123,0.8135504201680672,0.9889705882352942,0.7923923667480989,0.7947050465494228,0.13538461538461538,0.5238095238095238,0.215158924205379,1.1611570247933884,0.795054945054945,0.9901098901098901,0.8425977672224962,0.842585295253085,0.1724137931034483,0.6179775280898876,0.2696078431372549,1.0909090909090908,0.8349465104431992,0.9857361181864494,0.7569426452347442,0.7589366013598191,0.1125,0.4864864864864865,0.18274111675126903,1.1735537190082646,0.7750287686996548,0.9902186421173763,0.8133054352816556,0.8002747994030133,0.13538461538461538,0.5116279069767442,0.2141119221411192,1.1611570247933884,0.8043478260869565,0.9956521739130435
blend_h3_a0.20,3,0.2,0.1,0.7610511754165324,0.7636404762148241,0.1791044776119403,1.3140495867768596,1.1893939393939392,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7992270669291885,0.7857571356884618,0.11666666666666667,0.6086956521739131,0.19580419580419578,1.3140495867768596,0.7906137184115524,0.9951865222623345,0.8215486424312729,0.8201622622014917,0.15709969788519637,0.5473684210526316,0.24413145539906103,1.1528925619834711,0.8135504201680672,0.9889705882352942,0.7922504331040411,0.7946682386186421,0.13293051359516617,0.5238095238095238,0.21204819277108436,1.1859504132231404,0.795054945054945,0.9912087912087912,0.8432199893466754,0.840839125190036,0.1696969696969697,0.6292134831460674,0.2673031026252984,1.1322314049586777,0.8354559347936832,0.9913397860417728,0.7610511754165324,0.7636404762148241,0.10975609756097561,0.4864864864864865,0.1791044776119403,1.2066115702479339,0.7796317606444189,0.9902186421173763,0.8226620978277126,0.809218603282586,0.14241486068111456,0.5348837209302325,0.2249388753056235,1.1446280991735538,0.8119565217391305,0.9972826086956522
blend_h3_a0.30,3,0.3,0.1,0.7656647520057979,0.768317867862726,0.175609756097561,1.322314049586777,1.199724517906336,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.8021473029103192,0.789354363101613,0.1184573002754821,0.6231884057971014,0.1990740740740741,1.322314049586777,0.7954271961492179,0.9951865222623345,0.8188965541469075,0.8161662049824701,0.16071428571428573,0.5684210526315789,0.2505800464037123,1.165289256198347,0.8119747899159664,0.9942226890756303,0.7994347784069616,0.8013355256021283,0.13134328358208955,0.5238095238095238,0.21002386634844866,1.2024793388429753,0.8016483516483517,0.9912087912087912,0.8453760926207856,0.8422258026634509,0.16766467065868262,0.6292134831460674,0.2647754137115839,1.1487603305785123,0.8380030565461029,0.9943963321446765,0.7656647520057979,0.768317867862726,0.10714285714285714,0.4864864864864865,0.175609756097561,1.2396694214876034,0.784234752589183,0.9913693901035673,0.8221244583956283,0.8098645389258085,0.13968253968253969,0.5116279069767442,0.21945137157107233,1.1198347107438016,0.8114130434782608,0.9951086956521739
blend_h6_a0.10,6,0.1,0.1,0.7518649090015834,0.7550295354020742,0.18652849740932642,1.2314049586776858,1.134297520661157,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.794552145694049,0.7785110682645615,0.12352941176470589,0.6086956521739131,0.2053789731051345,1.2314049586776858,0.7821901323706378,0.9957882069795427,0.814763169224672,0.815382614828281,0.16049382716049382,0.5473684210526316,0.24821002386634847,1.1239669421487604,0.8067226890756303,0.9847689075630253,0.7899362803211782,0.7922621266067192,0.14150943396226415,0.5357142857142857,0.22388059701492535,1.128099173553719,0.7917582417582417,0.989010989010989,0.8427164312379865,0.843531568705342,0.17419354838709677,0.6067415730337079,0.2706766917293233,1.0578512396694215,0.8354559347936832,0.9852266938359654,0.7518649090015834,0.7550295354020742,0.11538461538461539,0.4864864864864865,0.18652849740932642,1.140495867768595,0.7715765247410817,0.9884925201380897,0.8138903324236568,0.801081259698652,0.14465408805031446,0.5348837209302325,0.22772277227722773,1.1239669421487604,0.803804347826087,0.9945652173913043
blend_h6_a0.20,6,0.2,0.1,0.7564468636809438,0.7608831419188219,0.19121447028423771,1.2231404958677685,1.1239669421487604,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7925799174154806,0.7798633370360417,0.12684365781710916,0.6231884057971014,0.2107843137254902,1.2231404958677685,0.7821901323706378,0.9927797833935018,0.8139742912602909,0.8145916422326206,0.16199376947040497,0.5473684210526316,0.25,1.1115702479338843,0.805672268907563,0.9847689075630253,0.7926740602395053,0.7933417314980056,0.13548387096774195,0.5,0.21319796954314724,1.1074380165289257,0.7923076923076923,0.9906593406593407,0.8404053641113778,0.8419358884016734,0.17142857142857143,0.6067415730337079,0.26732673267326734,1.078512396694215,0.8334182373917474,0.9842078451349975,0.7564468636809438,0.7608831419188219,0.1182108626198083,0.5,0.19121447028423771,1.140495867768595,0.7784810126582279,0.9884925201380897,0.8108752782683503,0.7987888579255609,0.15483870967741936,0.5581395348837209,0.2424242424242424,1.0826446280991735,0.8021739130434783,0.9945652173913043
blend_h6_a0.30,6,0.3,0.1,0.7553851080081395,0.7591912321042829,0.19843342036553524,1.2066115702479339,1.103305785123967,1.2396694214876034,1.1549586776859504,0.7536614040741304,0.7562810194148302,0.17902813299232734,0.7926009019609801,0.7803679450824065,0.13353115727002968,0.6521739130434783,0.22167487684729062,1.2066115702479339,0.7833935018050542,0.9921780986762936,0.8092901930595052,0.8095346338731786,0.17088607594936708,0.5684210526315789,0.26277372262773724,1.0826446280991735,0.8019957983193278,0.9873949579831933,0.7954140139545418,0.7971996874617946,0.14193548387096774,0.5238095238095238,0.22335025380710657,1.0991735537190082,0.7956043956043956,0.9884615384615385,0.8449024782657393,0.8459281550902487,0.17721518987341772,0.6292134831460674,0.2765432098765432,1.0743801652892562,0.8385124808965868,0.9862455425369333,0.7553851080081395,0.7591912321042829,0.12297734627831715,0.5135135135135135,0.19843342036553524,1.1198347107438016,0.7796317606444189,0.9925201380897584,0.8203302907027947,0.8075632082651212,0.16333333333333333,0.5697674418604651,0.2538860103626943,1.037190082644628,0.8076086956521739,0.9945652173913043
