horizon,group,n,target_mean_bp,target_median_bp,parent_mean_prediction_bp,enhanced_mean_prediction_bp,adjustment_mean_bp,adjustment_median_bp,adjustment_sd_bp,adjustment_positive_fraction,parent_residual_mean_y_minus_prediction_bp,enhanced_residual_mean_y_minus_prediction_bp,parent_centered_error_var_bp2,enhanced_centered_error_var_bp2,parent_mse_bp2,enhanced_mse_bp2,parent_rmse_bp,enhanced_rmse_bp,parent_mae_bp,enhanced_mae_bp,mean_loss_improvement_bp2,median_loss_improvement_bp2,positive_loss_improvement_fraction,relative_mse_reduction,alignment_2_mean_e_g_bp2,adjustment_square_cost_bp2,bias_square_reduction_bp2,centered_error_variance_reduction_bp2,zero_forecast_mse_bp2,enhanced_gain_over_zero_bp2,max_identity_error_bp2,past_mean_forecast_mse_bp2,parent_mean_error_bp,enhanced_mean_error_bp
30,YEAR_2016_SHORT,150,2.31818065071356,-6.34582627234037,5.51891105535334,-2.37020147999848,-7.88911253535183,-8.05809857978507,0.835383558471424,0,-3.20073040463978,4.68838213071205,13362.1252079431,13386.2583653138,13372.3698830663,13408.2392923173,115.63896351605,115.793951881423,81.7543575447633,81.3778007667381,-35.8694092510413,86.9120708697812,0.526666666666667,-0.00268235245993782,27.066553034168,62.9359622852097,-11.7362518803945,-24.1331573706484,13894.5460319401,486.306739622785,2.91038304567337e-11,13889.3569449709,3.20073040463978,-4.68838213071205
30,YEAR_2017_LONG,41,-4.66002526187623,-6.72321638671813,-5.44558752958334,-9.01604757135482,-3.57046004177148,-3.5557708657489,0.148715932140393,0,0.785562267707107,4.35602230947859,446.487079102216,445.691060887117,447.104187178661,464.665991247792,21.1448383105348,21.5561126191109,17.1646449166918,16.9324374010344,-17.561804069131,11.7000717120167,0.536585365853659,-0.0392789970945034,-4.79150273077176,12.7703013383592,-18.35782228423,0.796018215099082,381.512223571435,-83.1537676763575,2.8421709430404e-13,367.139546626412,-0.785562267707107,-4.35602230947859
30,YEAR_2017_SHORT,55,6.54901282825326,-1.2543788929853,-2.2111089178933,-5.67192058476042,-3.46081166686711,-3.47290416867574,0.16254510442883,0,8.76012174614656,12.2209334130137,4098.1108386723,4095.14625612684,4174.85057167961,4244.49746961215,64.6130835951947,65.1498079015752,37.1430280466817,37.3813633978935,-69.6468979325365,-81.2943645435253,0.454545454545455,-0.0166824888069027,-57.6432596280388,12.0036383044973,-72.6114804780042,2.96458254546769,4386.27059132256,141.773121710412,2.77395884040743e-11,4415.61762360192,-8.76012174614656,-12.2209334130137
30,YEAR_2018_LONG,81,3.48316252680552,-4.05060179371919,-1.14703218671313,-4.71256860846362,-3.56553642175049,-3.59096276444746,0.132871625271909,0,4.63019471351865,8.19573113526914,1648.25016655187,1646.84440728775,1669.68886963696,1714.01441612937,40.8618265577662,41.4006571944138,29.4805964820573,29.6521693273883,-44.3255464924055,-26.1569763474987,0.481481481481481,-0.0265471892988321,-31.5948416487737,12.7307048436317,-45.7313057565239,1.40575926411861,1710.40278870825,-3.6116274211156,3.41060513164848e-12,1725.34929758442,-4.63019471351865,-8.19573113526914
30,YEAR_2018_SHORT,128,16.2276876985828,18.1547622835993,1.06775430457947,-2.46087773211795,-3.52863203669742,-3.57825085423171,0.148331022171195,0,15.1599333940034,18.6885654307008,3728.57860969912,3727.05328534902,3958.40219020974,4076.3157632066,62.9158341771746,63.84603169506,45.4652948249294,46.5235655834582,-117.913572996867,-128.282904169078,0.34375,-0.0297881739476857,-105.440326854322,12.4732461425457,-119.438897346966,1.5253243500988,4046.830070927,-29.4856922796071,1.25055521493778e-11,4105.63251480745,-15.1599333940034,-18.6885654307008
30,YEAR_2019_LONG,105,12.9248624007296,12.8925651593326,-0.970118189103569,-1.59861234139343,-0.628494152289858,-0.631568217619885,0.0206724420823945,0,13.8949805898331,14.523474742123,2109.33599857054,2109.35681745407,2302.40648416238,2320.28813603916,47.983398005585,48.1693692717598,36.9169032364544,37.1373872379818,-17.8816518767736,-19.414349868121,0.323809523809524,-0.00776650517611751,-17.4862196274494,0.395432249324198,-17.860832993245,-0.020818883528591,2291.18009494283,-29.1080410963218,1.76214598468505e-12,2322.41245056416,-13.8949805898331,-14.523474742123
30,YEAR_2019_SHORT,96,-6.03466456680984,-4.04249393950007,1.62352731932943,0.997980407162388,-0.62554691216704,-0.62999255659813,0.0220606870258552,0,-7.65819188613926,-7.03264497397222,3639.72995573187,3639.82484023099,3698.3778586968,3689.28293556093,60.8142899218333,60.7394676924397,47.746395598489,47.7081638040553,9.09492313587132,5.23897070465014,0.53125,0.00245916547290712,9.48671874910522,0.391795613233771,9.18980763499247,-0.0948844991207807,3689.7708264524,0.48789089146976,1.98951966012828e-12,3677.1502585093,7.65819188613926,7.03264497397222
30,YEAR_2020_LONG,152,0.397218367951144,2.34762582917103,-0.725909230647252,0.907584249740381,1.63349348038763,1.6387909002883,0.0411087281866344,1,1.1231275985984,-0.510365881789237,2332.79895674746,2333.18719807997,2334.06037235019,2333.44767141327,48.3121141366241,48.3057726510328,38.2404407605082,38.1815937513957,0.612700936928339,6.3024049768836,0.519736842105263,0.000262504322590166,3.28269181493041,2.66999087800203,1.00094226943889,-0.388241332510461,2333.37332804395,-0.0743433693205588,4.9453774408903e-12,2335.78111916855,-1.1231275985984,0.510365881789237
30,YEAR_2020_SHORT,123,4.19823448868337,7.73418359454991,-0.212650436897586,1.4048223879054,1.61747282480298,1.62428917210367,0.0546429956096369,1,4.41088492558095,2.79341210077797,6880.06578900199,6879.94764795927,6899.52169482871,6887.75079912404,83.0633595204812,82.9924743523414,58.3652035945905,58.2031454327983,11.7708957046666,19.8075720769553,0.552845528455285,0.00170604517607199,14.3900999006113,2.61920419594533,11.6527546619445,0.118141042723437,6885.36600553892,-2.38479358512541,3.21733750752173e-11,6896.93061494698,-4.41088492558095,-2.79341210077797
60,POOLED,1107,7.02897976621146,3.17963302975732,1.21390194361881,5.50738582134229,4.29348387772348,6.45559327781375,4.89592727832811,0.705510388437218,5.81507782259265,1.52159394486917,9956.77651337342,9928.79833821686,9990.59164345623,9931.11358634993,99.9529471474265,99.6549727126044,65.9772874410988,65.8745951336853,59.4780571063041,17.5648848837927,0.514905149051491,0.00595340688809575,101.882164829253,42.4041077229488,31.4998819497464,27.9781751565588,9915.83331019224,-15.2802761576895,1.04591890703887e-10,9959.68577567333,-5.81507782259265,-1.52159394486917
60,YEAR_2016,326,3.07893897216616,5.41283881691724,7.91435696893008,5.11532504834767,-2.79903192058241,-2.82203455930892,0.270422004114731,0,-4.83541799676391,-2.0363860761815,19011.9859654836,19012.1826006827,19035.367232687,19016.329468934,137.968718312112,137.899708008879,88.2562882816841,88.1816770685725,19.037763753014,8.08975106299951,0.512269938650307,0.00100012589829751,26.9454715057634,7.90770775274867,19.2343989521624,-0.19663519914684,18687.1982295918,-329.131239342252,1.04591890703887e-10,18680.2776092873,4.83541799676391,2.0363860761815
60,YEAR_2017,96,1.46562211499197,-2.89433307877341,-6.67369965579274,0.279485857931694,6.95318551372444,6.97424035441185,0.32888704855555,1,8.13932177078471,1.18613625706028,2423.301912744,2426.03550737883,2489.55047163237,2427.44242659914,49.8953952948804,49.2690818526096,37.2942452452157,36.9328217554511,62.1080450332302,41.3279282058421,0.53125,0.0249474938310878,110.563000512205,48.4549554789749,64.841639668057,-2.73359463482711,2484.01911094897,56.5766843498336,5.45696821063757e-12,2512.65457871377,-8.13932177078471,-1.18613625706028
