carrier,index_symbol,index_label,phase,source_state_found,event_seq,live_asof_certified
512100,000852,2025-12-01T09:38:09Z,continuous_am,True,212,False
512100,000852,2025-12-01T09:38:12Z,continuous_am,True,213,False
512100,000852,2025-12-01T09:38:15Z,continuous_am,True,214,False
512100,000852,2025-12-01T09:38:18Z,continuous_am,True,215,False
512100,000852,2025-12-01T09:38:21Z,continuous_am,True,216,False
512100,000852,2025-12-01T09:38:24Z,continuous_am,True,217,False
512100,000852,2025-12-01T09:38:27Z,continuous_am,True,218,False
512100,000852,2025-12-01T09:38:30Z,continuous_am,True,219,False
512100,000852,2025-12-01T09:38:33Z,continuous_am,True,220,False
512100,000852,2025-12-01T09:38:36Z,continuous_am,True,221,False
512100,000852,2025-12-01T09:38:39Z,continuous_am,True,222,False
512100,000852,2025-12-01T09:38:42Z,continuous_am,True,223,False
512100,000852,2025-12-01T09:38:45Z,continuous_am,True,224,False
512100,000852,2025-12-01T09:38:48Z,continuous_am,True,225,False
512100,000852,2025-12-01T09:38:51Z,continuous_am,True,226,False
512100,000852,2025-12-01T09:38:54Z,continuous_am,True,227,False
512100,000852,2025-12-01T09:38:57Z,continuous_am,True,228,False
512100,000852,2025-12-01T09:39:00Z,continuous_am,True,229,False
512100,000852,2025-12-01T09:39:03Z,continuous_am,True,230,False
512100,000852,2025-12-01T09:39:06Z,continuous_am,True,231,False
512100,000852,2025-12-01T09:39:09Z,continuous_am,True,232,False
512100,000852,2025-12-01T09:39:12Z,continuous_am,True,233,False
512100,000852,2025-12-01T09:39:15Z,continuous_am,True,234,False
512100,000852,2025-12-01T09:39:18Z,continuous_am,True,235,False
512100,000852,2025-12-01T09:39:21Z,continuous_am,True,236,False
512100,000852,2025-12-01T09:39:24Z,continuous_am,True,237,False
512100,000852,2025-12-01T09:39:27Z,continuous_am,True,238,False
512100,000852,2025-12-01T09:39:30Z,continuous_am,True,239,False
512100,000852,2025-12-01T09:39:33Z,continuous_am,True,240,False
512100,000852,2025-12-01T09:39:36Z,continuous_am,True,241,False
512100,000852,2025-12-01T09:39:39Z,continuous_am,True,242,False
512100,000852,2025-12-01T09:39:42Z,continuous_am,True,243,False
512100,000852,2025-12-01T09:39:45Z,continuous_am,True,244,False
512100,000852,2025-12-01T09:39:48Z,continuous_am,True,245,False
512100,000852,2025-12-01T09:39:51Z,continuous_am,True,246,False
512100,000852,2025-12-01T09:39:54Z,continuous_am,True,247,False
512100,000852,2025-12-01T09:39:57Z,continuous_am,True,248,False
512100,000852,2025-12-01T09:40:00Z,continuous_am,True,249,False
512100,000852,2025-12-01T09:40:03Z,continuous_am,True,250,False
512100,000852,2025-12-01T09:40:06Z,continuous_am,True,251,False
512100,000852,2025-12-01T09:40:09Z,continuous_am,True,252,False
512100,000852,2025-12-01T09:40:12Z,continuous_am,True,253,False
512100,000852,2025-12-01T09:40:15Z,continuous_am,True,254,False
512100,000852,2025-12-01T09:40:18Z,continuous_am,True,255,False
512100,000852,2025-12-01T09:40:21Z,continuous_am,True,256,False
512100,000852,2025-12-01T09:40:24Z,continuous_am,True,257,False
512100,000852,2025-12-01T09:40:27Z,continuous_am,True,258,False
512100,000852,2025-12-01T09:40:30Z,continuous_am,True,259,False
512100,000852,2025-12-01T09:40:33Z,continuous_am,True,260,False
512100,000852,2025-12-01T09:40:36Z,continuous_am,True,261,False
512100,000852,2025-12-01T09:40:39Z,continuous_am,True,262,False
512100,000852,2025-12-01T09:40:42Z,continuous_am,True,263,False
512100,000852,2025-12-01T09:40:45Z,continuous_am,True,264,False
512100,000852,2025-12-01T09:40:48Z,continuous_am,True,265,False
512100,000852,2025-12-01T09:40:51Z,continuous_am,True,266,False
512100,000852,2025-12-01T09:40:54Z,continuous_am,True,267,False
512100,000852,2025-12-01T09:40:57Z,continuous_am,True,268,False
512100,000852,2025-12-01T09:41:00Z,continuous_am,True,269,False
512100,000852,2025-12-01T09:41:03Z,continuous_am,True,270,False
512100,000852,2025-12-01T09:41:06Z,continuous_am,True,271,False
512100,000852,2025-12-01T09:41:09Z,continuous_am,True,272,False
512100,000852,2025-12-01T09:41:12Z,continuous_am,True,273,False
512100,000852,2025-12-01T09:41:15Z,continuous_am,True,274,False
512100,000852,2025-12-01T09:41:18Z,continuous_am,True,275,False
512100,000852,2025-12-01T09:41:21Z,continuous_am,True,276,False
512100,000852,2025-12-01T09:41:24Z,continuous_am,True,277,False
512100,000852,2025-12-01T09:41:27Z,continuous_am,True,278,False
512100,000852,2025-12-01T09:41:30Z,continuous_am,True,279,False
512100,000852,2025-12-01T09:41:33Z,continuous_am,True,280,False
512100,000852,2025-12-01T09:41:36Z,continuous_am,True,281,False
512100,000852,2025-12-01T09:41:39Z,continuous_am,True,282,False
512100,000852,2025-12-01T09:41:42Z,continuous_am,True,283,False
512100,000852,2025-12-01T09:41:45Z,continuous_am,True,284,False
512100,000852,2025-12-01T09:41:48Z,continuous_am,True,285,False
512100,000852,2025-12-01T09:41:51Z,continuous_am,True,286,False
512100,000852,2025-12-01T09:41:54Z,continuous_am,True,287,False
512100,000852,2025-12-01T09:41:57Z,continuous_am,True,288,False
512100,000852,2025-12-01T09:42:00Z,continuous_am,True,289,False
512100,000852,2025-12-01T09:42:03Z,continuous_am,True,290,False
512100,000852,2025-12-01T09:42:06Z,continuous_am,True,291,False
512100,000852,2025-12-01T09:42:09Z,continuous_am,True,292,False
512100,000852,2025-12-01T09:42:12Z,continuous_am,True,293,False
512100,000852,2025-12-01T09:42:15Z,continuous_am,True,294,False
512100,000852,2025-12-01T09:42:18Z,continuous_am,True,295,False
512100,000852,2025-12-01T09:42:21Z,continuous_am,True,296,False
512100,000852,2025-12-01T09:42:24Z,continuous_am,True,297,False
512100,000852,2025-12-01T09:42:27Z,continuous_am,True,298,False
512100,000852,2025-12-01T09:42:30Z,continuous_am,True,299,False
512100,000852,2025-12-01T09:42:33Z,continuous_am,True,300,False
512100,000852,2025-12-01T09:42:36Z,continuous_am,True,301,False
512100,000852,2025-12-01T09:42:39Z,continuous_am,True,302,False
512100,000852,2025-12-01T09:42:42Z,continuous_am,True,303,False
512100,000852,2025-12-01T09:42:45Z,continuous_am,True,304,False
512100,000852,2025-12-01T09:42:48Z,continuous_am,True,305,False
512100,000852,2025-12-01T09:42:51Z,continuous_am,True,306,False
512100,000852,2025-12-01T09:42:54Z,continuous_am,True,307,False
512100,000852,2025-12-01T09:42:57Z,continuous_am,True,308,False
512100,000852,2025-12-01T09:43:00Z,continuous_am,True,309,False
512100,000852,2025-12-01T09:43:03Z,continuous_am,True,310,False
512100,000852,2025-12-01T09:43:06Z,continuous_am,True,311,False
512100,000852,2025-12-01T09:43:09Z,continuous_am,True,312,False
512100,000852,2025-12-01T09:43:12Z,continuous_am,True,313,False
512100,000852,2025-12-01T09:43:15Z,continuous_am,True,314,False
512100,000852,2025-12-01T09:43:18Z,continuous_am,True,315,False
512100,000852,2025-12-01T09:43:21Z,continuous_am,True,316,False
512100,000852,2025-12-01T09:43:24Z,continuous_am,True,317,False
512100,000852,2025-12-01T09:43:27Z,continuous_am,True,318,False
512100,000852,2025-12-01T09:43:30Z,continuous_am,True,319,False
512100,000852,2025-12-01T09:43:33Z,continuous_am,True,320,False
512100,000852,2025-12-01T09:43:36Z,continuous_am,True,321,False
512100,000852,2025-12-01T09:43:39Z,continuous_am,True,322,False
512100,000852,2025-12-01T09:43:42Z,continuous_am,True,323,False
512100,000852,2025-12-01T09:43:45Z,continuous_am,True,324,False
512100,000852,2025-12-01T09:43:48Z,continuous_am,True,325,False
512100,000852,2025-12-01T09:43:51Z,continuous_am,True,326,False
512100,000852,2025-12-01T09:43:54Z,continuous_am,True,327,False
512100,000852,2025-12-01T09:43:57Z,continuous_am,True,328,False
512100,000852,2025-12-01T09:44:00Z,continuous_am,True,329,False
512100,000852,2025-12-01T09:44:03Z,continuous_am,True,330,False
512100,000852,2025-12-01T09:44:06Z,continuous_am,True,331,False
512100,000852,2025-12-01T09:44:09Z,continuous_am,True,332,False
512100,000852,2025-12-01T09:44:12Z,continuous_am,True,333,False
512100,000852,2025-12-01T09:44:15Z,continuous_am,True,334,False
512100,000852,2025-12-01T09:44:18Z,continuous_am,True,335,False
512100,000852,2025-12-01T09:44:21Z,continuous_am,True,336,False
512100,000852,2025-12-01T09:44:24Z,continuous_am,True,337,False
512100,000852,2025-12-01T09:44:27Z,continuous_am,True,338,False
512100,000852,2025-12-01T09:44:30Z,continuous_am,True,339,False
512100,000852,2025-12-01T09:44:33Z,continuous_am,True,340,False
512100,000852,2025-12-01T09:44:36Z,continuous_am,True,341,False
512100,000852,2025-12-01T09:44:39Z,continuous_am,True,342,False
512100,000852,2025-12-01T09:44:42Z,continuous_am,True,343,False
512100,000852,2025-12-01T09:44:45Z,continuous_am,True,344,False
512100,000852,2025-12-01T09:44:48Z,continuous_am,True,345,False
512100,000852,2025-12-01T09:44:51Z,continuous_am,True,346,False
512100,000852,2025-12-01T09:44:54Z,continuous_am,True,347,False
512100,000852,2025-12-01T09:44:57Z,continuous_am,True,348,False
512100,000852,2025-12-01T09:45:00Z,continuous_am,True,349,False
512100,000852,2025-12-01T09:45:03Z,continuous_am,True,350,False
512100,000852,2025-12-01T09:45:06Z,continuous_am,True,351,False
512100,000852,2025-12-01T09:45:09Z,continuous_am,True,352,False
512100,000852,2025-12-01T09:45:12Z,continuous_am,True,353,False
512100,000852,2025-12-01T09:45:15Z,continuous_am,True,354,False
512100,000852,2025-12-01T09:45:18Z,continuous_am,True,355,False
512100,000852,2025-12-01T09:45:21Z,continuous_am,True,356,False
512100,000852,2025-12-01T09:45:24Z,continuous_am,True,357,False
512100,000852,2025-12-01T09:45:27Z,continuous_am,True,358,False
512100,000852,2025-12-01T09:45:30Z,continuous_am,True,359,False
512100,000852,2025-12-01T09:45:33Z,continuous_am,True,360,False
512100,000852,2025-12-01T09:45:36Z,continuous_am,True,361,False
512100,000852,2025-12-01T09:45:39Z,continuous_am,True,362,False
512100,000852,2025-12-01T09:45:42Z,continuous_am,True,363,False
512100,000852,2025-12-01T09:45:45Z,continuous_am,True,364,False
512100,000852,2025-12-01T09:45:48Z,continuous_am,True,365,False
512100,000852,2025-12-01T09:45:51Z,continuous_am,True,366,False
512100,000852,2025-12-01T09:45:54Z,continuous_am,True,367,False
512100,000852,2025-12-01T09:45:57Z,continuous_am,True,368,False
512100,000852,2025-12-01T09:46:00Z,continuous_am,True,369,False
512100,000852,2025-12-01T09:46:03Z,continuous_am,True,370,False
512100,000852,2025-12-01T09:46:06Z,continuous_am,True,371,False
512100,000852,2025-12-01T09:46:09Z,continuous_am,True,372,False
512100,000852,2025-12-01T09:46:12Z,continuous_am,True,373,False
512100,000852,2025-12-01T09:46:15Z,continuous_am,True,374,False
512100,000852,2025-12-01T09:46:18Z,continuous_am,True,375,False
512100,000852,2025-12-01T09:46:21Z,continuous_am,True,376,False
512100,000852,2025-12-01T09:46:24Z,continuous_am,True,377,False
512100,000852,2025-12-01T09:46:27Z,continuous_am,True,378,False
512100,000852,2025-12-01T09:46:30Z,continuous_am,True,379,False
512100,000852,2025-12-01T09:46:33Z,continuous_am,True,380,False
512100,000852,2025-12-01T09:46:36Z,continuous_am,True,381,False
512100,000852,2025-12-01T09:46:39Z,continuous_am,True,382,False
512100,000852,2025-12-01T09:46:42Z,continuous_am,True,383,False
512100,000852,2025-12-01T09:46:45Z,continuous_am,True,384,False
512100,000852,2025-12-01T09:46:48Z,continuous_am,True,385,False
512100,000852,2025-12-01T09:46:51Z,continuous_am,True,386,False
512100,000852,2025-12-01T09:46:54Z,continuous_am,True,387,False
512100,000852,2025-12-01T09:46:57Z,continuous_am,True,388,False
512100,000852,2025-12-01T09:47:00Z,continuous_am,True,389,False
512100,000852,2025-12-01T09:47:03Z,continuous_am,True,390,False
512100,000852,2025-12-01T09:47:06Z,continuous_am,True,391,False
512100,000852,2025-12-01T09:47:09Z,continuous_am,True,392,False
512100,000852,2025-12-01T09:47:12Z,continuous_am,True,393,False
512100,000852,2025-12-01T09:47:15Z,continuous_am,True,394,False
512100,000852,2025-12-01T09:47:18Z,continuous_am,True,395,False
512100,000852,2025-12-01T09:47:21Z,continuous_am,True,396,False
512100,000852,2025-12-01T09:47:24Z,continuous_am,True,397,False
512100,000852,2025-12-01T09:47:27Z,continuous_am,True,398,False
512100,000852,2025-12-01T09:47:30Z,continuous_am,True,399,False
512100,000852,2025-12-01T09:47:33Z,continuous_am,True,400,False
512100,000852,2025-12-01T09:47:36Z,continuous_am,True,401,False
512100,000852,2025-12-01T09:47:39Z,continuous_am,True,402,False
512100,000852,2025-12-01T09:47:42Z,continuous_am,True,403,False
512100,000852,2025-12-01T09:47:45Z,continuous_am,True,404,False
512100,000852,2025-12-01T09:47:48Z,continuous_am,True,405,False
512100,000852,2025-12-01T09:47:51Z,continuous_am,True,406,False
512100,000852,2025-12-01T09:47:54Z,continuous_am,True,407,False
512100,000852,2025-12-01T09:47:57Z,continuous_am,True,408,False
512100,000852,2025-12-01T09:48:00Z,continuous_am,True,409,False
512100,000852,2025-12-01T09:48:03Z,continuous_am,True,410,False
512100,000852,2025-12-01T09:48:06Z,continuous_am,True,411,False
512100,000852,2025-12-01T09:48:09Z,continuous_am,True,412,False
512100,000852,2025-12-01T09:48:12Z,continuous_am,True,413,False
512100,000852,2025-12-01T09:48:15Z,continuous_am,True,414,False
512100,000852,2025-12-01T09:48:18Z,continuous_am,True,415,False
512100,000852,2025-12-01T09:48:21Z,continuous_am,True,416,False
512100,000852,2025-12-01T09:48:24Z,continuous_am,True,417,False
512100,000852,2025-12-01T09:48:27Z,continuous_am,True,418,False
512100,000852,2025-12-01T09:48:30Z,continuous_am,True,419,False
512100,000852,2025-12-01T09:48:33Z,continuous_am,True,420,False
512100,000852,2025-12-01T09:48:36Z,continuous_am,True,421,False
512100,000852,2025-12-01T09:48:39Z,continuous_am,True,422,False
512100,000852,2025-12-01T09:48:42Z,continuous_am,True,423,False
512100,000852,2025-12-01T09:48:45Z,continuous_am,True,424,False
512100,000852,2025-12-01T09:48:48Z,continuous_am,True,425,False
512100,000852,2025-12-01T09:48:51Z,continuous_am,True,426,False
512100,000852,2025-12-01T09:48:54Z,continuous_am,True,427,False
512100,000852,2025-12-01T09:48:57Z,continuous_am,True,428,False
512100,000852,2025-12-01T09:49:00Z,continuous_am,True,429,False
512100,000852,2025-12-01T09:49:03Z,continuous_am,True,430,False
512100,000852,2025-12-01T09:49:06Z,continuous_am,True,431,False
512100,000852,2025-12-01T09:49:09Z,continuous_am,True,432,False
512100,000852,2025-12-01T09:49:12Z,continuous_am,True,433,False
512100,000852,2025-12-01T09:49:15Z,continuous_am,True,434,False
512100,000852,2025-12-01T09:49:18Z,continuous_am,True,435,False
512100,000852,2025-12-01T09:49:21Z,continuous_am,True,436,False
512100,000852,2025-12-01T09:49:24Z,continuous_am,True,437,False
512100,000852,2025-12-01T09:49:27Z,continuous_am,True,438,False
512100,000852,2025-12-01T09:49:30Z,continuous_am,True,439,False
512100,000852,2025-12-01T09:49:33Z,continuous_am,True,440,False
512100,000852,2025-12-01T09:49:36Z,continuous_am,True,441,False
512100,000852,2025-12-01T09:49:39Z,continuous_am,True,442,False
512100,000852,2025-12-01T09:49:42Z,continuous_am,True,443,False
512100,000852,2025-12-01T09:49:45Z,continuous_am,True,444,False
512100,000852,2025-12-01T09:49:48Z,continuous_am,True,445,False
512100,000852,2025-12-01T09:49:51Z,continuous_am,True,446,False
512100,000852,2025-12-01T09:49:54Z,continuous_am,True,447,False
512100,000852,2025-12-01T09:49:57Z,continuous_am,True,448,False
512100,000852,2025-12-01T09:50:00Z,continuous_am,True,449,False
512100,000852,2025-12-01T09:50:03Z,continuous_am,True,450,False
512100,000852,2025-12-01T09:50:06Z,continuous_am,True,451,False
512100,000852,2025-12-01T09:50:09Z,continuous_am,True,452,False
512100,000852,2025-12-01T09:50:12Z,continuous_am,True,453,False
512100,000852,2025-12-01T09:50:15Z,continuous_am,True,454,False
512100,000852,2025-12-01T09:50:18Z,continuous_am,True,455,False
512100,000852,2025-12-01T09:50:21Z,continuous_am,True,456,False
512100,000852,2025-12-01T09:50:24Z,continuous_am,True,457,False
512100,000852,2025-12-01T09:50:27Z,continuous_am,True,458,False
512100,000852,2025-12-01T09:50:30Z,continuous_am,True,459,False
512100,000852,2025-12-01T09:50:33Z,continuous_am,True,460,False
512100,000852,2025-12-01T09:50:36Z,continuous_am,True,461,False
512100,000852,2025-12-01T09:50:39Z,continuous_am,True,462,False
512100,000852,2025-12-01T09:50:42Z,continuous_am,True,463,False
512100,000852,2025-12-01T09:50:45Z,continuous_am,True,464,False
512100,000852,2025-12-01T09:50:48Z,continuous_am,True,465,False
512100,000852,2025-12-01T09:50:51Z,continuous_am,True,466,False
512100,000852,2025-12-01T09:50:54Z,continuous_am,True,467,False
