carrier,legacy_label,convention,scope,left_label,right_label,legacy_volume_raw,legacy_open,legacy_high,legacy_low,legacy_close,tick_rows,tick_volume_raw,tick_open_x10000,tick_high_x10000,tick_low_x10000,tick_close_x10000,left_exact_tick_rows,right_exact_tick_rows,volume_equal_without_unit_conversion,legacy_minus_tick_volume_raw,open_equal_declared_scale,high_equal_declared_scale,low_equal_declared_scale,close_equal_declared_scale,all_ohlc_equal_declared_scale,legacy_zero_nonflat
512100,2025-12-01T10:21:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:20:00,2025-12-01 10:21:00,8017.0,2.98,2.981,2.979,2.98,37,811700.0,29800,29810,29790,29800,0,0,False,-803683.0,True,True,True,True,True,False
512100,2025-12-01T10:21:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:20:00,2025-12-01 10:21:00,8017.0,2.98,2.981,2.979,2.98,37,811700.0,29800,29810,29790,29800,0,0,False,-803683.0,True,True,True,True,True,False
512100,2025-12-01T10:21:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:21:00,2025-12-01 10:22:00,8017.0,2.98,2.981,2.979,2.98,39,1046000.0,29800,29810,29790,29810,0,0,False,-1037983.0,True,True,True,False,False,False
512100,2025-12-01T10:21:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:21:00,2025-12-01 10:22:00,8017.0,2.98,2.981,2.979,2.98,39,1046000.0,29800,29810,29790,29810,0,0,False,-1037983.0,True,True,True,False,False,False
512100,2025-12-01T10:22:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:21:00,2025-12-01 10:22:00,10560.0,2.98,2.981,2.979,2.981,39,1046000.0,29800,29810,29790,29810,0,0,False,-1035440.0,True,True,True,True,True,False
512100,2025-12-01T10:22:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:21:00,2025-12-01 10:22:00,10560.0,2.98,2.981,2.979,2.981,39,1046000.0,29800,29810,29790,29810,0,0,False,-1035440.0,True,True,True,True,True,False
512100,2025-12-01T10:22:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:22:00,2025-12-01 10:23:00,10560.0,2.98,2.981,2.979,2.981,36,1025200.0,29810,29820,29790,29790,0,0,False,-1014640.0,False,False,True,False,False,False
512100,2025-12-01T10:22:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:22:00,2025-12-01 10:23:00,10560.0,2.98,2.981,2.979,2.981,36,1025200.0,29810,29820,29790,29790,0,0,False,-1014640.0,False,False,True,False,False,False
512100,2025-12-01T10:23:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:22:00,2025-12-01 10:23:00,10252.0,2.98,2.98,2.979,2.979,36,1025200.0,29810,29820,29790,29790,0,0,False,-1014948.0,False,False,True,True,False,False
512100,2025-12-01T10:23:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:22:00,2025-12-01 10:23:00,10252.0,2.98,2.98,2.979,2.979,36,1025200.0,29810,29820,29790,29790,0,0,False,-1014948.0,False,False,True,True,False,False
512100,2025-12-01T10:23:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:23:00,2025-12-01 10:24:00,10252.0,2.98,2.98,2.979,2.979,30,371000.0,29800,29800,29790,29790,0,0,False,-360748.0,True,True,True,True,True,False
512100,2025-12-01T10:23:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:23:00,2025-12-01 10:24:00,10252.0,2.98,2.98,2.979,2.979,30,371000.0,29800,29800,29790,29790,0,0,False,-360748.0,True,True,True,True,True,False
512100,2025-12-01T10:24:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:23:00,2025-12-01 10:24:00,3710.0,2.979,2.98,2.979,2.979,30,371000.0,29800,29800,29790,29790,0,0,False,-367290.0,False,True,True,True,False,False
512100,2025-12-01T10:24:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:23:00,2025-12-01 10:24:00,3710.0,2.979,2.98,2.979,2.979,30,371000.0,29800,29800,29790,29790,0,0,False,-367290.0,False,True,True,True,False,False
512100,2025-12-01T10:24:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:24:00,2025-12-01 10:25:00,3710.0,2.979,2.98,2.979,2.979,20,250200.0,29790,29800,29790,29790,0,0,False,-246490.0,True,True,True,True,True,False
512100,2025-12-01T10:24:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:24:00,2025-12-01 10:25:00,3710.0,2.979,2.98,2.979,2.979,20,250200.0,29790,29800,29790,29790,0,0,False,-246490.0,True,True,True,True,True,False
512100,2025-12-01T10:25:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:24:00,2025-12-01 10:25:00,2502.0,2.979,2.98,2.979,2.979,20,250200.0,29790,29800,29790,29790,0,0,False,-247698.0,True,True,True,True,True,False
512100,2025-12-01T10:25:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:24:00,2025-12-01 10:25:00,2502.0,2.979,2.98,2.979,2.979,20,250200.0,29790,29800,29790,29790,0,0,False,-247698.0,True,True,True,True,True,False
512100,2025-12-01T10:25:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:25:00,2025-12-01 10:26:00,2502.0,2.979,2.98,2.979,2.979,32,545400.0,29780,29780,29770,29770,0,0,False,-542898.0,False,False,False,False,False,False
512100,2025-12-01T10:25:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:25:00,2025-12-01 10:26:00,2502.0,2.979,2.98,2.979,2.979,32,545400.0,29780,29780,29770,29770,0,0,False,-542898.0,False,False,False,False,False,False
512100,2025-12-01T10:26:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:25:00,2025-12-01 10:26:00,5454.0,2.977,2.978,2.977,2.977,32,545400.0,29780,29780,29770,29770,0,0,False,-539946.0,False,True,True,True,False,False
512100,2025-12-01T10:26:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:25:00,2025-12-01 10:26:00,5454.0,2.977,2.978,2.977,2.977,32,545400.0,29780,29780,29770,29770,0,0,False,-539946.0,False,True,True,True,False,False
512100,2025-12-01T10:26:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:26:00,2025-12-01 10:27:00,5454.0,2.977,2.978,2.977,2.977,19,327700.0,29780,29780,29770,29780,0,0,False,-322246.0,False,True,True,False,False,False
512100,2025-12-01T10:26:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:26:00,2025-12-01 10:27:00,5454.0,2.977,2.978,2.977,2.977,19,327700.0,29780,29780,29770,29780,0,0,False,-322246.0,False,True,True,False,False,False
512100,2025-12-01T10:27:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:26:00,2025-12-01 10:27:00,3277.0,2.978,2.978,2.977,2.978,19,327700.0,29780,29780,29770,29780,0,0,False,-324423.0,True,True,True,True,True,False
512100,2025-12-01T10:27:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:26:00,2025-12-01 10:27:00,3277.0,2.978,2.978,2.977,2.978,19,327700.0,29780,29780,29770,29780,0,0,False,-324423.0,True,True,True,True,True,False
512100,2025-12-01T10:27:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:27:00,2025-12-01 10:28:00,3277.0,2.978,2.978,2.977,2.978,28,485100.0,29780,29790,29780,29790,0,0,False,-481823.0,True,False,False,False,False,False
512100,2025-12-01T10:27:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:27:00,2025-12-01 10:28:00,3277.0,2.978,2.978,2.977,2.978,28,485100.0,29780,29790,29780,29790,0,0,False,-481823.0,True,False,False,False,False,False
512100,2025-12-01T10:28:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:27:00,2025-12-01 10:28:00,4851.0,2.978,2.979,2.978,2.979,28,485100.0,29780,29790,29780,29790,0,0,False,-480249.0,True,True,True,True,True,False
512100,2025-12-01T10:28:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:27:00,2025-12-01 10:28:00,4851.0,2.978,2.979,2.978,2.979,28,485100.0,29780,29790,29780,29790,0,0,False,-480249.0,True,True,True,True,True,False
512100,2025-12-01T10:28:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:28:00,2025-12-01 10:29:00,4851.0,2.978,2.979,2.978,2.979,31,655200.0,29790,29800,29780,29800,0,0,False,-650349.0,False,False,True,False,False,False
512100,2025-12-01T10:28:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:28:00,2025-12-01 10:29:00,4851.0,2.978,2.979,2.978,2.979,31,655200.0,29790,29800,29780,29800,0,0,False,-650349.0,False,False,True,False,False,False
512100,2025-12-01T10:29:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:28:00,2025-12-01 10:29:00,6552.0,2.979,2.98,2.979,2.98,31,655200.0,29790,29800,29780,29800,0,0,False,-648648.0,True,True,False,True,False,False
512100,2025-12-01T10:29:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:28:00,2025-12-01 10:29:00,6552.0,2.979,2.98,2.979,2.98,31,655200.0,29790,29800,29780,29800,0,0,False,-648648.0,True,True,False,True,False,False
512100,2025-12-01T10:29:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:29:00,2025-12-01 10:30:00,6552.0,2.979,2.98,2.979,2.98,46,529300.0,29800,29810,29800,29810,0,0,False,-522748.0,False,False,False,False,False,False
512100,2025-12-01T10:29:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:29:00,2025-12-01 10:30:00,6552.0,2.979,2.98,2.979,2.98,46,529300.0,29800,29810,29800,29810,0,0,False,-522748.0,False,False,False,False,False,False
512100,2025-12-01T10:30:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:29:00,2025-12-01 10:30:00,5293.0,2.98,2.981,2.98,2.981,46,529300.0,29800,29810,29800,29810,0,0,False,-524007.0,True,True,True,True,True,False
512100,2025-12-01T10:30:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:29:00,2025-12-01 10:30:00,5293.0,2.98,2.981,2.98,2.981,46,529300.0,29800,29810,29800,29810,0,0,False,-524007.0,True,True,True,True,True,False
512100,2025-12-01T10:30:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:30:00,2025-12-01 10:31:00,5293.0,2.98,2.981,2.98,2.981,165,3324500.0,29810,29820,29800,29820,0,0,False,-3319207.0,False,False,True,False,False,False
512100,2025-12-01T10:30:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:30:00,2025-12-01 10:31:00,5293.0,2.98,2.981,2.98,2.981,165,3324500.0,29810,29820,29800,29820,0,0,False,-3319207.0,False,False,True,False,False,False
512100,2025-12-01T10:31:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:30:00,2025-12-01 10:31:00,33245.0,2.982,2.982,2.98,2.982,165,3324500.0,29810,29820,29800,29820,0,0,False,-3291255.0,False,True,True,True,False,False
512100,2025-12-01T10:31:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:30:00,2025-12-01 10:31:00,33245.0,2.982,2.982,2.98,2.982,165,3324500.0,29810,29820,29800,29820,0,0,False,-3291255.0,False,True,True,True,False,False
512100,2025-12-01T10:31:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:31:00,2025-12-01 10:32:00,33245.0,2.982,2.982,2.98,2.982,55,1743000.0,29810,29830,29810,29820,0,0,False,-1709755.0,False,False,False,True,False,False
512100,2025-12-01T10:31:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:31:00,2025-12-01 10:32:00,33245.0,2.982,2.982,2.98,2.982,55,1743000.0,29810,29830,29810,29820,0,0,False,-1709755.0,False,False,False,True,False,False
512100,2025-12-01T10:32:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:31:00,2025-12-01 10:32:00,12490.0,2.981,2.983,2.981,2.982,55,1743000.0,29810,29830,29810,29820,0,0,False,-1730510.0,True,True,True,True,True,False
512100,2025-12-01T10:32:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:31:00,2025-12-01 10:32:00,12490.0,2.981,2.983,2.981,2.982,55,1743000.0,29810,29830,29810,29820,0,0,False,-1730510.0,True,True,True,True,True,False
512100,2025-12-01T10:32:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:32:00,2025-12-01 10:33:00,12490.0,2.981,2.983,2.981,2.982,30,957000.0,29820,29840,29820,29830,0,0,False,-944510.0,False,False,False,False,False,False
512100,2025-12-01T10:32:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:32:00,2025-12-01 10:33:00,12490.0,2.981,2.983,2.981,2.982,30,957000.0,29820,29840,29820,29830,0,0,False,-944510.0,False,False,False,False,False,False
512100,2025-12-01T10:33:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:32:00,2025-12-01 10:33:00,14510.0,2.982,2.984,2.982,2.983,30,957000.0,29820,29840,29820,29830,0,0,False,-942490.0,True,True,True,True,True,False
512100,2025-12-01T10:33:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:32:00,2025-12-01 10:33:00,14510.0,2.982,2.984,2.982,2.983,30,957000.0,29820,29840,29820,29830,0,0,False,-942490.0,True,True,True,True,True,False
512100,2025-12-01T10:33:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:33:00,2025-12-01 10:34:00,14510.0,2.982,2.984,2.982,2.983,23,681600.0,29830,29830,29820,29820,0,0,False,-667090.0,False,False,True,False,False,False
512100,2025-12-01T10:33:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:33:00,2025-12-01 10:34:00,14510.0,2.982,2.984,2.982,2.983,23,681600.0,29830,29830,29820,29820,0,0,False,-667090.0,False,False,True,False,False,False
512100,2025-12-01T10:34:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:33:00,2025-12-01 10:34:00,6816.0,2.983,2.983,2.982,2.982,23,681600.0,29830,29830,29820,29820,0,0,False,-674784.0,True,True,True,True,True,False
512100,2025-12-01T10:34:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:33:00,2025-12-01 10:34:00,6816.0,2.983,2.983,2.982,2.982,23,681600.0,29830,29830,29820,29820,0,0,False,-674784.0,True,True,True,True,True,False
512100,2025-12-01T10:34:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:34:00,2025-12-01 10:35:00,6816.0,2.983,2.983,2.982,2.982,16,482300.0,29830,29830,29820,29820,0,0,False,-475484.0,True,True,True,True,True,False
512100,2025-12-01T10:34:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:34:00,2025-12-01 10:35:00,6816.0,2.983,2.983,2.982,2.982,16,482300.0,29830,29830,29820,29820,0,0,False,-475484.0,True,True,True,True,True,False
512100,2025-12-01T10:35:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:34:00,2025-12-01 10:35:00,4823.0,2.982,2.983,2.982,2.982,16,482300.0,29830,29830,29820,29820,0,0,False,-477477.0,False,True,True,True,False,False
512100,2025-12-01T10:35:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:34:00,2025-12-01 10:35:00,4823.0,2.982,2.983,2.982,2.982,16,482300.0,29830,29830,29820,29820,0,0,False,-477477.0,False,True,True,True,False,False
512100,2025-12-01T10:35:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:35:00,2025-12-01 10:36:00,4823.0,2.982,2.983,2.982,2.982,34,2039200.0,29830,29840,29820,29840,0,0,False,-2034377.0,False,False,True,False,False,False
512100,2025-12-01T10:35:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:35:00,2025-12-01 10:36:00,4823.0,2.982,2.983,2.982,2.982,34,2039200.0,29830,29840,29820,29840,0,0,False,-2034377.0,False,False,True,False,False,False
512100,2025-12-01T10:36:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:35:00,2025-12-01 10:36:00,20332.0,2.983,2.984,2.983,2.984,34,2039200.0,29830,29840,29820,29840,0,0,False,-2018868.0,True,True,False,True,False,False
512100,2025-12-01T10:36:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:35:00,2025-12-01 10:36:00,20332.0,2.983,2.984,2.983,2.984,34,2039200.0,29830,29840,29820,29840,0,0,False,-2018868.0,True,True,False,True,False,False
512100,2025-12-01T10:36:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:36:00,2025-12-01 10:37:00,20332.0,2.983,2.984,2.983,2.984,34,1610800.0,29850,29850,29830,29840,0,0,False,-1590468.0,False,False,True,True,False,False
512100,2025-12-01T10:36:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:36:00,2025-12-01 10:37:00,20332.0,2.983,2.984,2.983,2.984,34,1610800.0,29850,29850,29830,29840,0,0,False,-1590468.0,False,False,True,True,False,False
512100,2025-12-01T10:37:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:36:00,2025-12-01 10:37:00,16018.0,2.984,2.985,2.983,2.985,34,1610800.0,29850,29850,29830,29840,0,0,False,-1594782.0,False,True,True,False,False,False
512100,2025-12-01T10:37:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:36:00,2025-12-01 10:37:00,16018.0,2.984,2.985,2.983,2.985,34,1610800.0,29850,29850,29830,29840,0,0,False,-1594782.0,False,True,True,False,False,False
512100,2025-12-01T10:37:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:37:00,2025-12-01 10:38:00,16018.0,2.984,2.985,2.983,2.985,31,581400.0,29840,29850,29810,29810,0,0,False,-565382.0,True,True,False,False,False,False
512100,2025-12-01T10:37:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:37:00,2025-12-01 10:38:00,16018.0,2.984,2.985,2.983,2.985,31,581400.0,29840,29850,29810,29810,0,0,False,-565382.0,True,True,False,False,False,False
512100,2025-12-01T10:38:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:37:00,2025-12-01 10:38:00,5964.0,2.984,2.985,2.981,2.981,31,581400.0,29840,29850,29810,29810,0,0,False,-575436.0,True,True,True,True,True,False
512100,2025-12-01T10:38:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:37:00,2025-12-01 10:38:00,5964.0,2.984,2.985,2.981,2.981,31,581400.0,29840,29850,29810,29810,0,0,False,-575436.0,True,True,True,True,True,False
512100,2025-12-01T10:38:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:38:00,2025-12-01 10:39:00,5964.0,2.984,2.985,2.981,2.981,6,75500.0,29820,29820,29820,29820,0,0,False,-69536.0,False,False,False,False,False,False
512100,2025-12-01T10:38:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:38:00,2025-12-01 10:39:00,5964.0,2.984,2.985,2.981,2.981,6,75500.0,29820,29820,29820,29820,0,0,False,-69536.0,False,False,False,False,False,False
512100,2025-12-01T10:39:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:38:00,2025-12-01 10:39:00,755.0,2.982,2.982,2.982,2.982,6,75500.0,29820,29820,29820,29820,0,0,False,-74745.0,True,True,True,True,True,False
512100,2025-12-01T10:39:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:38:00,2025-12-01 10:39:00,755.0,2.982,2.982,2.982,2.982,6,75500.0,29820,29820,29820,29820,0,0,False,-74745.0,True,True,True,True,True,False
512100,2025-12-01T10:39:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:39:00,2025-12-01 10:40:00,755.0,2.982,2.982,2.982,2.982,11,132100.0,29810,29840,29810,29830,0,0,False,-131345.0,False,False,False,False,False,False
512100,2025-12-01T10:39:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:39:00,2025-12-01 10:40:00,755.0,2.982,2.982,2.982,2.982,11,132100.0,29810,29840,29810,29830,0,0,False,-131345.0,False,False,False,False,False,False
512100,2025-12-01T10:40:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:39:00,2025-12-01 10:40:00,1321.0,2.981,2.984,2.981,2.983,11,132100.0,29810,29840,29810,29830,0,0,False,-130779.0,True,True,True,True,True,False
512100,2025-12-01T10:40:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:39:00,2025-12-01 10:40:00,1321.0,2.981,2.984,2.981,2.983,11,132100.0,29810,29840,29810,29830,0,0,False,-130779.0,True,True,True,True,True,False
512100,2025-12-01T10:40:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:40:00,2025-12-01 10:41:00,1321.0,2.981,2.984,2.981,2.983,5,68100.0,29830,29830,29830,29830,0,0,False,-66779.0,False,False,False,True,False,False
512100,2025-12-01T10:40:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:40:00,2025-12-01 10:41:00,1321.0,2.981,2.984,2.981,2.983,5,68100.0,29830,29830,29830,29830,0,0,False,-66779.0,False,False,False,True,False,False
512100,2025-12-01T10:41:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:40:00,2025-12-01 10:41:00,681.0,2.983,2.983,2.983,2.983,5,68100.0,29830,29830,29830,29830,0,0,False,-67419.0,True,True,True,True,True,False
512100,2025-12-01T10:41:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:40:00,2025-12-01 10:41:00,681.0,2.983,2.983,2.983,2.983,5,68100.0,29830,29830,29830,29830,0,0,False,-67419.0,True,True,True,True,True,False
512100,2025-12-01T10:41:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:41:00,2025-12-01 10:42:00,681.0,2.983,2.983,2.983,2.983,30,1461300.0,29830,29850,29830,29850,0,0,False,-1460619.0,True,False,True,False,False,False
512100,2025-12-01T10:41:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:41:00,2025-12-01 10:42:00,681.0,2.983,2.983,2.983,2.983,30,1461300.0,29830,29850,29830,29850,0,0,False,-1460619.0,True,False,True,False,False,False
512100,2025-12-01T10:42:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:41:00,2025-12-01 10:42:00,14613.0,2.983,2.985,2.983,2.985,30,1461300.0,29830,29850,29830,29850,0,0,False,-1446687.0,True,True,True,True,True,False
512100,2025-12-01T10:42:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:41:00,2025-12-01 10:42:00,14613.0,2.983,2.985,2.983,2.985,30,1461300.0,29830,29850,29830,29850,0,0,False,-1446687.0,True,True,True,True,True,False
512100,2025-12-01T10:42:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:42:00,2025-12-01 10:43:00,14613.0,2.983,2.985,2.983,2.985,55,2109900.0,29850,29860,29830,29830,0,0,False,-2095287.0,False,False,True,False,False,False
512100,2025-12-01T10:42:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:42:00,2025-12-01 10:43:00,14613.0,2.983,2.985,2.983,2.985,55,2109900.0,29850,29860,29830,29830,0,0,False,-2095287.0,False,False,True,False,False,False
512100,2025-12-01T10:43:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:42:00,2025-12-01 10:43:00,21099.0,2.985,2.985,2.983,2.983,55,2109900.0,29850,29860,29830,29830,0,0,False,-2088801.0,True,False,True,True,False,False
512100,2025-12-01T10:43:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:42:00,2025-12-01 10:43:00,21099.0,2.985,2.985,2.983,2.983,55,2109900.0,29850,29860,29830,29830,0,0,False,-2088801.0,True,False,True,True,False,False
512100,2025-12-01T10:43:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:43:00,2025-12-01 10:44:00,21099.0,2.985,2.985,2.983,2.983,27,1028500.0,29830,29830,29810,29810,0,0,False,-1007401.0,False,False,False,False,False,False
512100,2025-12-01T10:43:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:43:00,2025-12-01 10:44:00,21099.0,2.985,2.985,2.983,2.983,27,1028500.0,29830,29830,29810,29810,0,0,False,-1007401.0,False,False,False,False,False,False
512100,2025-12-01T10:44:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:43:00,2025-12-01 10:44:00,10242.0,2.983,2.983,2.981,2.981,27,1028500.0,29830,29830,29810,29810,0,0,False,-1018258.0,True,True,True,True,True,False
512100,2025-12-01T10:44:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:43:00,2025-12-01 10:44:00,10242.0,2.983,2.983,2.981,2.981,27,1028500.0,29830,29830,29810,29810,0,0,False,-1018258.0,True,True,True,True,True,False
512100,2025-12-01T10:44:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:44:00,2025-12-01 10:45:00,10242.0,2.983,2.983,2.981,2.981,14,103900.0,29800,29800,29790,29790,0,0,False,-93658.0,False,False,False,False,False,False
512100,2025-12-01T10:44:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:44:00,2025-12-01 10:45:00,10242.0,2.983,2.983,2.981,2.981,14,103900.0,29800,29800,29790,29790,0,0,False,-93658.0,False,False,False,False,False,False
512100,2025-12-01T10:45:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:44:00,2025-12-01 10:45:00,1082.0,2.981,2.981,2.979,2.979,14,103900.0,29800,29800,29790,29790,0,0,False,-102818.0,False,False,True,True,False,False
512100,2025-12-01T10:45:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:44:00,2025-12-01 10:45:00,1082.0,2.981,2.981,2.979,2.979,14,103900.0,29800,29800,29790,29790,0,0,False,-102818.0,False,False,True,True,False,False
512100,2025-12-01T10:45:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:45:00,2025-12-01 10:46:00,1082.0,2.981,2.981,2.979,2.979,43,797000.0,29790,29800,29770,29770,0,0,False,-795918.0,False,False,False,False,False,False
512100,2025-12-01T10:45:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:45:00,2025-12-01 10:46:00,1082.0,2.981,2.981,2.979,2.979,43,797000.0,29790,29800,29770,29770,0,0,False,-795918.0,False,False,False,False,False,False
512100,2025-12-01T10:46:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:45:00,2025-12-01 10:46:00,7970.0,2.979,2.979,2.977,2.977,43,797000.0,29790,29800,29770,29770,0,0,False,-789030.0,True,False,True,True,False,False
512100,2025-12-01T10:46:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:45:00,2025-12-01 10:46:00,7970.0,2.979,2.979,2.977,2.977,43,797000.0,29790,29800,29770,29770,0,0,False,-789030.0,True,False,True,True,False,False
512100,2025-12-01T10:46:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:46:00,2025-12-01 10:47:00,7970.0,2.979,2.979,2.977,2.977,29,372900.0,29770,29770,29760,29770,0,0,False,-364930.0,False,False,False,True,False,False
512100,2025-12-01T10:46:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:46:00,2025-12-01 10:47:00,7970.0,2.979,2.979,2.977,2.977,29,372900.0,29770,29770,29760,29770,0,0,False,-364930.0,False,False,False,True,False,False
512100,2025-12-01T10:47:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 10:46:00,2025-12-01 10:47:00,3729.0,2.977,2.977,2.976,2.977,29,372900.0,29770,29770,29760,29770,0,0,False,-369171.0,True,True,True,True,True,False
512100,2025-12-01T10:47:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 10:46:00,2025-12-01 10:47:00,3729.0,2.977,2.977,2.976,2.977,29,372900.0,29770,29770,29760,29770,0,0,False,-369171.0,True,True,True,True,True,False
512100,2025-12-01T10:47:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 10:47:00,2025-12-01 10:48:00,3729.0,2.977,2.977,2.976,2.977,83,1064700.0,29760,29760,29740,29750,0,0,False,-1060971.0,False,False,False,False,False,False
512100,2025-12-01T10:47:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 10:47:00,2025-12-01 10:48:00,3729.0,2.977,2.977,2.976,2.977,83,1064700.0,29760,29760,29740,29750,0,0,False,-1060971.0,False,False,False,False,False,False
