layer,index_symbol,carrier,horizon,historical_pairs,historical_trading_days,spec,budget_trading_days,effect_bp_ASSUMED,family_size,expected_eligible_pairs_CONDITIONAL,positive_detection_probability_CONDITIONAL,detectable_effect_80_bp_CONDITIONAL,detectable_effect_90_bp_CONDITIONAL
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,2,7,259.84158415841586,0.007918563161335275,25.457402386920418,28.628505803901767
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,2,7,519.6831683168317,0.010788893210952374,18.001101859186026,20.24341058917737
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,2,7,1299.2079207920792,0.0192408953943703,11.384896453543892,12.803057014354323
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,4,7,64.15841584158416,0.007881318865488702,51.232034040947504,57.613756564594446
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,4,7,128.31683168316832,0.010719898395485665,36.22651868433402,40.7390779564557
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,4,7,259.84158415841586,0.016372928479314052,25.457402386920418,28.628505803901767
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,4,7,519.6831683168317,0.028368690911925423,18.001101859186026,20.24341058917737
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,4,7,1299.2079207920792,0.07363224424597271,11.384896453543892,12.803057014354323
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,6,7,64.15841584158416,0.011408241206621698,51.232034040947504,57.613756564594446
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,6,7,128.31683168316832,0.017638330623429493,36.22651868433402,40.7390779564557
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,6,7,259.84158415841586,0.0316041406719521,25.457402386920418,28.628505803901767
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,6,7,519.6831683168317,0.0651477041406727,18.001101859186026,20.24341058917737
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,6,7,1299.2079207920792,0.2035980649563588,11.384896453543892,12.803057014354323
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,2,14,64.15841584158416,0.0027528433633007836,54.47586655077775,60.857589074424695
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,2,14,128.31683168316832,0.003276496297300846,38.52025464906836,43.03281392119005
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,2,14,259.84158415841586,0.004191220276448583,27.06927572016579,30.24037913714714
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,2,14,519.6831683168317,0.005845511083802338,19.140868423537594,21.383177153528937
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,2,14,1299.2079207920792,0.010915299200830158,12.105748122395058,13.52390868320549
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,4,14,64.15841584158416,0.004170045808516413,54.47586655077775,60.857589074424695
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,4,14,128.31683168316832,0.005805267556401522,38.52025464906836,43.03281392119005
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,4,14,259.84158415841586,0.009167009170551845,27.06927572016579,30.24037913714714
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,4,14,519.6831683168317,0.016629393124560608,19.140868423537594,21.383177153528937
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,4,14,1299.2079207920792,0.047175600919453595,12.105748122395058,13.52390868320549
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,6,14,64.15841584158416,0.006207730385109704,54.47586655077775,60.857589074424695
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,6,14,128.31683168316832,0.009935227003233573,38.52025464906836,43.03281392119005
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,6,14,259.84158415841586,0.018701382215971757,27.06927572016579,30.24037913714714
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,6,14,519.6831683168317,0.04123289260111645,19.140868423537594,21.383177153528937
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,6,14,1299.2079207920792,0.146295490182138,12.105748122395058,13.52390868320549
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,2,28,64.15841584158416,0.0014138980663971374,57.52229158078173,63.90401410442867
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,2,28,128.31683168316832,0.001701617042605222,40.67440244616061,45.186961718282284
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,2,28,259.84158415841586,0.0022117152160903417,28.58305648804262,31.75415990502397
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,2,28,519.6831683168317,0.0031538285850202952,20.21127306973308,22.45358179972442
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,2,28,1299.2079207920792,0.006151872937070302,12.782731462395942,14.200892023206373
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,4,28,64.15841584158416,0.0021998105945978705,57.52229158078173,63.90401410442867
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,4,28,128.31683168316832,0.0031306520324500997,40.67440244616061,45.186961718282284
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,4,28,259.84158415841586,0.0051024100177223825,28.58305648804262,31.75415990502397
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,4,28,519.6831683168317,0.00966891718763235,20.21127306973308,22.45358179972442
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,4,28,1299.2079207920792,0.02985784916000727,12.782731462395942,14.200892023206373
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,60,6,28,64.15841584158416,0.003362956476962172,57.52229158078173,63.90401410442867
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,120,6,28,128.31683168316832,0.005561774526911116,40.67440244616061,45.186961718282284
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,243,6,28,259.84158415841586,0.010971628159315568,28.58305648804262,31.75415990502397
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,486,6,28,519.6831683168317,0.025793567852597107,20.21127306973308,22.45358179972442
INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,1212,L5_shift2,1215,6,28,1299.2079207920792,0.10339111257145933,12.782731462395942,14.200892023206373
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,2,1,62.32673267326733,0.03296415252805494,46.28685383014506,53.55523561620271
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,2,1,124.65346534653466,0.03682601685574306,32.72974822308609,37.86927027226024
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,2,1,252.42326732673268,0.04304907629971901,23.00012258417797,26.61181053085491
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,2,1,504.84653465346537,0.05310765487538412,16.2635426473941,18.817391686019082
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,2,1,1262.1163366336634,0.07850131020986359,10.285967517810015,11.901163470267269
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,4,1,62.32673267326733,0.04291129224161622,46.28685383014506,53.55523561620271
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,4,1,124.65346534653466,0.05287722754016843,32.72974822308609,37.86927027226024
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,4,1,252.42326732673268,0.07041133761824771,23.00012258417797,26.61181053085491
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,4,1,504.84653465346537,0.10187904358368466,16.2635426473941,18.817391686019082
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,4,1,1262.1163366336634,0.1920175850627664,10.285967517810015,11.901163470267269
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,6,1,62.32673267326733,0.05515464948241328,46.28685383014506,53.55523561620271
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,6,1,124.65346534653466,0.07403548176907103,32.72974822308609,37.86927027226024
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,6,1,252.42326732673268,0.10951349087688478,23.00012258417797,26.61181053085491
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,6,1,504.84653465346537,0.17712065906756624,16.2635426473941,18.817391686019082
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,6,1,1262.1163366336634,0.3723082027901977,10.285967517810015,11.901163470267269
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,2,7,62.32673267326733,0.005098793596838102,58.35007424815277,65.61845603421041
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,2,7,124.65346534653466,0.005885862031782065,41.25973318360736,46.399255232781506
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,2,7,252.42326732673268,0.007212645520443462,28.994385002451008,32.60607294912795
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,2,7,504.84653465346537,0.009498593577674172,20.502126251566636,23.05597529019162
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,2,7,1262.1163366336634,0.015961627598959045,12.966683166256173,14.581879118713426
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,4,7,62.32673267326733,0.0071825192882395365,58.35007424815277,65.61845603421041
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,4,7,124.65346534653466,0.009444371168224714,41.25973318360736,46.399255232781506
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,4,7,252.42326732673268,0.013801606906354421,28.994385002451008,32.60607294912795
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,4,7,504.84653465346537,0.022692811431775376,20.502126251566636,23.05597529019162
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,4,7,1262.1163366336634,0.054729337385594094,12.966683166256173,14.581879118713426
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,6,7,62.32673267326733,0.009983962919531693,58.35007424815277,65.61845603421041
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,6,7,124.65346534653466,0.014758034929201155,41.25973318360736,46.399255232781506
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,6,7,252.42326732673268,0.02504087407104396,28.994385002451008,32.60607294912795
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,6,7,504.84653465346537,0.04880631317046035,20.502126251566636,23.05597529019162
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,6,7,1262.1163366336634,0.1455088443184801,12.966683166256173,14.581879118713426
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,2,14,62.32673267326733,0.0026137241335776637,62.04459607107874,69.31297785713639
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,2,14,124.65346534653466,0.003048382122894338,43.872154617839996,49.01167666701414
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,2,14,252.42326732673268,0.0037913030121882476,30.83020765587743,34.44189560255437
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,2,14,504.84653465346537,0.005096636984735223,21.800248898860342,24.354097937485324
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,2,14,1262.1163366336634,0.008918439031015576,13.787688015795275,15.40288396825253
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,4,14,62.32673267326733,0.003774304119431981,62.04459607107874,69.31297785713639
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,4,14,124.65346534653466,0.005065345647791039,43.872154617839996,49.01167666701414
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,4,14,252.42326732673268,0.00762269441648187,30.83020765587743,34.44189560255437
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,4,14,504.84653465346537,0.013051377730388268,21.800248898860342,24.354097937485324
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,4,14,1262.1163366336634,0.03405731068845246,13.787688015795275,15.40288396825253
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,6,14,62.32673267326733,0.005377395511908505,62.04459607107874,69.31297785713639
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,6,14,124.65346534653466,0.008194374143676103,43.872154617839996,49.01167666701414
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,6,14,252.42326732673268,0.014522254300110667,30.83020765587743,34.44189560255437
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,6,14,504.84653465346537,0.030043394865616736,21.800248898860342,24.354097937485324
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,6,14,1262.1163366336634,0.10035902265490604,13.787688015795275,15.40288396825253
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,2,28,62.32673267326733,0.0013380618960257443,65.51428315299488,72.78266493905251
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,2,28,124.65346534653466,0.0015758582416897364,46.325593882058264,51.465115931232404
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,2,28,252.42326732673268,0.0019876202956165207,32.55430902828129,36.165996974958226
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,2,28,504.84653465346537,0.0027245536270379157,23.019372670740143,25.57322170936512
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,2,28,1262.1163366336634,0.004954405875809653,14.558729589554417,16.17392554201167
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,4,28,62.32673267326733,0.001978130732564219,65.51428315299488,72.78266493905251
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,4,28,124.65346534653466,0.0027067124023746943,46.325593882058264,51.465115931232404
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,4,28,252.42326732673268,0.004188248096320532,32.55430902828129,36.165996974958226
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,4,28,504.84653465346537,0.00745231955226713,23.019372670740143,25.57322170936512
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,4,28,1262.1163366336634,0.020962890933451387,14.558729589554417,16.17392554201167
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,60,6,28,62.32673267326733,0.0028849843657051183,65.51428315299488,72.78266493905251
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,120,6,28,124.65346534653466,0.004525132798396474,46.325593882058264,51.465115931232404
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,243,6,28,252.42326732673268,0.008358121212212485,32.55430902828129,36.165996974958226
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,486,6,28,504.84653465346537,0.018301511026796453,23.019372670740143,25.57322170936512
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift0,1215,6,28,1262.1163366336634,0.06817566368367356,14.558729589554417,16.17392554201167
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,2,1,62.32673267326733,0.03327778303593769,44.71786135787084,51.739865709208296
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,2,1,124.65346534653466,0.037312501204844854,31.620303006310344,36.585609900662504
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,2,1,252.42326732673268,0.04383658195853973,22.220483956580054,25.709745971666692
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,2,1,504.84653465346537,0.05442842511475446,15.712254886944642,18.17953571914904
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,2,1,1262.1163366336634,0.08134042608728997,9.937302523971297,11.497747935379621
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,4,1,62.32673267326733,0.04369186671120222,44.71786135787084,51.739865709208296
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,4,1,124.65346534653466,0.05418523877610555,31.620303006310344,36.585609900662504
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,4,1,252.42326732673268,0.07274619333912011,22.220483956580054,25.709745971666692
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,4,1,504.84653465346537,0.10624623480978895,15.712254886944642,18.17953571914904
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,4,1,1262.1163366336634,0.20263124991738563,9.937302523971297,11.497747935379621
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,6,1,62.32673267326733,0.05658975062847154,44.71786135787084,51.739865709208296
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,6,1,124.65346534653466,0.07659427973028085,31.620303006310344,36.585609900662504
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,6,1,252.42326732673268,0.11439593161651462,22.220483956580054,25.709745971666692
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,6,1,504.84653465346537,0.18669816356177932,15.712254886944642,18.17953571914904
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,6,1,1262.1163366336634,0.394192941412854,9.937302523971297,11.497747935379621
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,2,7,62.32673267326733,0.005161630326988165,56.37217297216737,63.39417732350482
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,2,7,124.65346534653466,0.005987030221749327,39.86114577884056,44.82645267319272
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,2,7,252.42326732673268,0.007385467029711037,28.011557956698354,31.500819971784992
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,2,7,504.84653465346537,0.009811010295586212,19.807162582781398,22.274443414985797
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,2,7,1262.1163366336634,0.0167409218360552,12.527149549370527,14.08759496077885
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,4,7,62.32673267326733,0.0073536278273081445,56.37217297216737,63.39417732350482
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,4,7,124.65346534653466,0.009753279803996179,39.86114577884056,44.82645267319272
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,4,7,252.42326732673268,0.014415678912635722,28.011557956698354,31.500819971784992
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,4,7,504.84653465346537,0.024027226531012778,19.807162582781398,22.274443414985797
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,4,7,1262.1163366336634,0.059096302946151834,12.527149549370527,14.08759496077885
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,6,7,62.32673267326733,0.01032815702496861,56.37217297216737,63.39417732350482
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,6,7,124.65346534653466,0.015444313564374604,39.86114577884056,44.82645267319272
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,6,7,252.42326732673268,0.02657978897395056,28.011557956698354,31.500819971784992
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,6,7,504.84653465346537,0.05258659832565452,19.807162582781398,22.274443414985797
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,6,7,1262.1163366336634,0.15900569648490914,12.527149549370527,14.08759496077885
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,2,14,62.32673267326733,0.0026482437996190942,59.94146103109427,66.96346538243172
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,2,14,124.65346534653466,0.003104597139875232,42.385013569315944,47.3503204636681
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,2,14,252.42326732673268,0.0038889285345893873,29.78515145248476,33.2744134675714
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,2,14,504.84653465346537,0.005277218353484227,21.06128257072032,23.528563402924718
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,2,14,1262.1163366336634,0.009389881902010327,13.320324673576504,14.880770084984828
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,4,14,62.32673267326733,0.003870928823627913,59.94146103109427,66.96346538243172
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,4,14,124.65346534653466,0.005243812630330394,42.385013569315944,47.3503204636681
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,4,14,252.42326732673268,0.007989353675010894,29.78515145248476,33.2744134675714
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,4,14,504.84653465346537,0.013885600816139305,21.06128257072032,23.528563402924718
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,4,14,1262.1163366336634,0.037047863555522184,13.320324673576504,14.880770084984828
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,6,14,62.32673267326733,0.005577190233769484,59.94146103109427,66.96346538243172
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,6,14,124.65346534653466,0.008606612882730402,42.385013569315944,47.3503204636681
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,6,14,252.42326732673268,0.015493518306591039,29.78515145248476,33.2744134675714
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,6,14,504.84653465346537,0.032599449016867635,21.06128257072032,23.528563402924718
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,6,14,1262.1163366336634,0.11082175749407774,13.320324673576504,14.880770084984828
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,2,28,62.32673267326733,0.001356854056261521,63.29353560617098,70.31553995750842
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,2,28,124.65346534653466,0.0016067908321016292,44.7552882323957,49.720595126747845
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,2,28,252.42326732673268,0.002042177112891644,31.450810700378145,34.94007271546478
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,2,28,504.84653465346537,0.002827669349511016,22.23908152005182,24.706362352256214
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,2,28,1262.1163366336634,0.005235379811963422,14.065230134704661,15.625675546112983
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,4,28,62.32673267326733,0.002032110849514994,63.29353560617098,70.31553995750842
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,120,4,28,124.65346534653466,0.0028085743120281337,44.7552882323957,49.720595126747845
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,243,4,28,252.42326732673268,0.004404102626842856,31.450810700378145,34.94007271546478
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,486,4,28,504.84653465346537,0.007965080739056376,22.23908152005182,24.706362352256214
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,1215,4,28,1262.1163366336634,0.022965322167737202,14.065230134704661,15.625675546112983
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,1212,L20_shift10,60,6,28,62.32673267326733,0.0029995266400345494,63.29353560617098,70.31553995750842
