id,layer,index_symbol,carrier,horizon,n,DGP_ASSUMED,method,repetitions,seed,rho_ASSUMED,lambda_nuisance,marginal_SD_target_bp,oracle_mean_SE_under_DGP_bp,null_rejections,null_rejection_rate,null_MC95_lo,null_MC95_hi,severe_size_warning,valid_fraction,invalid_replicates,mean_reported_SE_bp,mean_family14_interval_width_bp,marginal_family14_rejections,reference_not_deployable,estimand,power_positive_family14_effect2bp_ASSUMED,power_effect2_MC95_lo,power_effect2_MC95_hi,power_positive_family14_effect4bp_ASSUMED,power_effect4_MC95_lo,power_effect4_MC95_hi,power_positive_family14_effect6bp_ASSUMED,power_effect6_MC95_lo,power_effect6_MC95_hi
INDEX_ALL_FROZEN_PAIRS:512100.SH:5,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.01597600374608083,32.16570132175501,1.139094765288354,92,0.046,0.03765702335931109,0.05608365557206656,False,1.0,0,1.076187308930341,13.211361203399893,5,False,equal_year_mean,0.032,0.025139125203291417,0.04065523105196132,0.148,0.1331124309685374,0.16423717031746463,0.43,0.40845733245578497,0.45181105416359035
INDEX_ALL_FROZEN_PAIRS:512100.SH:5,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,5,1296,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.01597600374608083,32.16570132175501,1.139094765288354,90,0.045,0.03675381704471326,0.05499069598122689,False,1.0,0,1.1390947652883536,6.638020793395111,9,True,pair_weighted_mean,0.1195,0.1060082089322041,0.13445066404882938,0.7165,0.696347234985025,0.7358226835421924,0.988,0.9822061161295197,0.9919228457239773
ETF_OBSERVED_ENDPOINTS:512100.SH:5,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.01675677123492901,33.502366248346775,1.207718617424619,113,0.0565,0.04720544161779262,0.06749497932067872,False,1.0,0,1.1770271725842663,7.140472860113981,13,False,pair_weighted_mean,0.105,0.09231372516469964,0.11920074218749015,0.6275,0.6060858442270278,0.6484253087162526,0.9675,0.9587882596181988,0.9744193011738297
ETF_OBSERVED_ENDPOINTS:512100.SH:5,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.01675677123492901,33.502366248346775,1.207718617424619,42,0.021,0.015573520825817387,0.028263010469622922,False,1.0,0,1.556049806640737,9.439825750928726,4,False,pair_weighted_mean,0.0445,0.03630266512840682,0.054443764944814586,0.3225,0.30237130823180935,0.3433092435530354,0.7885,0.7700581771205187,0.8058356865981983
ETF_OBSERVED_ENDPOINTS:512100.SH:5,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.01675677123492901,33.502366248346775,1.207718617424619,94,0.047,0.038561402365168564,0.05717544247164658,False,1.0,0,1.141405200478796,14.01198123954136,11,False,equal_year_mean,0.0255,0.019447915824308683,0.033371362045600345,0.1265,0.11264405463575475,0.14178797968334114,0.369,0.34812232726921355,0.3903799391184746
ETF_OBSERVED_ENDPOINTS:512100.SH:5,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,5,1268,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.01675677123492901,33.502366248346775,1.207718617424619,93,0.0465,0.03810906851120825,0.056629693372888146,False,1.0,0,1.2077186174246193,7.037923041464947,10,True,pair_weighted_mean,0.0995,0.08713931829845581,0.1133962365738278,0.649,0.6278150048488372,0.6696137150613494,0.9785,0.9711661662609156,0.9839992194909254
INDEX_ALL_FROZEN_PAIRS:512100.SH:15,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,15,1296,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.02407163963655599,53.26016264641441,2.0619817232617645,119,0.0595,0.04995260683841223,0.07073631181637158,False,1.0,0,2.0018121463414715,12.144057193356305,14,False,pair_weighted_mean,0.034,0.026908260159560583,0.042878427906567144,0.1645,0.148898411257462,0.18138792746825866,0.4735,0.4516894624829524,0.49541214102295383
INDEX_ALL_FROZEN_PAIRS:512100.SH:15,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,15,1296,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.02407163963655599,53.26016264641441,2.0619817232617645,49,0.0245,0.01858163028213664,0.032241481682334906,False,1.0,0,2.6288801984791093,15.94818551938506,3,False,pair_weighted_mean,0.0135,0.009294493997659236,0.019570793006999862,0.0735,0.06286270425155069,0.08577253707935806,0.2325,0.21451015952568375,0.25151546076978654
INDEX_ALL_FROZEN_PAIRS:512100.SH:15,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,15,1296,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.02407163963655599,53.26016264641441,2.0619817232617645,96,0.048,0.03946691899074102,0.05826609175151162,False,1.0,0,1.9273442084835668,23.660231160749934,7,False,equal_year_mean,0.0095,0.006090240228609851,0.014790383154299275,0.038,0.030467599928741894,0.04730375175913581,0.0955,0.08338376688235076,0.10916712436818286
INDEX_ALL_FROZEN_PAIRS:512100.SH:15,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,15,1296,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.02407163963655599,53.26016264641441,2.0619817232617645,86,0.043,0.03495107254461269,0.05280110867045247,False,1.0,0,2.061981723261765,12.016100829984392,12,True,pair_weighted_mean,0.0215,0.016000780509074646,0.028833833739084404,0.1575,0.14219377874728084,0.1741193986403774,0.4875,0.4656387430577313,0.5094091831243
ETF_OBSERVED_ENDPOINTS:512100.SH:15,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,15,1268,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.024074639810995932,55.540462275362735,2.169145664524836,114,0.057,0.047662768878229574,0.06803573501296051,False,1.0,0,2.1045565828637027,12.767359592487766,15,False,pair_weighted_mean,0.029,0.022500401616129873,0.03730545692281039,0.152,0.1369335762101213,0.1684006886976307,0.428,0.4064737042260029,0.44980235058249746
ETF_OBSERVED_ENDPOINTS:512100.SH:15,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,15,1268,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.024074639810995932,55.540462275362735,2.169145664524836,51,0.0255,0.019447915824308683,0.033371362045600345,False,1.0,0,2.758231749949448,16.73290082944853,4,False,pair_weighted_mean,0.011,0.007275425411318251,0.016599446829747115,0.0675,0.057313062415804306,0.07934518348247949,0.2035,0.18643171083331078,0.22170509820447215
ETF_OBSERVED_ENDPOINTS:512100.SH:15,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,15,1268,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.024074639810995932,55.540462275362735,2.169145664524836,88,0.044,0.03585182041641652,0.05389652670408614,False,1.0,0,2.0303822078215608,24.925133855321686,11,False,equal_year_mean,0.008,0.0049302968532159265,0.012956077671536958,0.0345,0.027351694147721588,0.04343307687112489,0.08,0.06889957451773436,0.09271074519851809
ETF_OBSERVED_ENDPOINTS:512100.SH:15,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,15,1268,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.024074639810995932,55.540462275362735,2.169145664524836,86,0.043,0.03495107254461269,0.05280110867045247,False,1.0,0,2.169145664524837,12.640593622053686,12,True,pair_weighted_mean,0.021,0.015573520825817387,0.028263010469622922,0.136,0.12167290401775677,0.15172270640299534,0.4285,0.40696957748848755,0.4503045602727315
INDEX_ALL_FROZEN_PAIRS:512100.SH:30,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.04083153531966263,75.47473769506406,3.381424423429667,113,0.0565,0.04720544161779262,0.06749497932067872,False,1.0,0,3.275268457992038,19.869520499285827,12,False,pair_weighted_mean,0.013,0.008886895534737305,0.01898030851720305,0.045,0.03675381704471326,0.05499069598122689,0.133,0.11881894582357963,0.14858816688086
INDEX_ALL_FROZEN_PAIRS:512100.SH:30,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.04083153531966263,75.47473769506406,3.381424423429667,55,0.0275,0.021188498165677007,0.03562311151510701,False,1.0,0,4.243348722112776,25.742410279042563,6,False,pair_weighted_mean,0.0065,0.0038025964940741515,0.011089529172522494,0.023,0.017287655978080053,0.030541207128235243,0.059,0.04949422085016707,0.070196614851898
INDEX_ALL_FROZEN_PAIRS:512100.SH:30,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.04083153531966263,75.47473769506406,3.381424423429667,100,0.05,0.04128123361873174,0.0604441089343959,False,1.0,0,3.115899788130719,38.251034214023306,6,False,equal_year_mean,0.003,0.0013756299236301083,0.006529915073935308,0.0115,0.007675227286212753,0.01719772790757136,0.025,0.019014423503992475,0.032806771413197815
INDEX_ALL_FROZEN_PAIRS:512100.SH:30,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,30,1296,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.04083153531966263,75.47473769506406,3.381424423429667,90,0.045,0.03675381704471326,0.05499069598122689,False,1.0,0,3.381424423429668,19.705090672011067,12,True,pair_weighted_mean,0.0075,0.004550377435809225,0.012337914136224913,0.033,0.026022752700289677,0.041767769460400554,0.124,0.11027238735125346,0.13916923220424876
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.046324448367717576,78.00040745793594,3.676022325220349,106,0.053,0.04401045720579706,0.06370338306364304,False,1.0,0,3.5564143143271436,21.575100798240733,14,False,pair_weighted_mean,0.0135,0.009294493997659236,0.019570793006999862,0.0385,0.03091432761660475,0.047855107023991705,0.102,0.08948985374022951,0.11603611589564782
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.046324448367717576,78.00040745793594,3.676022325220349,54,0.027,0.020752396241488,0.035061130486577274,False,1.0,0,4.578710585375778,27.776893712155726,8,False,pair_weighted_mean,0.006,0.003435594376936234,0.010458448336941664,0.019,0.013873784918301425,0.025970414566263898,0.0545,0.045378356153563185,0.06532973297403316
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.046324448367717576,78.00040745793594,3.676022325220349,100,0.05,0.04128123361873174,0.0604441089343959,False,1.0,0,3.3756385305514693,41.43960772363666,9,False,equal_year_mean,0.0025,0.0010683087284139143,0.005839153316432755,0.0085,0.005313767739685552,0.013570689737786079,0.022,0.0164289081143177,0.0294037890865601
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.046324448367717576,78.00040745793594,3.676022325220349,90,0.045,0.03675381704471326,0.05499069598122689,False,1.0,0,3.6760223252203477,21.421845991558246,16,True,pair_weighted_mean,0.008,0.0049302968532159265,0.012956077671536958,0.0285,0.022062516054529094,0.03674525953169242,0.0955,0.08338376688235076,0.10916712436818286
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.042818354558627605,117.12439442924791,5.336650363976562,117,0.0585,0.049036041566208714,0.06965671118313761,False,1.0,0,5.165345785131445,31.33573485041584,13,False,pair_weighted_mean,0.008,0.0049302968532159265,0.012956077671536958,0.0215,0.016000780509074646,0.028833833739084404,0.039,0.03136143254939691,0.04840608504391829
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.042818354558627605,117.12439442924791,5.336650363976562,54,0.027,0.020752396241488,0.035061130486577274,False,1.0,0,6.754454637872751,40.976114358267694,8,False,pair_weighted_mean,0.0025,0.0010683087284139143,0.005839153316432755,0.009,0.005700499728577407,0.014182040701612969,0.0205,0.01514715886374858,0.02769128947897298
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.042818354558627605,117.12439442924791,5.336650363976562,99,0.0495,0.040827254610808245,0.059900004989600644,False,1.0,0,4.912211127553504,60.30269542759516,6,False,equal_year_mean,0.0015,0.0005102635836384819,0.004401032555770693,0.005,0.0027181808584985597,0.009179695949941846,0.011,0.007275425411318251,0.016599446829747115
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.042818354558627605,117.12439442924791,5.336650363976562,89,0.0445,0.03630266512840682,0.054443764944814586,False,1.0,0,5.336650363976562,31.09907723453407,12,True,pair_weighted_mean,0.006,0.003435594376936234,0.010458448336941664,0.013,0.008886895534737305,0.01898030851720305,0.0305,0.02381739549016912,0.03898271190692737
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.03469878828179711,117.45381455780924,5.076702681213096,117,0.0585,0.049036041566208714,0.06965671118313761,False,1.0,0,4.908724227328337,29.77893199021504,14,False,pair_weighted_mean,0.0105,0.006877887380873443,0.015998901907473176,0.021,0.015573520825817387,0.028263010469622922,0.0475,0.03901402059617837,0.05772090719335553
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.03469878828179711,117.45381455780924,5.076702681213096,45,0.0225,0.01685787548400037,0.02997290466959618,False,1.0,0,6.462505935663194,39.20499825047572,8,False,pair_weighted_mean,0.0035,0.0016964316970424177,0.007207196253241745,0.0095,0.006090240228609851,0.014790383154299275,0.0235,0.017718224361690932,0.031108721697343113
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.03469878828179711,117.45381455780924,5.076702681213096,94,0.047,0.038561402365168564,0.05717544247164658,False,1.0,0,4.695878354751012,57.64697706155394,10,False,equal_year_mean,0.004,0.0020282466069651696,0.007873464296037741,0.006,0.003435594376936234,0.010458448336941664,0.0105,0.006877887380873443,0.015998901907473176
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.03469878828179711,117.45381455780924,5.076702681213096,85,0.0425,0.03450117971009799,0.05225291855224844,False,1.0,0,5.076702681213093,29.584244425218202,15,True,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.0145,0.01011467734679028,0.020746775563306317,0.0335,0.026465276470638475,0.042323328642770504
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.03432733497826052,151.69119565911612,6.478584929865679,119,0.0595,0.04995260683841223,0.07073631181637158,False,1.0,0,6.270884106786686,38.04251831766844,12,False,pair_weighted_mean,0.0075,0.004550377435809225,0.012337914136224913,0.0135,0.009294493997659236,0.019570793006999862,0.03,0.02337785471293825,0.03842416973143951
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.03432733497826052,151.69119565911612,6.478584929865679,45,0.0225,0.01685787548400037,0.02997290466959618,False,1.0,0,8.349000102863997,50.64947524762531,7,False,pair_weighted_mean,0.002,0.0007780273070510575,0.005131351785076866,0.006,0.003435594376936234,0.010458448336941664,0.011,0.007275425411318251,0.016599446829747115
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.03432733497826052,151.69119565911612,6.478584929865679,99,0.0495,0.040827254610808245,0.059900004989600644,False,1.0,0,5.999556129615146,73.65102936142134,7,False,equal_year_mean,0.001,0.0002742789176520342,0.003638934269038394,0.005,0.0027181808584985597,0.009179695949941846,0.0085,0.005313767739685552,0.013570689737786079
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.03432733497826052,151.69119565911612,6.478584929865679,88,0.044,0.03585182041641652,0.05389652670408614,False,1.0,0,6.4785849298656775,37.753646831427744,11,True,pair_weighted_mean,0.0045,0.0023692806369618345,0.008530513218759823,0.009,0.005700499728577407,0.014182040701612969,0.021,0.015573520825817387,0.028263010469622922
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.032297496412303506,154.02427975027152,6.533171259986394,115,0.0575,0.04812031303342549,0.06857627381048334,False,1.0,0,6.3178947917517325,38.32771013647009,16,False,pair_weighted_mean,0.009,0.005700499728577407,0.014182040701612969,0.014,0.009703783146220175,0.020159586811157672,0.0295,0.02293885238774463,0.037865089103914375
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.032297496412303506,154.02427975027152,6.533171259986394,47,0.0235,0.017718224361690932,0.031108721697343113,False,1.0,0,8.418686731833986,51.07223140352657,7,False,pair_weighted_mean,0.002,0.0007780273070510575,0.005131351785076866,0.007,0.0041743460559210965,0.011715862563394297,0.01,0.006482767876552687,0.015395938459075187
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.032297496412303506,154.02427975027152,6.533171259986394,96,0.048,0.03946691899074102,0.05826609175151162,False,1.0,0,6.072318080441099,74.54426087070303,9,False,equal_year_mean,0.0025,0.0010683087284139143,0.005839153316432755,0.006,0.003435594376936234,0.010458448336941664,0.007,0.0041743460559210965,0.011715862563394297
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.032297496412303506,154.02427975027152,6.533171259986394,85,0.0425,0.03450117971009799,0.05225291855224844,False,1.0,0,6.533171259986393,38.07174608481575,17,True,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.01,0.006482767876552687,0.015395938459075187,0.019,0.013873784918301425,0.025970414566263898
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.009580607805103945,232.20613537564876,7.607977417704581,102,0.051,0.04218996991731548,0.06153153854124964,False,1.0,0,7.4891018654270844,45.432875181038035,11,False,pair_weighted_mean,0.0045,0.0023692806369618345,0.008530513218759823,0.0095,0.006090240228609851,0.014790383154299275,0.018,0.01302999144428223,0.024818042134845595
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.009580607805103945,232.20613537564876,7.607977417704581,32,0.016,0.011356235350080627,0.02249946641817221,False,1.0,0,10.616244188613136,64.40378376201656,3,False,pair_weighted_mean,0.0015,0.0005102635836384819,0.004401032555770693,0.0025,0.0010683087284139143,0.005839153316432755,0.0055,0.003073897009543817,0.009822062751615332
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.009580607805103945,232.20613537564876,7.607977417704581,95,0.0475,0.03901402059617837,0.05772090719335553,False,1.0,0,7.277496899536812,89.33913213673378,7,False,equal_year_mean,0.0025,0.0010683087284139143,0.005839153316432755,0.005,0.0027181808584985597,0.009179695949941846,0.0075,0.004550377435809225,0.012337914136224913
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.009580607805103945,232.20613537564876,7.607977417704581,92,0.046,0.03765702335931109,0.05608365557206656,False,1.0,0,7.607977417704575,44.335128062518336,9,True,pair_weighted_mean,0.003,0.0013756299236301083,0.006529915073935308,0.0085,0.005313767739685552,0.013570689737786079,0.015,0.010527098037106688,0.021332437825708653
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.007326427623952237,234.89043918802983,7.528597673665909,94,0.047,0.038561402365168564,0.05717544247164658,False,1.0,0,7.470643424020114,45.320896457881545,10,False,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.0085,0.005313767739685552,0.013570689737786079,0.0155,0.010940972933704062,0.021916645881830028
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.007326427623952237,234.89043918802983,7.528597673665909,24,0.012,0.008077154276022635,0.017793883870480226,False,1.0,0,10.55745339348682,64.04712752943168,3,False,pair_weighted_mean,0.001,0.0002742789176520342,0.003638934269038394,0.002,0.0007780273070510575,0.005131351785076866,0.004,0.0020282466069651696,0.007873464296037741
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.007326427623952237,234.89043918802983,7.528597673665909,96,0.048,0.03946691899074102,0.05826609175151162,False,1.0,0,7.267711742284547,89.21900876618385,7,False,equal_year_mean,0.004,0.0020282466069651696,0.007873464296037741,0.005,0.0027181808584985597,0.009179695949941846,0.01,0.006482767876552687,0.015395938459075187
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.007326427623952237,234.89043918802983,7.528597673665909,86,0.043,0.03495107254461269,0.05280110867045247,False,1.0,0,7.528597673665913,43.87254636382208,10,True,pair_weighted_mean,0.0045,0.0023692806369618345,0.008530513218759823,0.009,0.005700499728577407,0.014182040701612969,0.0135,0.009294493997659236,0.019570793006999862
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO0,GRAPH_T_BASELINE,2000,2027091210,0.0,0.016497805566947348,18.05428000857792,0.5941567234088175,125,0.0625,0.05270713160648804,0.07397028476460826,False,1.0,0,0.5758568114172006,3.4934537018446923,13,False,pair_weighted_mean,0.656,0.6348995465798072,0.6765023346684419,1.0,0.9980829527187469,1.0,1.0,0.9980829527187469,1.0
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO0,EXPOSURE_SCORE_HAC6,2000,2027091210,0.0,0.016497805566947348,18.05428000857792,0.5941567234088175,52,0.026,0.019882087677964753,0.033935273144663027,False,1.0,0,0.7921155323119492,4.805394125379275,4,False,pair_weighted_mean,0.3115,0.2915814373630987,0.33214128946193355,0.965,0.9560127151847282,0.9722044308437063,1.0,0.9980829527187469,1.0
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO0,FIVE_YEAR_GROUP_T,2000,2027091210,0.0,0.016497805566947348,18.05428000857792,0.5941567234088175,111,0.0555,0.04629144858684901,0.06641280644618483,False,1.0,0,0.5588623964504279,6.860639334097721,10,False,equal_year_mean,0.1335,0.119294433627455,0.14911076202970336,0.6835,0.6627807410547264,0.7035157025930536,0.9615,0.9521448929760082,0.9690856723833953
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO0,ORACLE_MEAN_NORMAL_REFERENCE,2000,2027091210,0.0,0.016497805566947348,18.05428000857792,0.5941567234088175,100,0.05,0.04128123361873174,0.0604441089343959,False,1.0,0,0.5941567234088173,3.4624201644231376,7,True,pair_weighted_mean,0.6725,0.6516187123098238,0.692719906378144,1.0,0.9980829527187469,1.0,1.0,0.9980829527187469,1.0
