symbol,cell,event_day,control_day,side,parent_direction,event_entry_idx,control_entry_idx,match_distance,event_seg_0_1_bp,control_seg_0_1_bp,incremental_seg_0_1_bp,event_seg_1_5_bp,control_seg_1_5_bp,incremental_seg_1_5_bp,event_seg_5_15_bp,control_seg_5_15_bp,incremental_seg_5_15_bp,event_seg_15_30_bp,control_seg_15_30_bp,incremental_seg_15_30_bp,event_seg_30_60_bp,control_seg_30_60_bp,incremental_seg_30_60_bp,event_seg_60_120_bp,control_seg_60_120_bp,incremental_seg_60_120_bp,event_seg_120_240_bp,control_seg_120_240_bp,incremental_seg_120_240_bp,event_same_session_bp,control_same_session_bp,incremental_same_session_bp,event_overnight_bp,control_overnight_bp,incremental_overnight_bp,event_next_session_bp,control_next_session_bp,incremental_next_session_bp,event_bars_to_MFE,event_bars_to_MAE,control_bars_to_MFE,control_bars_to_MAE
000852.SH,R1_A,2025-09-09,2025-12-11,SHORT,-1,623409,638041,0.6105065379037599,1.427578462066799,-0.9268800678333006,2.3544585299000995,-0.8732032635634558,4.26708698721596,-5.140290250779415,-13.794805867863221,-19.534608613385064,5.7398027455218426,-2.131234214098669,38.451674003121106,-40.582908217219774,-72.30292705746017,39.73846049894806,-112.04138755640822,114.65283837091928,-83.14264357971949,197.79548195063876,-66.03966144596065,-42.62066112455731,-23.419000321403338,-14.54136789959012,32.905321161692555,-47.446689061282676,-22.034844414590427,-16.76657081952094,-5.268273595069488,-2.4852027017806644,-79.90632223838418,77.42111953660351,106,57,61,239
000852.SH,R1_A,2025-09-10,2025-05-22,SHORT,-1,623580,604847,0.5640145173905464,1.7307470016470452,-3.951231040205213,5.681978041852258,-15.220302944198478,2.262339596657223,-17.4826425408557,-0.06913033349136549,18.002189083028092,-18.071319416519458,1.327385908982058,-2.5127340731657024,3.8401199821477605,-14.17732391106223,1.6093909639504747,-15.786714875012704,24.78891644495566,35.53821873646252,-10.749302291506858,-158.0171419364111,-3.70779605437298,-154.30934588203812,-10.00476797460822,52.711918741398435,-62.716686716006656,51.83413625647864,13.90656760823349,37.92756864824515,-201.46621805144747,-19.378109137276656,-182.08810891417082,107,227,125,3
000852.SH,R1_A,2025-09-12,2025-09-12,LONG,1,624021,624020,0.18085682818975082,-1.6712311081955322,5.338135985016353,-7.0093670932118854,9.21524946385493,4.83690934970926,4.3783401141456695,17.53131833633842,11.22769724009247,6.30362109624595,17.755600632228322,24.981451608276853,-7.22585097604853,18.728718656369125,18.464130603321767,0.26458805304735833,-40.85418182847986,-38.05161753705603,-2.8025642914238276,-7.614845279400869,-7.129798959206898,-0.4850463201939714,3.476344052935274,8.814480037950283,-5.3381359850150085,25.268202032813846,25.268202032813846,0.0,-15.653917213034921,-14.415773780612579,-1.2381434324223424,71,193,72,194
000852.SH,R1_A,2025-09-15,2025-09-23,LONG,1,624169,625609,0.6235252460500686,5.3732748043668925,-16.599849067488023,21.973123871854916,-46.87146815343021,-5.485746920058353,-41.385721233371854,36.92863859953473,-42.660672206468426,79.58931080600316,-11.110036221445208,-54.56856988595009,43.458533664504884,16.432023275937336,-80.86504582937408,97.29706910531142,5.305727556488486,-45.71987206696296,51.02559962345144,3.463993965934716,182.97226116611725,-179.50826720018253,-35.913786378551585,-83.41116729430341,47.497380915751826,2.9258473199582644,-82.75157709322363,85.6774244131819,42.51009288597816,103.23524957734236,-60.7251566913642,122,45,2,183
000852.SH,R1_A,2025-09-16,2025-09-16,LONG,1,624480,624479,0.02220507920715032,-5.788563421297192,4.625171835907015,-10.413735257204205,-18.56492737906354,-25.492069367578704,6.927141988515164,7.600756105948369,14.980910948220936,-7.380154842272567,42.759884436320576,28.720563445822027,14.039320990498549,38.521636954075056,49.05950147288164,-10.537864518806586,47.49641381909529,46.093219223443455,1.4031945956518328,51.31642674628457,47.305500198942894,4.0109265473416755,117.74598623654329,122.37115807245145,-4.625171835908162,-20.532501055392355,-20.532501055392355,0.0,66.12814208021298,63.45414074058213,2.6740013396308484,184,8,185,9
000852.SH,R1_A,2025-09-16,2025-07-09,LONG,1,624498,612755,0.16744544606008316,7.154628869746591,1.3583806250232298,5.796248244723361,6.852282233438625,2.060638992706593,4.791643240732032,35.91447781296679,11.092053471140417,24.82242434182637,11.718780247044478,6.297180349529032,5.421599897515446,7.634706562353351,-4.410727646736839,12.045434209090189,37.791865423940365,-39.37741678405616,77.16928220799653,97.53198925244632,-8.86213951830585,106.39412877075218,124.31923901596295,-21.540143634266084,145.85938265022904,-20.532501055392355,-11.821452064393503,-8.711048990998853,100.81199244136623,1.5195651879617682,99.29242725340445,238,1,30,136
000852.SH,R1_A,2025-09-18,2025-09-18,LONG,1,625033,625032,0.22911648059692416,-6.889915110314033,-15.448814737886323,8.558899627572291,17.301406861782233,8.332692079747515,8.968714782034718,-60.553983762876186,-54.624396120752365,-5.9295876421238205,-20.01885964898689,-33.62198547025005,13.603125821263163,-87.47314347939671,-88.75079922391762,1.2776557445209136,-2.5556267077647616,-16.084888769313327,13.529262061548565,-65.2891147529896,-22.58928896464982,-42.69982578833978,-155.30690096539175,-170.75571570327804,15.448814737886295,9.705844187699334,9.705844187699334,0.0,-79.87817982285327,-61.73760969144362,-18.140570131409646,5,70,6,71
000852.SH,R1_A,2025-09-23,2025-09-23,SHORT,-1,625685,625684,0.08996098093000711,12.917017133416275,-15.865581094933988,28.782598228350263,-16.937391627527223,15.496963050766805,-32.43435467829403,24.5153166082465,6.664527345217052,17.850789263029448,28.423954333623985,24.374242678756307,4.049711654867679,-7.88692167517217,-0.6025490565754568,-7.284372618596713,-11.47695057996173,-17.143733089908217,5.666782509946486,-183.20453017609674,-174.32800291972626,-8.87652725637048,-97.5576468802873,-113.42322797522061,15.865581094933319,82.75157709322363,82.75157709322363,0.0,-138.8434361964072,-130.73248220440755,-8.11095399199965,107,240,108,167
000852.SH,R1_A,2025-09-23,2025-05-09,SHORT,-1,625757,602728,1.101714421674507,0.4929116566393385,1.6899610610837454,-1.1970494044444069,12.152476003823491,-2.3625845472165445,14.515060551040035,12.633945837358796,-11.034406987354249,23.668352824713047,10.767220350908827,12.576586418064192,-1.8093660671553646,-112.97084941530275,20.694759787907163,-133.66560920320993,-74.88076051042687,-123.36858565372651,48.487825143299645,-125.92587765711693,27.825024518458786,-153.7509021755757,-141.8613914425559,21.761614709496133,-163.62300615205206,82.75157709322363,-70.45074833412544,153.20232542734908,-218.6211193847844,-25.29011177815355,-193.33100760663086,35,240,62,116
000852.SH,R1_A,2025-09-24,2025-04-18,LONG,1,625844,599693,3.176797174725355,19.284192132125053,6.831175828576717,12.453016303548337,28.96450940817601,-4.599374017046021,33.56388342522203,-11.106409701149751,-0.0686633982893994,-11.037746302860352,6.323000359636507,-21.97933384763763,28.302334207274136,1.3746223179436188,27.299350104775744,-25.924727786832126,103.96225818671438,-41.38187117150676,145.34412935822115,52.36801444782707,91.71308284921265,-39.34506840138558,196.61866161500663,12.78319450186049,183.83546711314614,-12.444329177311898,-39.34550730263355,26.90117812532165,16.99585471357619,84.37667914885691,-67.38082443528072,239,40,240,126
000852.SH,R1_A,2025-09-24,2025-10-14,LONG,1,625871,627814,3.4151016126781775,-6.818975342624924,-1.3537528837685389,-5.465222458856385,-9.656936750346862,-12.378080162647864,2.721143412301002,-23.872115223027688,-21.565394648922855,-2.3067205741048333,48.23929521657888,-30.571804137233396,78.81109935381228,57.12659861904607,-44.54409987298679,101.67069849203287,32.44448003156037,-22.972055406885143,55.41653543844551,31.02297640385903,-12.650427360440077,43.67340376429911,148.72021663767498,-217.29734331035317,366.0175599480282,-12.444329177311898,21.00015675098578,-33.44448592829768,-7.7905645053179,50.26157208648197,-58.05213659179987,221,13,1,197
000852.SH,R1_A,2025-09-25,2025-05-30,LONG,1,626108,606177,1.4691888659664833,5.026381961914933,-9.025838312976731,14.052220274891663,4.05383767738986,7.439467875628164,-3.385630198238304,11.700389067864043,-4.727554124322634,16.427943192186678,8.053490468924506,-25.826075830646975,33.87956629957148,1.1272364881144235,3.745603931264369,-2.6183674431499457,-47.21385094267701,2.319582087985025,-49.53343303066204,-74.75775436381313,42.37010778162905,-117.12786214544218,-15.866955210228664,-42.173859285733656,26.306904075504992,-52.30460185589852,-3.03701929680019,-49.26758255909833,-23.83871257615916,61.50617199109402,-85.34488456725319,39,240,240,190
000852.SH,R1_A,2025-09-29,2025-09-29,SHORT,-1,626586,626585,0.133447862773131,-0.4063669575464336,4.40142938443977,-4.8077963419862035,-34.00850988099435,-39.85361658855927,5.845106707564916,-20.686519070156002,-8.132345942060121,-12.554173128095881,-57.30451468513388,-47.48845755314435,-9.816057131989531,-0.2277027140243405,-19.663580937826566,19.435878223802227,26.461588154002495,31.8537599567719,-5.392171802769404,-167.5729320452807,-162.7187427599681,-4.8541892853126,-155.22983817928719,-150.82840879484857,-4.4014293844386145,-37.978798581211834,-37.978798581211834,0.0,-60.536320438634995,-52.79434706428539,-7.741973374349605,1,237,1,238
000852.SH,R1_A,2025-09-29,2025-06-16,SHORT,-1,626752,608745,1.124120385818881,-3.4768701565433764,0.17932263321048433,-3.656192789753861,13.513081646979547,-2.1027631852682647,15.615844832247811,-15.371374148904474,-1.108255362726312,-14.263118786178161,-0.8154006462228278,-12.963981171008005,12.148580524785176,-117.85188428004972,-0.9276807743191889,-116.92420350573053,29.34295368011975,10.551341064231119,18.79161261588863,-31.033700280860796,13.661627466990895,-44.69532774785169,-28.23464664499576,-21.511670759410606,-6.722975885585154,-37.978798581211834,-4.878873922596529,-33.09992465861531,-59.47974895926951,33.68015535311582,-93.15990431238532,3,153,138,80
000852.SH,R1_A,2025-10-10,2025-10-10,LONG,1,627305,627304,0.17595585951893042,-7.854656267597162,-6.31884878148291,-1.5358074861142512,3.1822092326816898,4.53836642432521,-1.3561571916435207,-8.57182721546376,-15.642297577463992,7.070470362000233,6.776182177973468,-9.370690779530724,16.146872957504193,15.450478099819643,31.698049078063956,-16.247570978244312,-45.78747451955817,-44.823841553274455,-0.9636329662837113,-139.19797445181052,-140.1197703808262,0.9217959290156728,-58.60291309860156,-64.92176188008396,6.3188487814824015,-292.1547628827091,-292.1547628827091,0.0,174.75461303735605,177.03749119260746,-2.28287815525141,39,216,40,217
000852.SH,R1_A,2025-10-13,2025-10-13,SHORT,-1,627548,627547,0.0409170448546089,7.998050733283139,2.3147400596455294,5.68331067363761,7.707877238847747,6.529915659525531,1.1779615793222158,21.186820281667835,25.136178701935414,-3.949358420267579,-58.44484293353865,-49.79285753972585,-8.6519853938128,-23.63636000661006,-26.110341025158927,2.4739810185488658,32.4774520407663,38.249486954850425,-5.772034914084124,-195.3841261820153,-205.00716640861685,9.623040226601546,-120.37973957992266,-118.06499952027733,-2.314740059645331,-72.20114033798549,-72.20114033798549,0.0,-15.51424890969093,-18.413903739281473,2.899654829590542,95,226,96,227
000852.SH,R1_A,2025-10-14,2025-10-14,LONG,1,627900,627897,0.06213266820778705,6.41276779852962,4.251071576191019,2.161696222338601,11.24594899144386,36.3427570588704,-25.096808067426537,-12.573778762936977,16.429654461910076,-29.00343322484705,-38.32812559877434,-66.83744272660655,28.50931712783221,-73.54534437120583,-52.734582930183656,-20.810761441022173,1.1393290991559586,24.301907224065598,-23.16257812490964,60.67127296210847,17.692252616821747,42.97902034528672,-105.68989093364031,-79.28449453728955,-26.405396396350767,21.00015675098578,21.00015675098578,0.0,39.71180430097366,37.72995506737345,1.981849233600208,12,111,15,114
000852.SH,R1_A,2025-10-14,2025-03-21,SHORT,-1,627977,595330,1.7350388960276535,-0.4614568192601644,-8.147350653546514,7.685893834286349,20.596266261178695,-14.020326320178635,34.61659258135733,-21.315553542792845,12.43213251359867,-33.747686056391515,39.13372448319517,26.955601966492424,12.178122516702743,-80.31812018784714,55.95107696518858,-136.26919715303572,34.00792823984154,61.25598249695695,-27.248054257115413,-124.84866248689819,55.08774412378688,-179.93640661068508,-7.258691244327503,17.220057506366285,-24.47874875069379,-21.00015675098578,16.499153005475918,-37.4993097564617,-104.94702605727166,155.79565058045628,-260.7426766377279,34,232,231,8
000852.SH,R1_A,2025-10-15,2025-02-19,SHORT,-1,628005,589867,2.730669941469558,4.501291647505242,-6.409030332942863,10.910321980448105,40.316260141910604,-18.107110978652447,58.42337112056305,-69.3689713465767,-32.43975480912909,-36.92921653744761,-36.18745864246599,10.539017023383408,-46.7264756658494,-11.210067002681079,-9.75218758431371,-1.4578794183673693,-4.41304784792269,-34.32201426821532,29.90896642029263,-46.9382999016861,-98.77932860406997,51.84102870238387,-172.99965445033715,-154.04605422544304,-18.953600224894103,67.8320495862909,-5.53235407822045,73.36440366451136,-18.132688087871138,-29.69200125027455,11.559313162403413,6,233,1,236
000852.SH,R1_A,2025-10-15,2025-02-19,SHORT,-1,628021,589848,1.4766915976504351,-7.509410837053952,-10.919383961616584,3.4099731245626312,-7.801643616811769,-5.050635969468014,-2.751007647343755,-21.30159593602623,-9.058850792584435,-12.242745143441796,-55.14584878056909,-29.078400528197644,-26.067448252371445,93.73845282431749,-60.997507334443185,154.7359601587607,-58.10962486461623,-21.321491873386346,-36.78813299122989,-32.47083912886143,-44.353894959662824,11.883055830801396,-146.46828123932156,-191.67895020983593,45.21066897051438,67.8320495862909,-5.53235407822045,73.36440366451136,-9.964278686595032,16.431138868697126,-26.395417555292155,69,217,2,235
000852.SH,R1_A,2025-10-16,2025-06-13,LONG,1,628249,608322,0.8173111573587075,-4.123832866476538,17.84962733793532,-21.973460204411857,-16.190428669349764,-8.07859758045026,-8.111831088899503,-11.139430571517298,-1.2471786648187464,-9.892251906698553,10.40165929771466,-49.21746848770136,59.61912778541602,-7.098799071317575,-28.91904525397834,21.820246182660764,-54.05680499509569,-46.63538826409196,-7.421416731003731,-2.119223184403277,28.93955099040645,-31.058774174809727,-92.09218295124946,-101.4811997226751,9.389016771425645,-23.90098263393288,13.665709466210314,-37.56669210014319,31.666305524738473,0.5069903337661987,31.159315190972272,88,215,8,122
000852.SH,R1_A,2025-10-20,2025-10-20,SHORT,-1,628732,628731,0.20675641177348386,11.606748139142901,3.7969030154143213,7.80984512372858,-47.84628830454434,-18.556605369496232,-29.289682935048106,-18.187384511666785,-36.117538775293305,17.93015426362652,-8.004058745735529,-14.506569956627148,6.502511210891619,9.226511495683624,12.36425721197107,-3.137745716287446,62.36439191055771,62.28653116192001,0.07786074863769699,-30.652073553181015,-21.931301322024005,-8.72077223115701,3.024747011262538,6.8216500266763225,-3.7969030154137844,-20.892131654792948,-20.892131654792948,0.0,-3.6247689262148586,1.406157593981665,-5.030926520196523,188,24,189,25
000852.SH,R1_A,2025-10-27,2025-10-27,LONG,1,630018,630017,0.1189491652801843,1.9017517601637395,4.2199661287400625,-2.318214368576323,-0.13391434303258737,3.816530712818445,-3.9504450558510324,21.26988666018384,12.203119196847522,9.066767463336317,4.876331652437383,3.6633808066171722,1.2129508458202105,5.7817169837870575,12.30394502621638,-6.522228042429323,-7.090745139112421,3.3372223407038843,-10.427967479816306,42.45594664493428,29.7853874776522,12.670559167282079,39.153956688419726,43.37392281715992,-4.219966128740197,-67.87147391113243,-67.87147391113243,0.0,97.7784914420746,93.82710278356727,3.9513886585073266,187,143,188,144
000852.SH,R1_A,2025-10-28,2025-10-31,LONG,1,630255,630971,0.3272860025779894,-4.578711997819957,-8.90370982570782,4.324997827887863,9.567653281679542,-17.92433066028479,27.491983941964335,2.446997254017884,31.561956696565126,-29.114959442547242,-15.197025266540187,-32.00083463204665,16.80380936550646,-43.89744752629158,2.3271632583454513,-46.22461078463703,14.0350337423457,18.01385800253297,-3.9788242601872703,26.785599288253948,-93.73099655614443,120.51659584439838,-47.392473776685335,-43.692135482289345,-3.7003382943959906,11.144682908704418,-32.049513334217444,43.19419624292186,25.409889643628112,-24.91524490023391,50.32513454386202,22,69,15,216
000852.SH,R1_A,2025-10-28,2025-10-31,LONG,1,630332,631037,1.0132384810832025,6.153360664702624,2.7366832632663334,3.4166774014362904,3.3025253922734317,-12.374174778826738,15.676700171100169,-6.9138215658302675,-24.84771077692992,17.93388921109965,3.4775677172081454,40.860779797053475,-37.38321207984533,-4.454179210561011,-14.244392019152963,9.790212808591953,16.389085278325407,-104.67590669910011,121.06499197742552,61.50636948469695,91.48974373768755,-29.9833742529906,7.931779093805682,-26.15580550557537,34.08758459938105,11.144682908704418,-32.049513334217444,43.19419624292186,60.38444575830582,37.15034136378805,23.23410439451777,236,114,45,150
000852.SH,R1_A,2025-10-30,2025-04-21,LONG,1,630670,599950,0.6428455201522728,-1.0752138657203087,6.306290436031314,-7.381504301751622,-14.666304409355405,2.276766457773359,-16.943070867128764,19.643175334414057,13.344336749834929,6.298838584579128,3.3961218207527435,18.882513695693337,-15.486391874940594,17.32084068690375,4.418849427232029,12.901991259671721,-29.94272281041474,31.7379571862585,-61.68067999667324,-1.6734956840274586,32.66350011141846,-34.336995795445915,-64.86529384644152,120.80797266735898,-185.6732665138005,14.004735060930413,6.767814682501364,7.236920378429049,43.8629598580649,-17.945573285615176,61.80853314368007,81,104,211,2
000852.SH,R1_A,2025-10-31,2025-10-31,LONG,1,631066,631065,0.01235172105697878,3.1341509828315672,2.696687142850944,0.43746383998062344,-2.0052122305463413,2.0452776734936213,-4.050489904039963,3.9701957004694592,0.6506824532488131,3.3195132472206463,-18.589848177079357,-12.582938427306765,-6.006909749772593,-79.5991284889847,-80.22704044558479,0.6279119566000873,-51.96471756265355,-48.083377888686364,-3.881339673967183,156.0197933880163,149.21570140868448,6.804091979331815,-29.397232027304607,-26.70054488445447,-2.6966871428501378,-32.049513334217444,-32.049513334217444,0.0,72.4119789735776,72.46505013537158,-0.05307116179398008,238,121,239,122
000852.SH,R1_A,2025-11-03,2025-09-26,SHORT,-1,631228,626426,0.583650662368103,4.687001714166784,2.56455808860737,2.122443625559414,-9.022871979834491,14.69209371240809,-23.71496569224258,-9.108598864782046,16.38861733067232,-25.497216195454367,-63.40902419631286,-0.44220246314179645,-62.96682173317107,-29.070348714340984,25.921940143892844,-54.99228885823383,-1.3417139552389674,26.649337734088004,-27.991051689326973,86.22128889330843,-56.52343141766882,142.74472031097724,-120.44728587956929,120.98054070687556,-241.42782658644484,39.29111010364522,-25.570213174602504,64.86132327824772,60.111908672889705,-66.1594144034146,126.2713230763043,207,76,149,1
000852.SH,R1_A,2025-11-05,2025-11-05,SHORT,-1,631635,631634,0.08010194663878574,0.16263688604936366,2.357937655670109,-2.1953007696207454,-11.053287175194807,-8.968039431846039,-2.085247743348768,-16.192122967166643,-18.96622498197593,2.774102014809287,28.50593570186564,30.04875027633328,-1.5428145744676414,-17.145786690033553,-13.384198892000695,-3.761587798032858,-94.14185584802986,-97.02627314241117,2.884417294381308,-32.748060135851965,-23.91624832857013,-8.831811807281834,-116.41731878478316,-114.05938112911237,-2.3579376556707956,-42.96263891835672,-42.96263891835672,0.0,16.76741747477555,27.167723202666988,-10.400305727891439,55,209,56,210
000852.SH,R1_A,2025-11-07,2025-11-07,LONG,1,632094,632093,0.181717432423698,-1.4211176782400603,2.9221434927244054,-4.343261170964466,-6.351011857881832,-10.071711966014659,3.720700108132827,-5.916180526987167,-11.159817307228009,5.243636780240842,14.179677598818945,22.705559453691944,-8.525881854872999,30.987014104312387,27.581359237704103,3.405654866608284,26.71986665740513,26.105600945189636,0.6142657122154951,-31.486967397068454,-13.626186056542242,-17.860781340526213,16.003506670020414,18.92565016274601,-2.9221434927255956,62.349310727830996,62.349310727830996,0.0,-51.64153649749176,-36.81801309105081,-14.823523406440948,227,14,228,15
000852.SH,R1_A,2025-11-07,2025-12-19,LONG,1,632292,639490,0.7078892182997549,-6.854644753184689,0.8038733072753605,-7.65851806046005,-7.932372638862123,-5.996543989894366,-1.9358286489677567,-3.6305961599115335,-9.165303423915978,5.534707264004444,53.24012607496718,1.5963488670142434,51.64377720795294,-53.120851977124836,105.1505572861053,-158.27140926323014,-28.214790729977086,17.27883759327685,-45.49362832325394,39.22164032618678,-5.446153317108535,44.66779364329531,-23.348854654360164,-12.761625239519631,-10.587229414840532,62.349310727830996,50.921928306218184,11.427382421612812,-46.29194593137798,66.06131325605573,-112.35325918743371,29,149,134,22
000852.SH,R1_A,2025-11-10,2025-12-22,LONG,1,632346,639548,1.0294266252151587,1.5447940800403834,-0.9983540657487088,2.5431481457890923,-30.05405509154866,-1.0524270596800378,-29.00162803186862,-23.160725432001854,-5.54731121480933,-17.613414217192524,32.45235212180724,9.189856179804684,23.262495942002552,-20.34162973533093,6.9171821916240495,-27.25881192695498,5.5662759341299015,1.7117021841728646,3.854573749957037,50.14211240265731,-1.8734529747334858,52.0155653773908,-13.199891719313518,-5.694653387295191,-7.505238332018327,27.766921091169834,-4.860562705814823,32.627483796984656,1.5820949078993347,18.902411333741707,-17.32031642584237,216,95,76,218
000852.SH,R1_A,2025-11-11,2025-11-11,LONG,1,632762,632759,0.06944423390791897,-1.296301442165625,2.820771758011942,-4.1170732001775665,5.514731547878322,15.480206953733,-9.965475405854678,-16.672514728989885,-15.480206953733367,-1.192307775256518,-20.733831002000763,-26.119229840713853,5.38539883871309,-66.70810159052746,-66.78750672985974,0.07940513933228033,-8.446770481434651,-7.487081791814333,-0.9596886896203181,-16.37925286597389,-15.299088050640139,-1.0801648153337506,-26.050838340058753,-12.285591820181283,-13.76524651987747,-57.319779666823365,-57.319779666823365,0.0,-41.35142255633203,-43.26676316801143,1.9153406116793974,3,178,6,181
000852.SH,R1_A,2025-11-12,2025-11-18,SHORT,-1,632860,633820,0.7823611416262554,6.8365318659079515,-10.03797696262599,16.87450882853394,10.470416031819513,12.094870099587313,-1.6244540677678003,14.356277125962709,7.777276314262152,6.579000811700557,30.798557633432438,29.61429968813374,1.1842579452986968,29.30708937705328,-10.854476057549528,40.16156543460281,-42.20825126609036,30.74469721998451,-72.95294848607486,-123.34484529495718,57.36859257511304,-180.7134378700702,26.66623780899915,53.14727602398001,-26.481038214980863,12.497153011103311,-28.530307310012994,41.02746032111631,-112.94761534697393,92.09031416293742,-205.03792950991135,80,240,237,2
000852.SH,R1_A,2025-11-14,2025-11-14,LONG,1,633290,633289,0.19863850057988172,-11.246695233671602,0.37071411458547276,-11.617409348257075,13.483927958228081,2.0916292544276134,11.392298703800467,13.743361138021678,24.37887332757198,-10.635512189550303,10.859629144798758,3.3137916746860916,7.545837470112666,21.552187302016645,18.76622236076247,2.785964941254175,-31.909529720298984,-34.42067052834548,2.5111408080464983,-63.18170681890269,-63.143403999958124,-0.03830281894456533,-66.91094040277711,-66.54022628819241,-0.3707141145847004,27.04675730233998,27.04675730233998,0.0,-6.834643129368274,-9.14937481042138,2.3147316810531056,57,230,58,231
000852.SH,R1_A,2025-11-19,2025-11-19,SHORT,-1,634012,634011,0.10963110193723519,-3.9876611285039547,-5.480593062114928,1.4929319336109734,18.31338698723277,8.033855473416628,10.279531513816144,36.71419828647987,36.421279835264585,0.2929184512152858,13.70972477198171,13.146902990843481,0.5628217811382292,-29.77277196356266,-21.76264741374141,-8.010124549821253,75.9837566382207,76.04465640420398,-0.06089976598327951,-61.47284326258466,-62.5986914377531,1.1258481751684357,79.92653967560355,74.44594661348998,5.48059306211357,-64.08102938124799,-64.08102938124799,0.0,33.64228003490864,33.439845557880574,0.2024344770280635,154,1,155,2
000852.SH,R1_A,2025-11-19,2025-04-16,SHORT,-1,634088,599273,0.12706189282576946,-3.8008696468487524,8.063460380251142,-11.864330027099895,-5.799966228055997,9.355595533729026,-15.155561761785023,15.04089187113465,9.175610671758921,5.86528119937573,38.27218576535365,27.697897754438404,10.574288010915243,-3.477939573252442,-14.081906049110202,10.60396647585776,-62.693922843087705,-10.338172472594163,-52.35575037049354,73.70248480976333,-93.46700668055871,167.16949149032206,5.995053921897235,13.991081898735024,-7.996027976837788,-64.08102938124799,23.1788382082397,-87.25986758948768,109.32883961435567,-100.76444096905973,210.0932805834154,78,153,48,216
000852.SH,R1_A,2025-11-19,2025-10-23,SHORT,-1,634228,629667,0.32297103021029927,1.0017150995270478,-0.08207081069622693,1.0837859102232748,-3.316105406743218,-3.5694284985508564,0.25332309180763835,-57.99581760626128,-48.87263924363126,-9.123178362630014,33.058772379622894,-34.501856437553464,67.56062881717637,24.111573607844402,-2.765857942018563,26.877431549862965,29.96357421705307,-8.184626098350954,38.148200315404026,32.9400451057895,-41.87511187877641,74.8151569845659,0.6632866124793093,3.598099202703661,-2.9348125902243516,-64.08102938124799,-52.52937933951705,-11.551650041730937,123.18150016560313,-90.92031077276471,214.10181093836783,218,13,10,232
000852.SH,R1_A,2025-11-20,2025-02-18,SHORT,-1,634469,589812,0.17710321003845225,3.0792582228562164,16.21262185649427,-13.133363633638053,-16.01268284924779,14.36073760710816,-30.373420456355948,128.14991761486027,-12.305805681728673,140.45572329658896,55.70529231737727,-43.58482572371762,99.2901180410949,82.80961074567165,-80.64520704863988,163.4548177943115,70.32136192011836,-32.43975480912909,102.76111672924745,32.06429695237543,-73.32029259684522,105.38458954922065,0.2043461705951536,0.04884279214692362,0.15550337844822998,91.81840822467049,-5.647901515314863,97.46630973998535,264.0943005287456,-206.12346767329052,470.2177682020361,236,5,7,238
000852.SH,R1_A,2025-11-21,2025-02-07,SHORT,-1,634584,588036,0.2574288193192252,7.330562145346633,-11.451896427144835,18.782458572491468,-21.84894114394442,10.66001754864447,-32.50895869258889,-35.818418039646126,9.037608543021925,-44.85602658266805,-62.24279330402916,-13.254519387148171,-48.98827391688099,36.02928394515535,83.76570711593212,-47.73642317077677,95.8186243077164,13.496576559460468,82.32204774825594,5.366754217077737,-51.34615683649353,56.71291105357126,40.22911562158378,86.87224015387085,-46.64312453228707,-56.59070755659406,-33.31554270915783,-23.27516484743623,40.99666406268747,-12.649360328441157,53.64602439112863,171,49,87,3
000852.SH,R1_A,2025-11-21,2025-04-16,SHORT,-1,634609,599338,1.3469074345780896,-0.6570187427449412,9.475698810861124,-10.132717553606065,-31.778867228479815,12.016604328247709,-43.79547155672752,8.559328935907315,-23.589157178251543,32.14848611415886,-5.813892857708152,43.487876880230594,-49.30176973793875,79.8630054211491,-36.8004715590634,116.6634769802125,52.8970208791441,-90.76544773489027,143.66246861403437,0.07062231679236405,1.2782046525306703,-1.2075823357383062,120.37281999263226,-30.412844883103695,150.78566487573596,-56.59070755659406,23.1788382082397,-79.76954576483377,39.35808628802281,-77.6626851254727,117.02077141349551,146,24,32,151
000852.SH,R1_A,2025-11-24,2025-02-19,SHORT,-1,634729,589867,1.1928443842059793,11.885692426390792,-6.409030332942863,18.294722759333656,-25.87319910891274,-18.107110978652447,-7.766088130260293,10.146404012894976,-32.43975480912909,42.58615882202407,20.012500354601872,10.539017023383408,9.473483331218464,-52.70095129051113,-9.75218758431371,-42.94876370619742,36.60017592232826,-34.32201426821532,70.92219019054357,-219.44239649528987,-98.77932860406997,-120.6630678912199,-107.4302548972985,-154.04605422544304,46.61579932814455,-72.5242668664381,-5.53235407822045,-66.99191278821765,-39.41725241476162,-29.69200125027455,-9.72525116448707,26,240,1,236
000852.SH,R1_A,2025-11-24,2025-05-19,SHORT,-1,634808,604083,1.7940229024602108,7.3511536138992986,-0.11554787437315568,7.466701488272454,2.6449095899201596,-17.234687044835674,19.879596634755835,-17.00290080755147,1.071148131746157,-18.074048939297626,16.507811037063952,0.1483218617391394,16.359489175324814,-85.2696835539454,-16.400950847591517,-68.86873270635388,-74.87877197636931,-19.42894010104623,-55.44983187532308,-137.65309429288402,-50.46673091657734,-87.18636337630667,-112.54460018186533,-61.34927991607469,-51.19532026579064,-72.5242668664381,4.463421352149794,-76.98768821858789,-103.2317093415624,-45.54152822701513,-57.690181114547265,33,219,1,230
