contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 09:40:48.500000,2115.0,6,2132.2,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 09:47:43.000000,2147.0,6,2162.2,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 09:56:48.000000,2116.0,6,2126.6,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 10:55:24.500000,1943.6,5,1951.6,3,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 11:18:14.500000,1777.6,6,1790.6,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 11:22:54.500000,1794.4,6,1805.6,4,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 11:26:53.000000,1838.8,4,1850.4,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 13:09:58.500000,2028.8,6,2043.6,14,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 14:51:02.000000,1806.6,6,1827.8,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 14:51:17.500000,1809.0,5,1821.4,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 14:51:18.000000,1809.0,4,1821.4,6,TRADING
MO2410-C-3950,C,3950.0,2024-10-18,2024-10-09 14:59:59.999000,1772.8,1,1778.0,1,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 09:42:18.000000,2050.0,6,2065.2,6,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 10:01:34.000000,2017.4,12,2028.4,6,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 13:37:12.500000,2086.4,3,2102.4,6,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 13:52:50.500000,1980.4,6,1995.4,3,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 14:26:42.000000,1929.8,3,1945.4,6,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 14:27:06.500000,1922.4,6,1940.8,6,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 14:51:02.000000,1761.0,3,1777.2,6,TRADING
MO2410-C-4000,C,4000.0,2024-10-18,2024-10-09 14:59:59.999000,1722.8,1,1735.8,1,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 09:30:04.500000,1967.6,1,2055.8,1,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 09:47:43.000000,2047.2,6,2062.2,6,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 13:17:02.000000,1897.0,3,1918.2,6,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 14:10:23.500000,1868.2,6,1885.8,6,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 14:18:19.000000,1845.0,12,1856.8,6,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 14:32:29.500000,1833.0,6,1845.6,12,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 14:51:02.000000,1710.4,3,1727.8,6,TRADING
MO2410-C-4050,C,4050.0,2024-10-18,2024-10-09 14:59:59.999000,1673.0,1,1678.2,1,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 09:50:03.000000,2012.6,6,2023.8,6,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 10:00:40.000000,1923.6,6,1928.4,6,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 10:06:23.000000,1883.4,6,1900.8,6,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 10:09:02.500000,1854.6,2,1883.4,3,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 10:09:35.500000,1839.4,6,1843.2,1,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 10:30:22.500000,1861.2,6,1881.6,6,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 10:47:02.500000,1818.0,6,1826.4,6,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 14:32:17.000000,1785.0,3,1796.6,6,TRADING
MO2410-C-4100,C,4100.0,2024-10-18,2024-10-09 14:47:25.500000,1662.8,5,1675.0,6,TRADING
