contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 09:34:33.500000,559.0,6,560.2,6,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 09:34:41.500000,556.8,6,559.4,6,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 09:46:57.000000,610.8,1,612.4,6,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 09:47:00.000000,608.8,6,611.4,6,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 10:10:52.000000,599.4,6,601.2,12,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 10:15:09.500000,603.4,12,605.4,6,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 10:57:06.500000,579.0,9,581.0,6,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 14:04:06.500000,580.2,6,582.0,3,TRADING
MO2407-C-4200,C,4200.0,2024-07-19,2024-07-10 15:24:13.500000,547.8,1,571.4,1,AUCTION_OR_NONCONTINUOUS
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 09:39:45.500000,533.0,6,535.2,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 09:48:06.500000,557.4,6,560.0,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 10:57:06.500000,530.4,6,531.4,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 11:10:02.000000,504.2,6,505.6,3,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 11:10:09.500000,504.2,12,508.0,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 13:07:05.000000,526.2,6,529.0,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 13:07:29.000000,524.8,21,526.8,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 14:00:32.000000,522.0,6,523.8,12,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 14:01:08.500000,521.2,1,522.2,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 14:20:33.000000,519.0,18,522.6,6,TRADING
MO2407-C-4250,C,4250.0,2024-07-19,2024-07-10 15:24:13.500000,505.8,1,514.4,2,AUCTION_OR_NONCONTINUOUS
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:34:33.500000,459.8,6,461.2,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:35:01.000000,456.4,9,457.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:39:45.500000,483.4,6,485.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:39:55.500000,482.4,3,483.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:40:48.000000,490.0,6,493.4,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:40:54.500000,491.8,6,494.0,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:46:57.000000,511.4,4,512.8,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 09:47:00.000000,509.4,6,512.0,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:06:30.000000,498.4,12,500.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:10:52.500000,501.4,6,503.4,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:11:15.000000,499.6,12,501.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:15:09.500000,503.6,12,505.8,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:38:12.500000,503.0,6,503.8,9,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:38:15.500000,501.4,6,504.4,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:45:12.000000,499.2,21,501.4,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:48:58.000000,496.2,15,498.0,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 10:57:06.500000,480.4,6,481.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 11:18:10.000000,459.0,6,460.4,15,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 14:04:06.500000,480.8,6,482.6,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 14:04:46.500000,479.2,6,481.2,6,TRADING
MO2407-C-4300,C,4300.0,2024-07-19,2024-07-10 15:24:13.500000,454.4,1,464.8,1,AUCTION_OR_NONCONTINUOUS
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 09:40:48.000000,440.4,6,444.4,9,TRADING
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 10:01:15.000000,442.0,6,443.6,6,TRADING
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 10:15:10.000000,452.4,6,454.0,1,TRADING
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 10:15:15.000000,453.2,6,456.8,3,TRADING
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 10:34:43.000000,452.4,6,455.4,12,TRADING
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 10:50:04.000000,443.2,6,445.8,3,TRADING
MO2407-C-4350,C,4350.0,2024-07-19,2024-07-10 11:10:01.000000,407.4,9,408.0,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 09:40:48.000000,391.2,6,395.2,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 09:40:54.500000,393.0,6,396.4,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 09:57:59.500000,398.2,6,401.2,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 09:58:06.000000,402.2,6,404.2,3,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 10:15:09.500000,405.2,3,407.2,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 11:10:01.000000,358.8,3,359.6,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 11:10:22.500000,359.6,6,362.4,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 13:07:56.500000,377.4,12,380.2,3,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 14:36:26.000000,358.0,12,360.4,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 14:43:13.000000,357.8,24,361.0,6,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 14:50:33.000000,365.2,9,368.6,12,TRADING
MO2407-C-4400,C,4400.0,2024-07-19,2024-07-10 15:24:13.500000,360.0,1,367.0,1,AUCTION_OR_NONCONTINUOUS
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 09:40:48.000000,343.4,6,347.8,9,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 09:40:54.500000,345.0,6,348.6,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 10:08:05.000000,351.0,6,354.8,12,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 10:08:47.500000,351.6,6,355.2,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 11:00:22.000000,325.4,6,328.6,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 11:01:10.500000,318.6,6,321.2,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 11:24:09.000000,324.6,6,327.8,27,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 13:15:10.500000,337.2,6,340.0,3,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 13:45:35.000000,325.8,1,327.6,12,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 13:45:37.000000,323.8,6,326.6,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 14:00:43.500000,331.8,6,334.4,15,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 14:31:13.000000,320.2,3,323.0,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 14:36:25.500000,310.8,6,312.6,6,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 14:45:06.500000,318.6,6,320.8,3,TRADING
MO2407-C-4450,C,4450.0,2024-07-19,2024-07-10 15:24:13.500000,308.8,1,319.4,3,AUCTION_OR_NONCONTINUOUS
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:32:43.500000,276.2,3,280.0,6,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:33:15.500000,271.8,3,275.2,6,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:37:08.000000,274.8,12,278.4,21,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:37:42.000000,268.2,3,271.6,6,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:38:05.500000,269.4,6,272.8,9,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:39:25.000000,284.0,6,287.4,12,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:40:25.000000,296.4,6,300.4,6,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:40:38.500000,297.4,6,301.6,6,TRADING
MO2407-C-4500,C,4500.0,2024-07-19,2024-07-10 09:40:48.500000,296.4,6,300.4,12,TRADING
