pair_id,symbol,event_day,control_day,side,horizon,index_event,index_control,index_incremental,etf_event,etf_control,etf_incremental,event_tracking_residual,incremental_tracking_residual
000852.SH:R1_A:357554:358270,000852.SH,2021-02-19,2021-02-24,LONG,1,-0.00045487188034998294,-0.0009038876360426551,0.00044901575569267216,-0.001097694840834218,-0.001079913606911398,-1.778123392282005e-05,-0.000642822960484235,-0.0004667969896154922
000852.SH:R1_A:357870:357869,000852.SH,2021-02-22,2021-02-22,LONG,1,-0.00042762454564893027,-0.00028450016031345005,-0.00014312438533548022,-0.0010593220338983578,0.0,-0.0010593220338983578,-0.0006316974882494275,-0.0009161976485628776
000852.SH:R1_A:357978:383894,000852.SH,2021-02-22,2021-07-29,LONG,1,0.00045967843818917054,0.00032754074049279325,0.0001321376976963773,0.0010729613733906351,0.0,0.0010729613733906351,0.0006132829352014646,0.0009408236756942578
000852.SH:R1_A:358731:358730,000852.SH,2021-02-26,2021-02-26,SHORT,1,8.398447713320323e-05,-0.0010342360691415475,0.0011182205462747508,-0.0011185682326622093,0.0011173184357542443,-0.0022358866684164536,-0.0012025527097954125,-0.0033541072146912043
000852.SH:R1_A:359082:359081,000852.SH,2021-03-01,2021-03-01,LONG,1,0.0003536879727474851,0.00036623215394149256,-1.2544181194007464e-05,0.0010952902519167917,-0.001094091903719896,0.0021893821556366877,0.0007416022791693067,0.002201926336830695
000852.SH:R1_A:359217:399789,000852.SH,2021-03-02,2021-11-10,LONG,1,-0.0001232697928913451,-0.00040114720103201496,0.00027787740814066986,-0.0010881392818280489,0.0009182736455464191,-0.002006412927374468,-0.0009648694889367038,-0.002284290335515138
000852.SH:R1_A:359759:359755,000852.SH,2021-03-04,2021-03-04,LONG,1,-5.841992549926456e-05,0.0005332692177280052,-0.0005916891432272697,0.0,0.0,0.0,5.841992549926456e-05,0.0005916891432272697
000852.SH:R1_A:359951:405070,000852.SH,2021-03-05,2021-12-10,SHORT,1,-0.0004085782723690645,7.951162194874684e-05,-0.00048808989431781136,-0.0011013215859030367,-0.0,-0.0011013215859030367,-0.0006927433135339722,-0.0006132316915852254
000852.SH:R1_A:360456:360455,000852.SH,2021-03-09,2021-03-09,SHORT,1,-0.0006775944265835498,0.0009871157962760835,-0.0016647102228596333,-0.0,-0.0,0.0,0.0006775944265835498,0.0016647102228596333
000852.SH:R1_A:361854:361853,000852.SH,2021-03-17,2021-03-17,LONG,1,-0.00030107436858906045,0.0005009681087890794,-0.0008020424773781398,0.0,0.002277904328018332,-0.002277904328018332,0.00030107436858906045,-0.0014758618506401922
000852.SH:R1_A:362324:362323,000852.SH,2021-03-19,2021-03-19,LONG,1,0.0017138276553105847,-0.0007273263228047,0.0024411539781152847,0.0034052213393871433,-0.0011337868480725266,0.00453900818745967,0.0016913936840765587,0.0020978542093443853
000852.SH:R1_A:362651:362650,000852.SH,2021-03-22,2021-03-22,LONG,1,0.0001934935417566841,-0.00042011677661046853,0.0006136103183671526,0.0,0.0,0.0,-0.0001934935417566841,-0.0006136103183671526
000852.SH:R1_A:362827:400509,000852.SH,2021-03-23,2021-11-15,LONG,1,-0.0008383907310546279,-0.00029325169206229074,-0.0005451390389923372,0.0,0.0,0.0,0.0008383907310546279,0.0005451390389923372
000852.SH:R1_A:363298:363297,000852.SH,2021-03-25,2021-03-25,SHORT,1,-0.0004700027647221994,-0.0008349921953456629,0.00036498943062346356,0.001145475372279492,-0.0022962112514350874,0.0034416866237145793,0.0016154781370016913,0.0030766971930911158
000852.SH:R1_A:366282:366281,000852.SH,2021-04-13,2021-04-13,SHORT,1,0.00015333111855053705,-0.0001245970563146237,0.00027792817486516075,-0.0,0.0011261261261261701,-0.0011261261261261701,-0.00015333111855053705,-0.0014040543009913309
000852.SH:R1_A:366498:406344,000852.SH,2021-04-14,2021-12-17,SHORT,1,0.00011178376548404145,-0.00019545386910402307,0.0003072376345880645,-0.0,-0.0008688097306688292,0.0008688097306688292,-0.00011178376548404145,0.0005615720960807646
000852.SH:R1_A:366661:359709,000852.SH,2021-04-15,2021-03-04,LONG,1,0.0004953609684226201,0.001234981821313541,-0.0007396208528909209,0.0011235955056179137,0.0021739130434783593,-0.0010503175378604457,0.0006282345371952935,-0.00031069668496952474
000852.SH:R1_A:367640:367639,000852.SH,2021-04-21,2021-04-21,LONG,1,-0.0003746599300427089,-0.0001119190700769046,-0.0002627408599658043,0.0,0.001097694840834329,-0.001097694840834329,0.0003746599300427089,-0.0008349539808685247
000852.SH:R1_A:368806:356566,000852.SH,2021-04-28,2021-02-08,SHORT,1,-0.0005112225903931567,-0.0003006634419686627,-0.00021055914842449397,-0.0,0.001166861143523934,-0.001166861143523934,0.0005112225903931567,-0.00095630199509944
000852.SH:R1_A:370028:370027,000852.SH,2021-05-10,2021-05-10,SHORT,1,0.0003118336929182064,0.00038133635448767134,-6.950266156946494e-05,-0.0011123470522802492,0.0011111111111110628,-0.002223458163391312,-0.0014241807451984556,-0.002153955501821847
000852.SH:R1_A:370726:370725,000852.SH,2021-05-13,2021-05-13,LONG,1,-0.00101128354858937,0.0007445585440439828,-0.0017558420926333529,-0.0010964912280702066,0.00219780219780219,-0.0032942934258723966,-8.520767948083652e-05,-0.0015384513332390437
000852.SH:R1_A:370962:384169,000852.SH,2021-05-14,2021-08-02,LONG,1,-0.0004846839860411789,0.0018666418510957516,-0.0023513258371369306,0.0,0.0009433962264149276,-0.0009433962264149276,0.0004846839860411789,0.001407929610722003
000852.SH:R1_A:371232:371231,000852.SH,2021-05-17,2021-05-17,LONG,1,0.00014684923375618553,0.0006357200418865006,-0.000488870808130315,0.0,0.0010857763300760048,-0.0010857763300760048,-0.00014684923375618553,-0.0005969055219456898
000852.SH:R1_A:371479:371478,000852.SH,2021-05-18,2021-05-18,LONG,1,0.00012855023216484796,0.00010223111667362339,2.6319115491224565e-05,0.0,0.0010881392818280489,-0.0010881392818280489,-0.00012855023216484796,-0.0011144583973192734
000852.SH:R1_A:371942:371941,000852.SH,2021-05-20,2021-05-20,LONG,1,-8.964007962508624e-05,-0.00035070968499484323,0.000261069605369757,0.0,0.0,0.0,8.964007962508624e-05,-0.000261069605369757
000852.SH:R1_A:372169:384165,000852.SH,2021-05-21,2021-08-02,LONG,1,-0.0002598996387549457,0.0007163009833730527,-0.0009762006221279984,0.0,0.0,0.0,0.0002598996387549457,0.0009762006221279984
000852.SH:R1_A:372417:372416,000852.SH,2021-05-24,2021-05-24,LONG,1,0.0008028990500565936,0.0007373030715831508,6.559597847344278e-05,0.0,0.0010764262648008671,-0.0010764262648008671,-0.0008028990500565936,-0.00114202224327431
000852.SH:R1_A:373136:373135,000852.SH,2021-05-27,2021-05-27,LONG,1,0.0011535134095934652,-2.403095186598314e-05,0.0011775443614594483,0.0,0.0010504201680672232,-0.0010504201680672232,-0.0011535134095934652,-0.0022279645295266715
000852.SH:R1_A:373598:373597,000852.SH,2021-05-28,2021-05-28,LONG,1,0.0,4.631275752142727e-05,-4.631275752142727e-05,0.0010460251046024993,-0.0020876826722338038,0.003133707776836303,0.0010460251046024993,0.0031800205343577304
000852.SH:R1_A:373913:373912,000852.SH,2021-06-01,2021-06-01,LONG,1,3.965316696641352e-05,0.00029087447444253733,-0.0002512213074761238,0.0,0.0010266940451746365,-0.0010266940451746365,-3.965316696641352e-05,-0.0007754727376985127
000852.SH:R1_A:374123:364044,000852.SH,2021-06-02,2021-03-30,LONG,1,5.558668084626461e-05,0.0005439415724046714,-0.0004883548915584068,0.0,0.001122334455667895,-0.001122334455667895,-5.558668084626461e-05,-0.0006339795641094881
000852.SH:R1_A:374494:374481,000852.SH,2021-06-03,2021-06-03,SHORT,1,0.0003707343482430847,6.316237872461272e-05,0.000307571969518472,0.0010277492291880241,-0.0010256410256410664,0.0020533902548290905,0.0006570148809449394,0.0017458182853106186
000852.SH:R1_A:375143:375142,000852.SH,2021-06-08,2021-06-08,LONG,1,-0.00014761183057676597,6.138690558832316e-05,-0.00020899873616508913,-0.0010183299389001643,0.0,-0.0010183299389001643,-0.0008707181083233984,-0.0008093312027350752
000852.SH:R1_A:375822:375821,000852.SH,2021-06-11,2021-06-11,LONG,1,-0.0006978610052389422,-0.0002654358950556768,-0.00043242511018326546,0.0,-0.0010090817356205317,0.0010090817356205317,0.0006978610052389422,0.0014415068458037972
000852.SH:R1_A:376287:394753,000852.SH,2021-06-16,2021-10-12,SHORT,1,9.589934404841127e-05,-0.001801285575047551,0.0018971849190959622,-0.0,-0.001890359168241984,0.001890359168241984,-9.589934404841127e-05,-6.825750853978185e-06
000852.SH:R1_A:376459:364452,000852.SH,2021-06-16,2021-03-31,SHORT,1,0.000492604936829788,-0.0002922731864767325,0.0007848781233065205,-0.0,-0.0,0.0,-0.000492604936829788,-0.0007848781233065205
000852.SH:R1_A:376558:366245,000852.SH,2021-06-17,2021-04-13,SHORT,1,0.00035291857706798435,-4.937052579601087e-05,0.0004022891028639952,-0.0,-0.0,0.0,-0.00035291857706798435,-0.0004022891028639952
000852.SH:R1_A:376962:377213,000852.SH,2021-06-21,2021-06-22,SHORT,1,0.00033583506118040063,0.00025139741046298347,8.443765071741716e-05,-0.0,-0.0,0.0,-0.00033583506118040063,-8.443765071741716e-05
000852.SH:R1_A:377729:377728,000852.SH,2021-06-24,2021-06-24,LONG,1,1.9971668761220585e-05,-0.00010412714352137087,0.00012409881228259145,-0.000990099009901102,0.0009910802775026095,-0.0019811792874037115,-0.0010100706786623226,-0.002105278099686303
000852.SH:R1_A:378398:378394,000852.SH,2021-06-28,2021-06-28,LONG,1,0.0,9.774658701511285e-05,-9.774658701511285e-05,0.0009842519685039353,0.0,0.0009842519685039353,0.0009842519685039353,0.0010819985555190481
000852.SH:R1_A:378459:389497,000852.SH,2021-06-29,2021-09-01,LONG,1,-0.00017918496439062181,-0.00024070396043507358,6.151899604445177e-05,0.0,0.0,0.0,0.00017918496439062181,-6.151899604445177e-05
000852.SH:R1_A:378907:378906,000852.SH,2021-07-01,2021-07-01,LONG,1,6.370761320129148e-05,0.0014319294753468714,-0.00136822186214558,0.000983284169125076,0.0019704433497536034,-0.0009871591806285274,0.0009195765559237845,0.0003810626815170526
000852.SH:R1_A:379135:399063,000852.SH,2021-07-02,2021-11-05,SHORT,1,-0.0008504727415543645,-0.0003835939410870015,-0.00046687880046736296,0.0010010010010009784,-0.0009208103130753376,0.001921811314076316,0.001851473742555343,0.002388690114543679
000852.SH:R1_A:379214:404439,000852.SH,2021-07-02,2021-12-07,SHORT,1,-0.00014880393420280136,-0.0002723489972547011,0.00012354506305189972,-0.0010010010010010895,-0.0,-0.0010010010010010895,-0.0008521970667982881,-0.0011245460640529892
000852.SH:R1_A:379842:355122,000852.SH,2021-07-07,2021-01-29,SHORT,1,0.00029430561907328734,0.002034315320424085,-0.0017400097013507976,-0.0,0.0010952902519167917,-0.0010952902519167917,-0.00029430561907328734,0.0006447194494340058
000852.SH:R1_A:380111:380110,000852.SH,2021-07-08,2021-07-08,LONG,1,-8.281596747983233e-05,-4.351158109860975e-05,-3.930438638122258e-05,-0.000970873786407922,0.0009718172983479434,-0.0019426910847558654,-0.0008880578189280897,-0.0019033866983746428
000852.SH:R1_A:380205:400852,000852.SH,2021-07-08,2021-11-16,LONG,1,-0.0001375021747792582,-0.00031449290303042776,0.00017699072825116957,0.0,0.0,0.0,0.0001375021747792582,-0.00017699072825116957
000852.SH:R1_A:380598:380597,000852.SH,2021-07-12,2021-07-12,LONG,1,0.0005067343050817463,0.0004986757388711904,8.058566210555895e-06,0.0009596928982724684,0.0009606147934679843,-9.218951955158872e-07,0.00045295859319072207,-8.980461406071782e-06
000852.SH:R1_A:380752:375717,000852.SH,2021-07-12,2021-06-10,LONG,1,0.00018268076467697902,0.00020902706610193,-2.634630142495098e-05,0.0,0.0,0.0,-0.00018268076467697902,2.634630142495098e-05
000852.SH:R1_A:380847:381802,000852.SH,2021-07-13,2021-07-19,LONG,1,0.0002479343371251108,0.0010314402883062623,-0.0007835059511811515,0.0009478672985783199,0.00191387559808609,-0.0009660082995077701,0.000699932961453209,-0.0001825023483266186
000852.SH:R1_A:381049:365700,000852.SH,2021-07-14,2021-04-09,LONG,1,-0.0004797530505440406,0.0007089452019712894,-0.00118869825251533,0.0,0.0,0.0,0.0004797530505440406,0.00118869825251533
000852.SH:R1_A:381224:396847,000852.SH,2021-07-14,2021-10-22,SHORT,1,0.0006451542206236116,-0.0001853388881278839,0.0008304931087514955,-0.0,0.0009259259259259967,-0.0009259259259259967,-0.0006451542206236116,-0.0017564190346774922
000852.SH:R1_A:381287:387787,000852.SH,2021-07-15,2021-08-23,LONG,1,0.0005426348026356109,5.029748314044902e-05,0.0004923373194951619,0.0,0.0009115770282590585,-0.0009115770282590585,-0.0005426348026356109,-0.0014039143477542204
000852.SH:R1_A:381526:360898,000852.SH,2021-07-16,2021-03-11,SHORT,1,-0.0025399068839375705,-0.00098461639279801,-0.0015552904911395604,-0.0019193857965451588,-0.0,-0.0019193857965451588,0.0006205210873924116,-0.0003640953054055984
000852.SH:R1_A:382496:382495,000852.SH,2021-07-22,2021-07-22,LONG,1,0.0005641165083216659,0.0007567860285655481,-0.00019266952024388218,0.0,0.000936329588014928,-0.000936329588014928,-0.0005641165083216659,-0.0007436600677710459
000852.SH:R1_A:382747:382746,000852.SH,2021-07-23,2021-07-23,LONG,1,-0.0003302957758393177,0.00020412685409620934,-0.000534422629935527,0.0,0.0009293680297397522,-0.0009293680297397522,0.0003302957758393177,-0.00039494539980422516
000852.SH:R1_A:383005:396923,000852.SH,2021-07-26,2021-10-25,SHORT,1,0.0010779264614613204,-0.0008925570954254614,0.001970483556886782,0.0009398496240602405,-0.000926784059314345,0.0018666336833745856,-0.0001380768374010799,-0.00010384987351219621
000852.SH:R1_A:383039:396947,000852.SH,2021-07-26,2021-10-25,SHORT,1,0.00039779306586740226,-5.486014009403739e-05,0.00045265320596143965,0.0009398496240602405,-0.0,0.0009398496240602405,0.0005420565581928383,0.0004871964180988009
000852.SH:R1_A:383084:358361,000852.SH,2021-07-26,2021-02-24,SHORT,1,5.102265957679375e-05,0.0009987986585794362,-0.0009477759990026424,-0.0,-0.0,0.0,-5.102265957679375e-05,0.0009477759990026424
000852.SH:R1_A:383162:404757,000852.SH,2021-07-26,2021-12-08,SHORT,1,-0.00012295416020235983,0.0001390279168057562,-0.00026198207700811604,-0.0,-0.0,0.0,0.00012295416020235983,0.00026198207700811604
000852.SH:R1_A:383232:381799,000852.SH,2021-07-27,2021-07-19,LONG,1,-0.0014052804061218671,-0.0005817536149370639,-0.0008235267911848032,-0.0009442870632671019,0.0,-0.0009442870632671019,0.00046099334285476523,-0.00012076027208229867
000852.SH:R1_A:383431:404294,000852.SH,2021-07-27,2021-12-06,SHORT,1,4.21872692882852e-05,0.00012867853452802613,-8.649126523974093e-05,0.0009718172983478324,-0.0,0.0009718172983478324,0.0009296300290595472,0.0010583085635875733
000852.SH:R1_A:383471:360444,000852.SH,2021-07-28,2021-03-09,SHORT,1,0.0010327739382245404,0.0004578843477979211,0.0005748895904266194,-0.0,0.0011415525114155667,-0.0011415525114155667,-0.0010327739382245404,-0.001716442101842186
000852.SH:R1_A:384410:384409,000852.SH,2021-08-03,2021-08-03,LONG,1,0.0009559711637934232,-0.0010793789918762675,0.0020353501556696907,0.0,0.0,0.0,-0.0009559711637934232,-0.0020353501556696907
000852.SH:R1_A:384438:400515,000852.SH,2021-08-03,2021-11-15,LONG,1,-0.0005887559789184982,-0.00044372809908199695,-0.00014502787983650123,0.00093545369504211,0.0,0.00093545369504211,0.0015242096739606081,0.0010804815748786112
000852.SH:R1_A:384582:384365,000852.SH,2021-08-03,2021-08-02,LONG,1,0.0002515066608481664,0.00013300110200908932,0.0001185055588390771,0.0,0.0009345794392521256,-0.0009345794392521256,-0.0002515066608481664,-0.0010530849980912027
000852.SH:R1_A:384712:361662,000852.SH,2021-08-04,2021-03-16,SHORT,1,0.0002250398903540507,0.000704904351771618,-0.00047986446141756733,-0.0,0.0011441647597254523,-0.0011441647597254523,-0.0002250398903540507,-0.000664300298307885
000852.SH:R1_A:384892:384189,000852.SH,2021-08-05,2021-08-02,LONG,1,0.001742518942324578,-8.212102174975922e-05,0.0018246399640743372,0.0018570102135562205,0.0,0.0018570102135562205,0.0001144912712316426,3.2370249481883384e-05
000852.SH:R1_A:385086:352911,000852.SH,2021-08-05,2021-01-15,LONG,1,-5.369141930611221e-06,-5.06286389334587e-05,4.525949700284748e-05,0.0,-0.0010857763300760048,0.0010857763300760048,5.369141930611221e-06,0.0010405168330731573
000852.SH:R1_A:385404:385403,000852.SH,2021-08-09,2021-08-09,SHORT,1,8.614528132500077e-05,-0.0005602580419252767,0.0006464033232502775,-0.0009302325581397319,-0.0,-0.0009302325581397319,-0.0010163778394647327,-0.0015766358813900094
000852.SH:R1_A:385728:385727,000852.SH,2021-08-10,2021-08-10,LONG,1,0.00011395135602110251,0.00014047140081774323,-2.6520044796640718e-05,0.0,0.0,0.0,-0.00011395135602110251,2.6520044796640718e-05
000852.SH:R1_A:385913:366959,000852.SH,2021-08-11,2021-04-16,LONG,1,0.0004419573683158706,0.00012327649970611532,0.0003186808686097553,0.0,0.0011148272017837968,-0.0011148272017837968,-0.0004419573683158706,-0.001433508070393552
000852.SH:R1_A:386050:394695,000852.SH,2021-08-11,2021-10-11,LONG,1,-0.00034185786601803603,-0.0005832026778497257,0.00024134481183168965,-0.0009057971014493349,-0.0009345794392524587,2.878233780312378e-05,-0.0005639392354312989,-0.00021256247402856587
000852.SH:R1_A:386174:379690,000852.SH,2021-08-12,2021-07-06,LONG,1,1.704055389661896e-05,-0.0005664867040968691,0.000583527257993488,0.0,0.0,0.0,-1.704055389661896e-05,-0.000583527257993488
000852.SH:R1_A:386340:399302,000852.SH,2021-08-13,2021-11-08,LONG,1,-0.0002556974212393204,-0.00011532851667184207,-0.0001403689045674783,-0.0008976660682227244,-0.0009345794392524587,3.691337102973424e-05,-0.0006419686469834041,0.00017728227559721255
000852.SH:R1_A:386502:379806,000852.SH,2021-08-13,2021-07-06,LONG,1,0.0005718443222533232,0.00021667502069244726,0.0003551693015608759,0.0009017132551849549,0.0,0.0009017132551849549,0.0003298689329316318,0.000546543953624079
000852.SH:R1_A:386825:405049,000852.SH,2021-08-17,2021-12-10,SHORT,1,-0.0013811898380482468,-0.0002722614926009559,-0.001108928345447291,-0.001828153564899404,-0.0008703220191470518,-0.0009578315457523523,-0.00044696372685115726,0.0001510967996949386
000852.SH:R1_A:386902:360748,000852.SH,2021-08-17,2021-03-10,SHORT,1,0.0007190604277078627,0.0004602105544884161,0.00025884987321944664,0.0009191176470588758,-0.0,0.0009191176470588758,0.00020005721935101306,0.0006602677738394291
000852.SH:R1_A:387000:358440,000852.SH,2021-08-17,2021-02-24,SHORT,1,0.0009980539978359237,-0.001012986202160171,0.0020110401999960947,-0.0,-0.0011001100110010764,0.0011001100110010764,-0.0009980539978359237,-0.0009109301889950183
000852.SH:R1_A:387020:358450,000852.SH,2021-08-17,2021-02-24,SHORT,1,0.0009426081996047886,-0.0020374186669327443,0.002980026866537533,-0.0,-0.001098901098901095,0.001098901098901095,-0.0009426081996047886,-0.001881125767636438
000852.SH:R1_A:387049:358482,000852.SH,2021-08-18,2021-02-25,SHORT,1,0.0020823683306144813,0.000712524826312344,0.0013698435043021373,0.002806361085126219,0.0010917030567685337,0.001714658028357685,0.0007239927545117375,0.0003448145240555478
000852.SH:R1_A:387529:387528,000852.SH,2021-08-20,2021-08-20,LONG,1,0.001779181278953823,0.00041418628637335253,0.0013649949925804705,0.002798507462686395,-0.0009319664492076773,0.003730473911894072,0.0010193261837325718,0.0023654789193136017
000852.SH:R1_A:388015:407209,000852.SH,2021-08-24,2021-12-23,LONG,1,-5.614493226702155e-05,0.0003651124331522926,-0.00042125736541931413,-0.0008976660682227244,0.0008703220191470518,-0.0017679880873697762,-0.0008415211359557029,-0.001346730721950462
000852.SH:R1_A:388123:353323,000852.SH,2021-08-24,2021-01-19,LONG,1,0.0001738092767458177,-0.0005874955111435654,0.000761304787889383,0.0,0.0,0.0,-0.0001738092767458177,-0.000761304787889383
000852.SH:R1_A:388253:407460,000852.SH,2021-08-25,2021-12-24,LONG,1,-0.0005811811468986461,-0.00023398321644718667,-0.0003471979304514594,-0.0008928571428572507,0.0008718395815168201,-0.0017646967243740708,-0.0003116759959586046,-0.0014174987939226114
000852.SH:R1_A:388491:382737,000852.SH,2021-08-26,2021-07-23,LONG,1,-0.000688839634772842,-0.0008370453107967579,0.00014820567602391588,0.0,-0.0018604651162790198,0.0018604651162790198,0.000688839634772842,0.001712259440255104
000852.SH:R1_A:388551:391448,000852.SH,2021-08-26,2021-09-13,LONG,1,-0.0006573643571351484,-0.0004729577229050097,-0.0001844066342301387,-0.0017825311942959443,0.0,-0.0017825311942959443,-0.001125166837160796,-0.0015981245600658056
000852.SH:R1_A:388822:388821,000852.SH,2021-08-27,2021-08-27,SHORT,1,-0.0008532233099034503,0.0007687512441459932,-0.0016219745540494435,-0.0,-0.0,0.0,0.0008532233099034503,0.0016219745540494435
000852.SH:R1_A:389067:389066,000852.SH,2021-08-30,2021-08-30,SHORT,1,0.0010367451360663305,0.0007241652127525366,0.0003125799233137938,-0.0,0.0008873114463177068,-0.0008873114463177068,-0.0010367451360663305,-0.0011998913696315006
