pair_id,index_symbol,event_day,control_day,side,horizon,event_entry_timestamp,event_entry_status,event_exit_timestamp,event_exit_status,event_action_crossing,control_entry_timestamp,control_entry_status,control_exit_timestamp,control_exit_status,control_action_crossing,eligible,reason
000852.SH:R1_A:418260:410811,000852.SH,2022-03-07,2022-01-14,SHORT,240,2022-03-07T09:50:00+08:00,valid,2022-03-08T09:50:00+08:00,valid,False,2022-01-14T09:41:00+08:00,valid,2022-01-17T09:41:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,1,2022-03-07T10:51:00+08:00,valid,2022-03-07T10:52:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-15T11:00:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,5,2022-03-07T10:51:00+08:00,valid,2022-03-07T10:56:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-15T11:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,15,2022-03-07T10:51:00+08:00,valid,2022-03-07T11:06:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-15T11:14:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,30,2022-03-07T10:51:00+08:00,valid,2022-03-07T11:21:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-15T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,60,2022-03-07T10:51:00+08:00,valid,2022-03-07T13:21:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-15T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,120,2022-03-07T10:51:00+08:00,valid,2022-03-07T14:21:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-15T14:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418321:424809,000852.SH,2022-03-07,2022-04-15,SHORT,240,2022-03-07T10:51:00+08:00,valid,2022-03-08T10:51:00+08:00,valid,False,2022-04-15T10:59:00+08:00,valid,2022-04-18T10:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,1,2022-03-07T14:20:00+08:00,valid,2022-03-07T14:21:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-18T14:09:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,5,2022-03-07T14:20:00+08:00,valid,2022-03-07T14:25:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-18T14:13:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,15,2022-03-07T14:20:00+08:00,valid,2022-03-07T14:35:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-18T14:23:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,30,2022-03-07T14:20:00+08:00,valid,2022-03-07T14:50:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-18T14:38:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,60,2022-03-07T14:20:00+08:00,valid,2022-03-08T09:50:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-21T09:38:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,120,2022-03-07T14:20:00+08:00,valid,2022-03-08T10:50:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-21T10:38:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418440:459708,000852.SH,2022-03-07,2022-11-18,SHORT,240,2022-03-07T14:20:00+08:00,valid,2022-03-08T14:20:00+08:00,valid,False,2022-11-18T14:08:00+08:00,valid,2022-11-21T14:08:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,1,2022-03-08T09:35:00+08:00,valid,2022-03-08T09:36:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-19T09:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,5,2022-03-08T09:35:00+08:00,valid,2022-03-08T09:40:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-19T09:56:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,15,2022-03-08T09:35:00+08:00,valid,2022-03-08T09:50:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-19T10:06:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,30,2022-03-08T09:35:00+08:00,valid,2022-03-08T10:05:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-19T10:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,60,2022-03-08T09:35:00+08:00,valid,2022-03-08T10:35:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-19T10:51:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,120,2022-03-08T09:35:00+08:00,valid,2022-03-08T13:05:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-19T13:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418485:450181,000852.SH,2022-03-08,2022-09-19,SHORT,240,2022-03-08T09:35:00+08:00,valid,2022-03-09T09:35:00+08:00,valid,False,2022-09-19T09:51:00+08:00,valid,2022-09-20T09:51:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,1,2022-03-08T09:54:00+08:00,valid,2022-03-08T09:55:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-14T09:43:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,5,2022-03-08T09:54:00+08:00,valid,2022-03-08T09:59:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-14T09:47:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,15,2022-03-08T09:54:00+08:00,valid,2022-03-08T10:09:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-14T09:57:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,30,2022-03-08T09:54:00+08:00,valid,2022-03-08T10:24:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-14T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,60,2022-03-08T09:54:00+08:00,valid,2022-03-08T10:54:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-14T10:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,120,2022-03-08T09:54:00+08:00,valid,2022-03-08T13:24:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-14T13:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418504:414652,000852.SH,2022-03-08,2022-02-14,SHORT,240,2022-03-08T09:54:00+08:00,valid,2022-03-09T09:54:00+08:00,valid,False,2022-02-14T09:42:00+08:00,valid,2022-02-15T09:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,1,2022-03-08T10:48:00+08:00,valid,2022-03-08T10:49:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-04T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,5,2022-03-08T10:48:00+08:00,valid,2022-03-08T10:53:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-04T10:41:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,15,2022-03-08T10:48:00+08:00,valid,2022-03-08T11:03:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-04T10:51:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,30,2022-03-08T10:48:00+08:00,valid,2022-03-08T11:18:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-04T11:06:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,60,2022-03-08T10:48:00+08:00,valid,2022-03-08T13:18:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-04T13:06:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,120,2022-03-08T10:48:00+08:00,valid,2022-03-08T14:18:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-04T14:06:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418558:437266,000852.SH,2022-03-08,2022-07-04,SHORT,240,2022-03-08T10:48:00+08:00,valid,2022-03-09T10:48:00+08:00,valid,False,2022-07-04T10:36:00+08:00,valid,2022-07-05T10:36:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,1,2022-03-08T14:02:00+08:00,valid,2022-03-08T14:03:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-05T14:30:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,5,2022-03-08T14:02:00+08:00,valid,2022-03-08T14:07:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-05T14:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,15,2022-03-08T14:02:00+08:00,valid,2022-03-08T14:17:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-05T14:44:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,30,2022-03-08T14:02:00+08:00,valid,2022-03-08T14:32:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-05T14:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,60,2022-03-08T14:02:00+08:00,valid,2022-03-09T09:32:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-06T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,120,2022-03-08T14:02:00+08:00,valid,2022-03-09T10:32:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-06T10:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418662:409329,000852.SH,2022-03-08,2022-01-05,SHORT,240,2022-03-08T14:02:00+08:00,valid,2022-03-09T14:02:00+08:00,valid,False,2022-01-05T14:29:00+08:00,valid,2022-01-06T14:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,1,2022-03-09T09:56:00+08:00,valid,2022-03-09T09:57:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-25T09:58:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,5,2022-03-09T09:56:00+08:00,valid,2022-03-09T10:01:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-25T10:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,15,2022-03-09T09:56:00+08:00,valid,2022-03-09T10:11:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-25T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,30,2022-03-09T09:56:00+08:00,valid,2022-03-09T10:26:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-25T10:27:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,60,2022-03-09T09:56:00+08:00,valid,2022-03-09T10:56:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-25T10:57:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,120,2022-03-09T09:56:00+08:00,valid,2022-03-09T13:26:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-25T13:27:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418746:412507,000852.SH,2022-03-09,2022-01-25,SHORT,240,2022-03-09T09:56:00+08:00,valid,2022-03-10T09:56:00+08:00,valid,False,2022-01-25T09:57:00+08:00,valid,2022-01-26T09:57:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,1,2022-03-09T11:09:00+08:00,valid,2022-03-09T11:10:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-14T11:30:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,5,2022-03-09T11:09:00+08:00,valid,2022-03-09T11:14:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-14T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,15,2022-03-09T11:09:00+08:00,valid,2022-03-09T11:24:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-14T13:14:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,30,2022-03-09T11:09:00+08:00,valid,2022-03-09T13:09:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-14T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,60,2022-03-09T11:09:00+08:00,valid,2022-03-09T13:39:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-14T13:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,120,2022-03-09T11:09:00+08:00,valid,2022-03-09T14:39:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-14T14:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418819:458679,000852.SH,2022-03-09,2022-11-14,SHORT,240,2022-03-09T11:09:00+08:00,valid,2022-03-10T11:09:00+08:00,valid,False,2022-11-14T11:29:00+08:00,valid,2022-11-15T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,1,2022-03-09T13:19:00+08:00,valid,2022-03-09T13:20:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-05T13:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,5,2022-03-09T13:19:00+08:00,valid,2022-03-09T13:24:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-05T13:25:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,15,2022-03-09T13:19:00+08:00,valid,2022-03-09T13:34:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-05T13:35:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,30,2022-03-09T13:19:00+08:00,valid,2022-03-09T13:49:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-05T13:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,60,2022-03-09T13:19:00+08:00,valid,2022-03-09T14:19:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-05T14:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,120,2022-03-09T13:19:00+08:00,valid,2022-03-10T09:49:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-06T09:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418859:409260,000852.SH,2022-03-09,2022-01-05,SHORT,240,2022-03-09T13:19:00+08:00,valid,2022-03-10T13:19:00+08:00,valid,False,2022-01-05T13:20:00+08:00,valid,2022-01-06T13:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,1,2022-03-09T13:43:00+08:00,valid,2022-03-09T13:44:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-05T13:43:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,5,2022-03-09T13:43:00+08:00,valid,2022-03-09T13:48:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-05T13:47:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,15,2022-03-09T13:43:00+08:00,valid,2022-03-09T13:58:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-05T13:57:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,30,2022-03-09T13:43:00+08:00,valid,2022-03-09T14:13:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-05T14:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,60,2022-03-09T13:43:00+08:00,valid,2022-03-09T14:43:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-05T14:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,120,2022-03-09T13:43:00+08:00,valid,2022-03-10T10:13:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-06T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418883:409282,000852.SH,2022-03-09,2022-01-05,SHORT,240,2022-03-09T13:43:00+08:00,valid,2022-03-10T13:43:00+08:00,valid,False,2022-01-05T13:42:00+08:00,valid,2022-01-06T13:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,1,2022-03-09T14:02:00+08:00,valid,2022-03-09T14:03:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-15T14:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,5,2022-03-09T14:02:00+08:00,valid,2022-03-09T14:07:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-15T14:33:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,15,2022-03-09T14:02:00+08:00,valid,2022-03-09T14:17:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-15T14:43:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,30,2022-03-09T14:02:00+08:00,valid,2022-03-09T14:32:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-15T14:58:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,60,2022-03-09T14:02:00+08:00,valid,2022-03-10T09:32:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-16T09:58:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,120,2022-03-09T14:02:00+08:00,valid,2022-03-10T10:32:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-16T10:58:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:418902:449888,000852.SH,2022-03-09,2022-09-15,SHORT,240,2022-03-09T14:02:00+08:00,valid,2022-03-10T14:02:00+08:00,valid,False,2022-09-15T14:28:00+08:00,valid,2022-09-16T14:28:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,1,2022-03-10T10:24:00+08:00,valid,2022-03-10T10:25:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-24T10:14:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,5,2022-03-10T10:24:00+08:00,valid,2022-03-10T10:29:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-24T10:18:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,15,2022-03-10T10:24:00+08:00,valid,2022-03-10T10:39:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-24T10:28:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,30,2022-03-10T10:24:00+08:00,valid,2022-03-10T10:54:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-24T10:43:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,60,2022-03-10T10:24:00+08:00,valid,2022-03-10T11:24:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-24T11:13:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,120,2022-03-10T10:24:00+08:00,valid,2022-03-10T13:54:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-24T13:43:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419014:455003,000852.SH,2022-03-10,2022-10-24,LONG,240,2022-03-10T10:24:00+08:00,valid,2022-03-11T10:24:00+08:00,valid,False,2022-10-24T10:13:00+08:00,valid,2022-10-25T10:13:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,1,2022-03-10T13:49:00+08:00,valid,2022-03-10T13:50:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-25T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,5,2022-03-10T13:49:00+08:00,valid,2022-03-10T13:54:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-25T13:38:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,15,2022-03-10T13:49:00+08:00,valid,2022-03-10T14:04:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-25T13:48:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,30,2022-03-10T13:49:00+08:00,valid,2022-03-10T14:19:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-25T14:03:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,60,2022-03-10T13:49:00+08:00,valid,2022-03-10T14:49:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-25T14:33:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,120,2022-03-10T13:49:00+08:00,valid,2022-03-11T10:19:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-28T10:03:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419129:416953,000852.SH,2022-03-10,2022-02-25,LONG,240,2022-03-10T13:49:00+08:00,valid,2022-03-11T13:49:00+08:00,valid,False,2022-02-25T13:33:00+08:00,valid,2022-02-28T13:33:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419221:442266,000852.SH,2022-03-11,2022-08-02,SHORT,1,2022-03-11T09:51:00+08:00,valid,2022-03-11T09:52:00+08:00,valid,False,2022-08-02T09:56:00+08:00,valid,2022-08-02T09:57:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419221:442266,000852.SH,2022-03-11,2022-08-02,SHORT,5,2022-03-11T09:51:00+08:00,valid,2022-03-11T09:56:00+08:00,valid,False,2022-08-02T09:56:00+08:00,valid,2022-08-02T10:01:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419221:442266,000852.SH,2022-03-11,2022-08-02,SHORT,15,2022-03-11T09:51:00+08:00,valid,2022-03-11T10:06:00+08:00,valid,False,2022-08-02T09:56:00+08:00,valid,2022-08-02T10:11:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419221:442266,000852.SH,2022-03-11,2022-08-02,SHORT,30,2022-03-11T09:51:00+08:00,valid,2022-03-11T10:21:00+08:00,valid,False,2022-08-02T09:56:00+08:00,valid,2022-08-02T10:26:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:419221:442266,000852.SH,2022-03-11,2022-08-02,SHORT,60,2022-03-11T09:51:00+08:00,valid,2022-03-11T10:51:00+08:00,valid,False,2022-08-02T09:56:00+08:00,valid,2022-08-02T10:56:00+08:00,valid,False,True,four_exact_observed_endpoints
