symbol,trading_day,timestamp,open,high,low,close
000852.SH,2021-01-04,2021-01-04T13:23:00Z,6797.6,6798.66,6797.58,6798.5
000852.SH,2021-01-04,2021-01-04T13:24:00Z,6798.54,6798.77,6797.78,6797.78
000852.SH,2021-01-04,2021-01-04T13:25:00Z,6798.0,6798.0,6792.34,6792.34
000852.SH,2021-01-04,2021-01-04T13:26:00Z,6791.89,6791.89,6789.37,6789.37
000852.SH,2021-01-04,2021-01-04T13:27:00Z,6789.25,6789.36,6787.12,6787.16
000852.SH,2021-01-04,2021-01-04T13:28:00Z,6787.13,6788.16,6786.15,6788.16
000852.SH,2021-01-04,2021-01-04T13:29:00Z,6788.25,6788.49,6787.64,6787.71
000852.SH,2021-01-04,2021-01-04T13:30:00Z,6787.8,6788.45,6787.46,6787.51
000852.SH,2021-01-04,2021-01-04T13:31:00Z,6787.43,6787.64,6786.51,6786.51
000852.SH,2021-01-04,2021-01-04T13:32:00Z,6786.83,6786.83,6785.74,6785.74
000852.SH,2021-01-04,2021-01-04T13:33:00Z,6785.9,6785.9,6784.44,6784.44
000852.SH,2021-01-04,2021-01-04T13:34:00Z,6784.24,6784.24,6775.03,6775.08
000852.SH,2021-01-04,2021-01-04T13:35:00Z,6774.69,6774.97,6773.88,6774.97
000852.SH,2021-01-04,2021-01-04T13:36:00Z,6774.91,6776.4,6774.91,6776.16
000852.SH,2021-01-04,2021-01-04T13:37:00Z,6775.94,6777.18,6775.84,6777.16
000852.SH,2021-01-04,2021-01-04T13:38:00Z,6776.96,6778.17,6776.79,6778.17
000852.SH,2021-01-04,2021-01-04T13:39:00Z,6778.11,6778.99,6778.08,6778.99
000852.SH,2021-01-04,2021-01-04T13:40:00Z,6778.96,6779.39,6778.42,6779.39
000852.SH,2021-01-04,2021-01-04T13:41:00Z,6779.58,6780.54,6779.38,6780.47
000852.SH,2021-01-04,2021-01-04T13:42:00Z,6780.41,6780.41,6779.83,6780.18
000852.SH,2021-01-04,2021-01-04T13:43:00Z,6780.04,6781.47,6779.88,6781.47
000852.SH,2021-01-04,2021-01-04T13:44:00Z,6781.55,6784.05,6781.55,6784.05
000852.SH,2021-01-04,2021-01-04T13:45:00Z,6783.86,6786.55,6783.86,6786.55
000852.SH,2021-01-04,2021-01-04T13:46:00Z,6786.7,6786.95,6785.02,6785.29
000852.SH,2021-01-04,2021-01-04T13:47:00Z,6785.05,6785.05,6783.9,6784.17
000852.SH,2021-01-04,2021-01-04T13:48:00Z,6783.91,6783.91,6782.17,6782.17
000852.SH,2021-01-04,2021-01-04T13:49:00Z,6782.34,6782.63,6781.92,6782.56
000852.SH,2021-01-04,2021-01-04T13:50:00Z,6783.09,6783.89,6781.7,6783.89
000852.SH,2021-01-04,2021-01-04T13:51:00Z,6783.83,6785.9,6783.67,6785.9
000852.SH,2021-01-04,2021-01-04T13:52:00Z,6786.05,6788.58,6786.05,6788.58
000852.SH,2021-01-04,2021-01-04T13:53:00Z,6788.41,6789.49,6788.32,6789.49
000852.SH,2021-01-04,2021-01-04T13:54:00Z,6789.71,6790.19,6789.54,6790.17
000852.SH,2021-01-04,2021-01-04T13:55:00Z,6790.03,6791.3,6790.03,6791.12
000852.SH,2021-01-04,2021-01-04T13:56:00Z,6790.97,6791.96,6790.97,6791.46
000852.SH,2021-01-04,2021-01-04T13:57:00Z,6791.55,6791.93,6790.58,6790.58
000852.SH,2021-01-04,2021-01-04T13:58:00Z,6790.6,6790.63,6788.85,6789.19
000852.SH,2021-01-04,2021-01-04T13:59:00Z,6789.22,6790.13,6789.22,6790.09
000852.SH,2021-01-04,2021-01-04T14:00:00Z,6790.21,6790.79,6789.9,6790.31
000852.SH,2021-01-04,2021-01-04T14:01:00Z,6790.45,6792.3,6790.39,6792.3
000852.SH,2021-01-04,2021-01-04T14:02:00Z,6792.4,6792.74,6791.31,6791.31
000852.SH,2021-01-04,2021-01-04T14:03:00Z,6791.64,6791.92,6791.12,6791.92
000852.SH,2021-01-04,2021-01-04T14:04:00Z,6792.05,6792.05,6785.03,6785.03
000852.SH,2021-01-04,2021-01-04T14:05:00Z,6784.94,6786.2,6784.32,6786.2
000852.SH,2021-01-04,2021-01-04T14:06:00Z,6786.29,6787.88,6786.28,6787.88
000852.SH,2021-01-04,2021-01-04T14:07:00Z,6788.29,6789.0,6788.11,6788.31
000852.SH,2021-01-04,2021-01-04T14:08:00Z,6788.39,6788.79,6788.23,6788.79
000852.SH,2021-01-04,2021-01-04T14:09:00Z,6788.79,6791.29,6788.79,6791.29
000852.SH,2021-01-04,2021-01-04T14:10:00Z,6791.34,6794.14,6791.34,6794.14
000852.SH,2021-01-04,2021-01-04T14:11:00Z,6794.12,6796.87,6794.12,6796.87
000852.SH,2021-01-04,2021-01-04T14:12:00Z,6796.84,6797.95,6796.84,6797.57
000852.SH,2021-01-04,2021-01-04T14:13:00Z,6797.23,6797.23,6794.44,6795.09
000852.SH,2021-01-04,2021-01-04T14:14:00Z,6795.43,6795.43,6794.25,6794.75
000852.SH,2021-01-04,2021-01-04T14:15:00Z,6794.76,6796.15,6794.3,6796.15
000852.SH,2021-01-04,2021-01-04T14:16:00Z,6796.08,6796.13,6795.2,6795.2
000852.SH,2021-01-04,2021-01-04T14:17:00Z,6795.08,6797.66,6794.83,6797.66
000852.SH,2021-01-04,2021-01-04T14:18:00Z,6797.83,6798.6,6797.57,6798.43
000852.SH,2021-01-04,2021-01-04T14:19:00Z,6798.64,6799.15,6798.06,6799.15
000852.SH,2021-01-04,2021-01-04T14:20:00Z,6799.33,6800.85,6799.09,6800.85
000852.SH,2021-01-04,2021-01-04T14:21:00Z,6800.9,6802.16,6800.82,6802.16
000852.SH,2021-01-04,2021-01-04T14:22:00Z,6802.66,6804.83,6802.66,6804.83
000852.SH,2021-01-04,2021-01-04T14:23:00Z,6804.97,6805.32,6804.62,6804.62
000852.SH,2021-01-04,2021-01-04T14:24:00Z,6804.76,6805.3,6804.22,6805.28
000852.SH,2021-01-04,2021-01-04T14:25:00Z,6805.06,6805.77,6804.93,6805.77
000852.SH,2021-01-04,2021-01-04T14:26:00Z,6805.91,6806.45,6804.6,6804.6
000852.SH,2021-01-04,2021-01-04T14:27:00Z,6804.74,6804.74,6803.41,6803.41
000852.SH,2021-01-04,2021-01-04T14:28:00Z,6803.72,6804.05,6803.41,6804.02
000852.SH,2021-01-04,2021-01-04T14:29:00Z,6804.1,6804.1,6803.02,6803.96
000852.SH,2021-01-04,2021-01-04T14:30:00Z,6803.84,6804.54,6803.79,6804.54
000852.SH,2021-01-04,2021-01-04T14:31:00Z,6804.38,6805.57,6804.19,6805.57
000852.SH,2021-01-04,2021-01-04T14:32:00Z,6805.86,6809.43,6805.86,6809.43
000852.SH,2021-01-04,2021-01-04T14:33:00Z,6809.03,6809.03,6807.43,6807.47
000852.SH,2021-01-04,2021-01-04T14:34:00Z,6807.39,6807.39,6806.19,6806.19
000852.SH,2021-01-04,2021-01-04T14:35:00Z,6805.97,6805.97,6804.43,6804.44
000852.SH,2021-01-04,2021-01-04T14:36:00Z,6804.72,6804.72,6803.96,6804.02
000852.SH,2021-01-04,2021-01-04T14:37:00Z,6804.11,6804.16,6803.8,6803.92
000852.SH,2021-01-04,2021-01-04T14:38:00Z,6803.95,6803.95,6802.08,6802.08
000852.SH,2021-01-04,2021-01-04T14:39:00Z,6802.0,6803.47,6801.48,6803.47
000852.SH,2021-01-04,2021-01-04T14:40:00Z,6803.75,6803.89,6803.53,6803.72
000852.SH,2021-01-04,2021-01-04T14:41:00Z,6803.61,6803.66,6803.0,6803.15
000852.SH,2021-01-04,2021-01-04T14:42:00Z,6803.26,6804.3,6803.21,6803.79
000852.SH,2021-01-04,2021-01-04T14:43:00Z,6803.87,6803.9,6803.42,6803.72
000852.SH,2021-01-04,2021-01-04T14:44:00Z,6804.09,6804.45,6803.65,6804.45
000852.SH,2021-01-04,2021-01-04T14:45:00Z,6804.54,6804.54,6802.36,6802.36
000852.SH,2021-01-04,2021-01-04T14:46:00Z,6802.48,6802.48,6801.67,6801.69
000852.SH,2021-01-04,2021-01-04T14:47:00Z,6801.84,6801.84,6799.82,6799.82
000852.SH,2021-01-04,2021-01-04T14:48:00Z,6799.75,6799.75,6799.11,6799.69
000852.SH,2021-01-04,2021-01-04T14:49:00Z,6799.23,6799.6,6798.91,6799.11
000852.SH,2021-01-04,2021-01-04T14:50:00Z,6798.83,6798.83,6797.99,6798.26
000852.SH,2021-01-04,2021-01-04T14:51:00Z,6798.35,6798.35,6795.83,6795.83
000852.SH,2021-01-04,2021-01-04T14:52:00Z,6795.69,6796.28,6795.61,6796.09
000852.SH,2021-01-04,2021-01-04T14:53:00Z,6796.29,6796.29,6794.09,6794.4
000852.SH,2021-01-04,2021-01-04T14:54:00Z,6794.18,6794.3,6793.28,6793.92
000852.SH,2021-01-04,2021-01-04T14:55:00Z,6794.16,6794.88,6794.1,6794.88
000852.SH,2021-01-04,2021-01-04T14:56:00Z,6794.69,6797.31,6794.69,6797.31
000852.SH,2021-01-04,2021-01-04T14:57:00Z,6797.49,6799.6,6797.49,6799.6
000852.SH,2021-01-04,2021-01-04T14:58:00Z,6799.51,6800.05,6799.51,6800.05
000852.SH,2021-01-04,2021-01-04T14:59:00Z,6800.05,6800.05,6800.05,6800.05
000852.SH,2021-01-04,2021-01-04T15:00:00Z,6800.05,6800.05,6798.75,6798.76
000852.SH,2021-01-05,2021-01-05T09:31:00Z,6785.52,6785.52,6768.9,6779.02
000852.SH,2021-01-05,2021-01-05T09:32:00Z,6780.23,6785.94,6780.23,6785.91
000852.SH,2021-01-05,2021-01-05T09:33:00Z,6786.14,6786.78,6784.74,6786.27
000852.SH,2021-01-05,2021-01-05T09:34:00Z,6786.79,6789.6,6786.79,6789.6
000852.SH,2021-01-05,2021-01-05T09:35:00Z,6789.6,6791.32,6789.43,6791.32
000852.SH,2021-01-05,2021-01-05T09:36:00Z,6791.41,6794.99,6791.41,6794.99
000852.SH,2021-01-05,2021-01-05T09:37:00Z,6795.2,6798.25,6795.2,6798.25
000852.SH,2021-01-05,2021-01-05T09:38:00Z,6798.74,6800.69,6798.74,6800.34
000852.SH,2021-01-05,2021-01-05T09:39:00Z,6801.32,6806.91,6801.19,6806.91
000852.SH,2021-01-05,2021-01-05T09:40:00Z,6807.52,6807.52,6805.35,6806.27
000852.SH,2021-01-05,2021-01-05T09:41:00Z,6806.74,6806.74,6803.98,6806.14
000852.SH,2021-01-05,2021-01-05T09:42:00Z,6806.48,6808.59,6806.48,6808.59
000852.SH,2021-01-05,2021-01-05T09:43:00Z,6808.92,6810.93,6808.92,6810.39
000852.SH,2021-01-05,2021-01-05T09:44:00Z,6809.61,6809.61,6807.29,6807.86
000852.SH,2021-01-05,2021-01-05T09:45:00Z,6807.64,6807.64,6804.09,6804.09
000852.SH,2021-01-05,2021-01-05T09:46:00Z,6804.08,6804.08,6794.72,6794.72
000852.SH,2021-01-05,2021-01-05T09:47:00Z,6794.61,6794.61,6793.24,6793.24
000852.SH,2021-01-05,2021-01-05T09:48:00Z,6793.62,6793.62,6787.34,6787.56
000852.SH,2021-01-05,2021-01-05T09:49:00Z,6787.02,6789.16,6784.9,6788.71
000852.SH,2021-01-05,2021-01-05T09:50:00Z,6789.58,6789.85,6788.95,6788.95
000852.SH,2021-01-05,2021-01-05T09:51:00Z,6788.51,6788.51,6785.99,6787.0
000852.SH,2021-01-05,2021-01-05T09:52:00Z,6787.3,6794.76,6787.3,6794.76
000852.SH,2021-01-05,2021-01-05T09:53:00Z,6795.42,6804.15,6795.42,6804.15
000852.SH,2021-01-05,2021-01-05T09:54:00Z,6804.51,6804.71,6801.94,6801.94
000852.SH,2021-01-05,2021-01-05T09:55:00Z,6801.68,6801.95,6801.44,6801.57
000852.SH,2021-01-05,2021-01-05T09:56:00Z,6801.58,6801.58,6796.26,6796.29
000852.SH,2021-01-05,2021-01-05T09:57:00Z,6796.73,6797.18,6795.05,6797.18
000852.SH,2021-01-05,2021-01-05T09:58:00Z,6797.53,6801.41,6797.53,6801.41
000852.SH,2021-01-05,2021-01-05T09:59:00Z,6802.46,6803.58,6801.77,6802.76
000852.SH,2021-01-05,2021-01-05T10:00:00Z,6803.54,6804.43,6803.54,6803.79
000852.SH,2021-01-05,2021-01-05T10:01:00Z,6803.72,6804.39,6798.02,6798.88
000852.SH,2021-01-05,2021-01-05T10:02:00Z,6800.06,6805.11,6800.06,6805.11
000852.SH,2021-01-05,2021-01-05T10:03:00Z,6806.22,6808.95,6806.22,6808.1
000852.SH,2021-01-05,2021-01-05T10:04:00Z,6808.09,6814.11,6808.09,6814.11
000852.SH,2021-01-05,2021-01-05T10:05:00Z,6815.14,6817.25,6815.14,6816.6
000852.SH,2021-01-05,2021-01-05T10:06:00Z,6817.18,6818.9,6817.18,6818.85
000852.SH,2021-01-05,2021-01-05T10:07:00Z,6818.53,6819.91,6818.53,6819.86
000852.SH,2021-01-05,2021-01-05T10:08:00Z,6820.15,6820.15,6816.12,6816.63
000852.SH,2021-01-05,2021-01-05T10:09:00Z,6816.47,6819.23,6815.78,6819.23
000852.SH,2021-01-05,2021-01-05T10:10:00Z,6819.82,6821.57,6819.82,6821.05
000852.SH,2021-01-05,2021-01-05T10:11:00Z,6821.52,6826.16,6821.52,6826.16
000852.SH,2021-01-05,2021-01-05T10:12:00Z,6826.37,6827.5,6825.77,6825.84
000852.SH,2021-01-05,2021-01-05T10:13:00Z,6825.73,6825.88,6825.08,6825.15
000852.SH,2021-01-05,2021-01-05T10:14:00Z,6824.71,6825.4,6823.78,6825.33
000852.SH,2021-01-05,2021-01-05T10:15:00Z,6825.32,6826.86,6825.32,6826.57
000852.SH,2021-01-05,2021-01-05T10:16:00Z,6826.9,6826.94,6819.73,6819.73
000852.SH,2021-01-05,2021-01-05T10:17:00Z,6819.17,6819.17,6816.09,6816.29
000852.SH,2021-01-05,2021-01-05T10:18:00Z,6816.17,6818.32,6816.17,6818.29
000852.SH,2021-01-05,2021-01-05T10:19:00Z,6818.0,6818.59,6817.75,6818.4
000852.SH,2021-01-05,2021-01-05T10:20:00Z,6818.14,6818.9,6817.53,6818.9
