symbol,trading_day,timestamp,open,high,low,close
000852.SH,2016-05-17,2016-05-17T14:16:00Z,8019.78,8019.78,8012.47,8012.47
000852.SH,2016-05-17,2016-05-17T14:17:00Z,8011.72,8011.72,8007.04,8007.1
000852.SH,2016-05-17,2016-05-17T14:18:00Z,8006.91,8006.91,8004.66,8004.66
000852.SH,2016-05-17,2016-05-17T14:19:00Z,8004.63,8005.3,8004.1,8005.3
000852.SH,2016-05-17,2016-05-17T14:20:00Z,8005.7,8007.57,8005.7,8007.57
000852.SH,2016-05-17,2016-05-17T14:21:00Z,8007.67,8009.5,8007.58,8009.5
000852.SH,2016-05-17,2016-05-17T14:22:00Z,8009.63,8011.91,8009.63,8011.8
000852.SH,2016-05-17,2016-05-17T14:23:00Z,8011.92,8012.27,8011.31,8011.31
000852.SH,2016-05-17,2016-05-17T14:24:00Z,8010.86,8010.86,8006.35,8006.35
000852.SH,2016-05-17,2016-05-17T14:25:00Z,8006.2,8006.2,8001.19,8001.19
000852.SH,2016-05-17,2016-05-17T14:26:00Z,8000.99,8000.99,7991.85,7991.85
000852.SH,2016-05-17,2016-05-17T14:27:00Z,7991.32,7991.32,7984.78,7984.78
000852.SH,2016-05-17,2016-05-17T14:28:00Z,7984.56,7984.56,7982.84,7983.87
000852.SH,2016-05-17,2016-05-17T14:29:00Z,7983.85,7985.51,7983.75,7985.39
000852.SH,2016-05-17,2016-05-17T14:30:00Z,7985.94,7987.24,7985.94,7987.05
000852.SH,2016-05-17,2016-05-17T14:31:00Z,7987.2,7987.78,7987.2,7987.68
000852.SH,2016-05-17,2016-05-17T14:32:00Z,7987.65,7987.65,7985.94,7986.13
000852.SH,2016-05-17,2016-05-17T14:33:00Z,7985.93,7985.93,7984.63,7984.63
000852.SH,2016-05-17,2016-05-17T14:34:00Z,7984.66,7984.95,7984.56,7984.81
000852.SH,2016-05-17,2016-05-17T14:35:00Z,7985.0,7987.5,7985.0,7987.5
