symbol,trading_day,timestamp,open,high,low,close
000852.SH,2019-01-02,2019-01-02T09:31:00Z,4436.75,4444.44,4436.75,4441.55
000852.SH,2019-01-02,2019-01-02T09:32:00Z,4441.42,4441.42,4434.35,4434.48
000852.SH,2019-01-02,2019-01-02T09:33:00Z,4434.54,4435.0,4433.06,4435.0
000852.SH,2019-01-02,2019-01-02T09:34:00Z,4434.78,4436.57,4434.78,4435.2
000852.SH,2019-01-02,2019-01-02T09:35:00Z,4434.69,4434.69,4429.1,4429.1
000852.SH,2019-01-02,2019-01-02T09:36:00Z,4428.7,4428.7,4424.95,4424.95
000852.SH,2019-01-02,2019-01-02T09:37:00Z,4424.15,4424.15,4421.53,4422.07
000852.SH,2019-01-02,2019-01-02T09:38:00Z,4421.93,4423.71,4421.36,4423.71
000852.SH,2019-01-02,2019-01-02T09:39:00Z,4423.93,4425.87,4423.93,4425.87
000852.SH,2019-01-02,2019-01-02T09:40:00Z,4425.77,4425.77,4420.86,4420.86
000852.SH,2019-01-02,2019-01-02T09:41:00Z,4420.13,4420.13,4415.01,4415.03
000852.SH,2019-01-02,2019-01-02T09:42:00Z,4414.59,4414.73,4413.39,4414.73
000852.SH,2019-01-02,2019-01-02T09:43:00Z,4415.36,4418.76,4415.36,4418.76
000852.SH,2019-01-02,2019-01-02T09:44:00Z,4418.85,4420.34,4418.85,4420.27
000852.SH,2019-01-02,2019-01-02T09:45:00Z,4420.4,4420.57,4417.99,4417.99
000852.SH,2019-01-02,2019-01-02T09:46:00Z,4417.63,4417.63,4413.99,4413.99
000852.SH,2019-01-02,2019-01-02T09:47:00Z,4413.4,4413.4,4410.76,4411.65
000852.SH,2019-01-02,2019-01-02T09:48:00Z,4411.66,4414.75,4411.66,4414.75
000852.SH,2019-01-02,2019-01-02T09:49:00Z,4414.83,4415.81,4414.7,4415.81
000852.SH,2019-01-02,2019-01-02T09:50:00Z,4416.61,4423.85,4416.49,4423.85
000852.SH,2019-01-02,2019-01-02T09:51:00Z,4424.93,4429.9,4424.93,4429.9
000852.SH,2019-01-02,2019-01-02T09:52:00Z,4430.6,4431.37,4430.04,4430.17
000852.SH,2019-01-02,2019-01-02T09:53:00Z,4429.91,4430.81,4429.89,4430.8
000852.SH,2019-01-02,2019-01-02T09:54:00Z,4430.95,4431.14,4429.54,4429.54
000852.SH,2019-01-02,2019-01-02T09:55:00Z,4428.98,4428.98,4424.92,4424.92
000852.SH,2019-01-02,2019-01-02T09:56:00Z,4424.49,4424.49,4420.03,4420.03
000852.SH,2019-01-02,2019-01-02T09:57:00Z,4419.99,4419.99,4417.78,4417.78
000852.SH,2019-01-02,2019-01-02T09:58:00Z,4417.98,4418.0,4417.36,4417.78
000852.SH,2019-01-02,2019-01-02T09:59:00Z,4417.63,4418.11,4416.9,4416.9
000852.SH,2019-01-02,2019-01-02T10:00:00Z,4416.45,4417.06,4416.26,4417.06
000852.SH,2019-01-02,2019-01-02T10:01:00Z,4416.99,4417.95,4416.84,4417.95
000852.SH,2019-01-02,2019-01-02T10:02:00Z,4418.12,4418.68,4418.12,4418.14
000852.SH,2019-01-02,2019-01-02T10:03:00Z,4417.75,4420.34,4417.75,4420.32
000852.SH,2019-01-02,2019-01-02T10:04:00Z,4420.75,4422.61,4420.75,4422.61
000852.SH,2019-01-02,2019-01-02T10:05:00Z,4422.8,4424.4,4422.8,4424.4
000852.SH,2019-01-02,2019-01-02T10:06:00Z,4424.15,4424.15,4423.1,4423.16
000852.SH,2019-01-02,2019-01-02T10:07:00Z,4423.45,4423.45,4422.13,4422.59
000852.SH,2019-01-02,2019-01-02T10:08:00Z,4422.37,4422.37,4421.08,4421.18
000852.SH,2019-01-02,2019-01-02T10:09:00Z,4421.27,4421.27,4420.5,4420.62
000852.SH,2019-01-02,2019-01-02T10:10:00Z,4420.47,4420.47,4419.24,4419.24
000852.SH,2019-01-02,2019-01-02T10:11:00Z,4419.07,4419.07,4417.18,4417.18
000852.SH,2019-01-02,2019-01-02T10:12:00Z,4417.07,4417.07,4414.26,4414.26
000852.SH,2019-01-02,2019-01-02T10:13:00Z,4414.09,4414.09,4412.52,4413.09
000852.SH,2019-01-02,2019-01-02T10:14:00Z,4413.55,4416.7,4413.55,4416.7
000852.SH,2019-01-02,2019-01-02T10:15:00Z,4417.05,4418.78,4417.05,4418.78
000852.SH,2019-01-02,2019-01-02T10:16:00Z,4418.88,4419.55,4418.85,4419.01
000852.SH,2019-01-02,2019-01-02T10:17:00Z,4418.86,4420.86,4418.82,4420.86
000852.SH,2019-01-02,2019-01-02T10:18:00Z,4421.04,4421.65,4420.8,4421.19
000852.SH,2019-01-02,2019-01-02T10:19:00Z,4421.25,4421.26,4420.8,4420.91
000852.SH,2019-01-02,2019-01-02T10:20:00Z,4420.7,4421.54,4420.7,4421.54
000852.SH,2019-01-02,2019-01-02T10:21:00Z,4421.47,4422.17,4421.47,4421.78
000852.SH,2019-01-02,2019-01-02T10:22:00Z,4421.6,4421.75,4420.7,4420.83
000852.SH,2019-01-02,2019-01-02T10:23:00Z,4420.72,4421.4,4420.46,4421.4
000852.SH,2019-01-02,2019-01-02T10:24:00Z,4421.11,4422.29,4421.11,4422.29
000852.SH,2019-01-02,2019-01-02T10:25:00Z,4422.07,4423.13,4422.07,4423.13
000852.SH,2019-01-02,2019-01-02T10:26:00Z,4423.28,4423.58,4422.09,4422.37
000852.SH,2019-01-02,2019-01-02T10:27:00Z,4421.91,4421.99,4421.15,4421.43
000852.SH,2019-01-02,2019-01-02T10:28:00Z,4421.42,4421.42,4420.65,4420.96
000852.SH,2019-01-02,2019-01-02T10:29:00Z,4420.97,4421.23,4420.76,4421.07
000852.SH,2019-01-02,2019-01-02T10:30:00Z,4421.2,4421.34,4419.76,4419.76
000852.SH,2019-01-02,2019-01-02T10:31:00Z,4419.91,4420.07,4417.4,4417.4
