candidate_id,gamma,min_balanced_accuracy,min_macro_f1,min_transition_f1,max_false_transitions_per_day,mean_false_transitions_per_day,champion_min_balanced_accuracy,champion_min_macro_f1,champion_min_transition_f1,champion_max_false_transitions_per_day,fold_2022_000688_SH_balanced_accuracy_4state,fold_2022_000688_SH_macro_f1_4state,fold_2022_000688_SH_transition_precision,fold_2022_000688_SH_transition_recall,fold_2022_000688_SH_transition_f1,fold_2022_000688_SH_false_transitions_per_day,fold_2022_000688_SH_exact_accuracy_including_abstention,fold_2022_000688_SH_online_concrete_coverage,fold_2022_000852_SH_balanced_accuracy_4state,fold_2022_000852_SH_macro_f1_4state,fold_2022_000852_SH_transition_precision,fold_2022_000852_SH_transition_recall,fold_2022_000852_SH_transition_f1,fold_2022_000852_SH_false_transitions_per_day,fold_2022_000852_SH_exact_accuracy_including_abstention,fold_2022_000852_SH_online_concrete_coverage,fold_2023_000688_SH_balanced_accuracy_4state,fold_2023_000688_SH_macro_f1_4state,fold_2023_000688_SH_transition_precision,fold_2023_000688_SH_transition_recall,fold_2023_000688_SH_transition_f1,fold_2023_000688_SH_false_transitions_per_day,fold_2023_000688_SH_exact_accuracy_including_abstention,fold_2023_000688_SH_online_concrete_coverage,fold_2023_000852_SH_balanced_accuracy_4state,fold_2023_000852_SH_macro_f1_4state,fold_2023_000852_SH_transition_precision,fold_2023_000852_SH_transition_recall,fold_2023_000852_SH_transition_f1,fold_2023_000852_SH_false_transitions_per_day,fold_2023_000852_SH_exact_accuracy_including_abstention,fold_2023_000852_SH_online_concrete_coverage,fold_2024_000688_SH_balanced_accuracy_4state,fold_2024_000688_SH_macro_f1_4state,fold_2024_000688_SH_transition_precision,fold_2024_000688_SH_transition_recall,fold_2024_000688_SH_transition_f1,fold_2024_000688_SH_false_transitions_per_day,fold_2024_000688_SH_exact_accuracy_including_abstention,fold_2024_000688_SH_online_concrete_coverage,fold_2024_000852_SH_balanced_accuracy_4state,fold_2024_000852_SH_macro_f1_4state,fold_2024_000852_SH_transition_precision,fold_2024_000852_SH_transition_recall,fold_2024_000852_SH_transition_f1,fold_2024_000852_SH_false_transitions_per_day,fold_2024_000852_SH_exact_accuracy_including_abstention,fold_2024_000852_SH_online_concrete_coverage
shock_exit_gamma0.10,0.1,0.7555505390973486,0.7592463436654855,0.19895287958115182,1.1942148760330578,1.0943526170798898,0.7553851080081395,0.7591912321042829,0.19843342036553524,1.2066115702479339,0.7918257081625304,0.7793310958363642,0.1347305389221557,0.6521739130434783,0.22332506203473945,1.1942148760330578,0.7821901323706378,0.9921780986762936,0.808741463432156,0.8088547105868253,0.17197452229299362,0.5684210526315789,0.26405867970660146,1.0743801652892562,0.8009453781512605,0.9873949579831933,0.7945659099508078,0.7962500019569748,0.14285714285714285,0.5238095238095238,0.22448979591836732,1.0909090909090908,0.7945054945054945,0.9884615384615385,0.8438680117213277,0.8449281141714116,0.1794871794871795,0.6292134831460674,0.2793017456359102,1.0578512396694215,0.8374936321956189,0.9862455425369333,0.7555505390973486,0.7592463436654855,0.12337662337662338,0.5135135135135135,0.19895287958115182,1.115702479338843,0.7796317606444189,0.9925201380897584,0.8157159550653477,0.8029921075444322,0.1610738255033557,0.5581395348837209,0.25,1.0330578512396693,0.803804347826087,0.9945652173913043
shock_exit_gamma0.20,0.2,0.7545445028800448,0.7582926803299149,0.1962864721485411,1.1859504132231404,1.0847107438016528,0.7553851080081395,0.7591912321042829,0.19843342036553524,1.2066115702479339,0.7885493451656767,0.7749702551009658,0.1355421686746988,0.6521739130434783,0.22443890274314213,1.1859504132231404,0.7773766546329723,0.9921780986762936,0.807954061857353,0.8079435555229316,0.17307692307692307,0.5684210526315789,0.26535626535626533,1.0661157024793388,0.7998949579831933,0.9873949579831933,0.7922458933049484,0.7941723807208864,0.14935064935064934,0.5476190476190477,0.23469387755102042,1.0826446280991735,0.7928571428571428,0.9884615384615385,0.8433233494119594,0.8444072676840698,0.1794871794871795,0.6292134831460674,0.2793017456359102,1.0578512396694215,0.8369842078451349,0.9862455425369333,0.7545445028800448,0.7582926803299149,0.12211221122112212,0.5,0.1962864721485411,1.0991735537190082,0.7784810126582279,0.9925201380897584,0.8128185328621014,0.7999090481509848,0.15753424657534246,0.5348837209302325,0.24338624338624337,1.0165289256198347,0.8005434782608696,0.9945652173913043
shock_exit_gamma0.30,0.3,0.7526295430339391,0.7563854144099004,0.19733333333333333,1.177685950413223,1.0798898071625345,0.7553851080081395,0.7591912321042829,0.19843342036553524,1.2066115702479339,0.7870878332908926,0.7731634142839142,0.13636363636363635,0.6521739130434783,0.22556390977443608,1.177685950413223,0.7755716004813478,0.9921780986762936,0.8075603610699513,0.8074879536041897,0.17041800643086816,0.5578947368421052,0.26108374384236455,1.0661157024793388,0.7993697478991597,0.9873949579831933,0.7914860148854955,0.7932856386571925,0.1503267973856209,0.5476190476190477,0.2358974358974359,1.0743801652892562,0.7917582417582417,0.9884615384615385,0.8418522308531453,0.8429316582538151,0.18006430868167203,0.6292134831460674,0.28,1.0537190082644627,0.8354559347936832,0.9862455425369333,0.7526295430339391,0.7563854144099004,0.12292358803986711,0.5,0.19733333333333333,1.0909090909090908,0.7767548906789413,0.9925201380897584,0.8112351476064672,0.7981332329440448,0.15753424657534246,0.5348837209302325,0.24338624338624337,1.0165289256198347,0.7983695652173913,0.9945652173913043
