carrier,horizon,event_year,N_original,n_observed,n_missing,observed_fraction,observed_etf_mean_bp,full_index_mean_bp,eligible_index_mean_bp,excluded_index_mean_bp,index_composition_shift_bp,observed_mean_tracking_residual_bp,missing_etf_mean_to_zero_bp,gamma_to_zero_bp,gamma_zero_scenario_bp_NOT_ESTIMATE,missing_returns_imputed,unconditional_mean_identified,gamma_bp,scenario_all_pair_mean_bp_NOT_ESTIMATE
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,-100.0,-2.807754633702773
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,-50.0,-1.8432484608632669
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,-25.0,-1.360995374443514
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,-10.0,-1.071643522591662
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,-5.0,-0.9751929053077114
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,0.0,-0.8787422880237608
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,5.0,-0.7822916707398101
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,10.0,-0.6858410534558596
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,25.0,-0.3964892016040077
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,50.0,0.08576388481574537
512100.SH,1,pooled,1296,1271,25,0.9807098765432098,-0.8613703471410961,-0.4665715062302289,-0.4491995653475644,-1.349760980704895,0.017371940882664527,-0.4121707817935319,43.792068448653325,45.55400021115176,-0.8787422880237608,False,False,100.0,1.0502700576552515
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,-100.0,-11.475452470552984
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,-50.0,-6.636742793133628
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,-25.0,-4.217387954423951
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,-10.0,-2.7657750511981445
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,-5.0,-2.281904083456209
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,0.0,-1.7980331157142735
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,5.0,-1.314162147972338
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,10.0,-0.8302911802304025
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,25.0,0.621321722995404
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,50.0,3.0406765617050815
512100.SH,1,2021,186,168,18,0.9032258064516129,-1.8121966084532783,0.14500495872042082,0.13084146598141527,0.2771975576178044,-0.014163492739005551,-1.9430380744346942,16.913835012230596,18.579675529047492,-1.7980331157142735,False,False,100.0,7.879386239124436
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,-100.0,-3.695572347717393
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,-50.0,-2.562886263574998
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,-25.0,-1.9965432215038006
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,-10.0,-1.656737396261082
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,-5.0,-1.5434687878468427
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,0.0,-1.4302001794326031
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,5.0,-1.3169315710183636
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,10.0,-1.2036629626041242
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,25.0,-0.8638571373614057
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,50.0,-0.2975140952902082
512100.SH,1,2022,309,302,7,0.9773462783171522,-1.3155039641935076,-0.5850462217908624,-0.470350006551767,-5.53336865067755,0.1146962152390954,-0.8451539576417406,56.75459959806276,63.133122206382055,-1.4302001794326031,False,False,100.0,0.8351719888521867
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,-100.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,-50.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,-25.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,-10.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,-5.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,0.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,5.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,10.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,25.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,50.0,-0.7365091385342616
512100.SH,1,2023,178,178,0,1.0,-0.7365091385342616,-0.9675532141941686,-0.9675532141941686,,0.0,0.23104407565990706,,,-0.7365091385342616,False,True,100.0,-0.7365091385342616
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,-100.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,-50.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,-25.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,-10.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,-5.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,0.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,5.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,10.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,25.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,50.0,-1.3523970546595332
512100.SH,1,2024,374,374,0,1.0,-1.3523970546595334,-1.2837043716504246,-1.2837043716504246,,0.0,-0.06869268300910848,,,-1.3523970546595332,False,True,100.0,-1.3523970546595332
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,-100.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,-50.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,-25.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,-10.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,-5.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,0.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,5.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,10.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,25.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,50.0,0.9792154268755858
512100.SH,1,2025,249,249,0,1.0,0.9792154268755858,0.8090827118908527,0.8090827118908527,,0.0,0.17013271498473317,,,0.9792154268755858,False,True,100.0,0.9792154268755858
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,-100.0,-1.128325477900369
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,-50.0,-0.04807856432012225
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,-25.0,0.49204489247000116
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,-10.0,0.8161189665440752
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,-5.0,0.9241436579020998
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,0.0,1.0321683492601246
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,5.0,1.1401930406181493
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,10.0,1.248217731976174
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,25.0,1.572291806050248
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,50.0,2.112415262840371
512100.SH,5,pooled,1296,1268,28,0.9783950617283951,0.984380088481504,1.1595861163433336,1.1117978555647132,3.323711640175117,-0.04778826077862042,-0.12741776708320915,-44.57835543551954,-47.77464930861148,1.0321683492601246,False,False,100.0,3.192662176420618
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,-100.0,-9.128482728517456
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,-50.0,-4.827407459700252
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,-25.0,-2.676869825291649
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,-10.0,-1.3865472446464877
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,-5.0,-0.9564397177647672
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,0.0,-0.5263321908830467
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,5.0,-0.09622466400132623
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,10.0,0.33388286288039426
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,25.0,1.6242054435255557
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,50.0,3.774743077934158
512100.SH,5,2021,186,170,16,0.9139784946236559,-0.9046074774396482,0.8094807596200853,0.4312054730634837,4.828655679283978,-0.37827528655660153,-1.335812950503132,9.611454447796262,6.118611719015418,-0.5263321908830467,False,False,100.0,8.075818346751364
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,-100.0,-1.5892257066453899
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,-50.0,0.19070956843551623
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,-25.0,1.0806772059759693
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,-10.0,1.614657788500241
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,-5.0,1.7926513160083317
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,0.0,1.9706448435164223
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,5.0,2.148638371024513
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,10.0,2.3266318985326038
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,25.0,2.8606124810568754
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,50.0,3.7505801185973286
512100.SH,5,2022,309,298,11,0.9644012944983819,2.044837232436111,2.2741096861655032,2.3483020750851917,0.26417042270485863,0.07419238891968849,-0.3034648426490809,-55.39649956963282,-55.35720514968859,1.9706448435164223,False,False,100.0,5.530515393678234
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,-100.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,-50.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,-25.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,-10.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,-5.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,0.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,5.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,10.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,25.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,50.0,-1.0842670517864497
512100.SH,5,2023,178,178,0,1.0,-1.0842670517864494,-1.340350635292841,-1.340350635292841,,0.0,0.2560835835063913,,,-1.0842670517864497,False,True,100.0,-1.0842670517864497
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,-100.0,1.4979811459235628
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,-50.0,1.6316709854957554
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,-25.0,1.6985159052818515
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,-10.0,1.7386228571535092
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,-5.0,1.7519918411107285
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,0.0,1.7653608250679478
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,5.0,1.778729809025167
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,10.0,1.7920987929823864
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,25.0,1.832205744854044
512100.SH,5,2024,374,373,1,0.9973262032085561,1.7354071070628845,1.7268235907175782,1.6968698727125147,12.899560406606225,-0.029953718005063523,0.038537234350369536,-647.306850934456,-660.2449485754124,1.7653608250679478,False,False,50.0,1.8990506646401402
