policy,switch_margin,min_new_probability,confirmation_bars,min_balanced_accuracy,min_macro_f1,min_transition_f1,max_false_transitions_per_day,mean_false_transitions_per_day,fold_2022_000688_SH_balanced_accuracy_4state,fold_2022_000688_SH_macro_f1_4state,fold_2022_000688_SH_transition_f1,fold_2022_000688_SH_false_transitions_per_day,fold_2022_000688_SH_exact_accuracy_including_abstention,fold_2022_000688_SH_online_concrete_coverage,fold_2022_000852_SH_balanced_accuracy_4state,fold_2022_000852_SH_macro_f1_4state,fold_2022_000852_SH_transition_f1,fold_2022_000852_SH_false_transitions_per_day,fold_2022_000852_SH_exact_accuracy_including_abstention,fold_2022_000852_SH_online_concrete_coverage,fold_2023_000688_SH_balanced_accuracy_4state,fold_2023_000688_SH_macro_f1_4state,fold_2023_000688_SH_transition_f1,fold_2023_000688_SH_false_transitions_per_day,fold_2023_000688_SH_exact_accuracy_including_abstention,fold_2023_000688_SH_online_concrete_coverage,fold_2023_000852_SH_balanced_accuracy_4state,fold_2023_000852_SH_macro_f1_4state,fold_2023_000852_SH_transition_f1,fold_2023_000852_SH_false_transitions_per_day,fold_2023_000852_SH_exact_accuracy_including_abstention,fold_2023_000852_SH_online_concrete_coverage,fold_2024_000688_SH_balanced_accuracy_4state,fold_2024_000688_SH_macro_f1_4state,fold_2024_000688_SH_transition_f1,fold_2024_000688_SH_false_transitions_per_day,fold_2024_000688_SH_exact_accuracy_including_abstention,fold_2024_000688_SH_online_concrete_coverage,fold_2024_000852_SH_balanced_accuracy_4state,fold_2024_000852_SH_macro_f1_4state,fold_2024_000852_SH_transition_f1,fold_2024_000852_SH_false_transitions_per_day,fold_2024_000852_SH_exact_accuracy_including_abstention,fold_2024_000852_SH_online_concrete_coverage
margin0.05_minp0.65_confirm4,0.05,0.65,4,0.6713766833136046,0.6886946630669081,0.2093862815884477,0.71900826446281,0.6735537190082644,0.7216058988625349,0.7226415032380377,0.28776978417266186,0.6983471074380165,0.6991576413959085,0.9320096269554753,0.7485683385777886,0.7623230884057117,0.3181818181818182,0.6776859504132231,0.740546218487395,0.9501050420168067,0.7207639560062977,0.7420719079214845,0.2805755395683453,0.640495867768595,0.721978021978022,0.9291208791208792,0.7581799327906361,0.7771960885659147,0.31756756756756754,0.6611570247933884,0.7452878247580235,0.9230769230769231,0.6713766833136046,0.6886946630669081,0.2093862815884477,0.71900826446281,0.6927502876869965,0.9390103567318757,0.7436208667834783,0.7458364752204811,0.24,0.6446280991735537,0.7288043478260869,0.9440217391304347
margin0.10_minp0.00_confirm2,0.1,0.0,2,0.7833803448270373,0.7856591315377917,0.06095791001451379,2.6983471074380163,2.5330578512396693,0.8214353179470707,0.813783317548523,0.0797872340425532,2.6983471074380163,0.8237063778580024,1.0,0.8625734842793954,0.8601503248736609,0.10235131396957123,2.4421487603305785,0.8597689075630253,1.0,0.8358571869231202,0.8329245472305277,0.0797799174690509,2.5371900826446283,0.8368131868131868,1.0,0.8616682104624473,0.8571247520511532,0.10641200545702593,2.5,0.8573611818644932,1.0,0.7833803448270373,0.7856591315377917,0.06095791001451379,2.4545454545454546,0.8014959723820483,1.0,0.8162819374012517,0.8098526729121303,0.07880434782608696,2.5661157024793386,0.8173913043478261,1.0
margin0.10_minp0.00_confirm3,0.1,0.0,3,0.7713122311461547,0.7736069965127047,0.12781954887218044,1.7727272727272727,1.6432506887052343,0.8171725287473017,0.8054323566460433,0.12781954887218044,1.7727272727272727,0.8146811070998796,1.0,0.8505089545108429,0.8475055337604377,0.178030303030303,1.5950413223140496,0.8455882352941176,0.9989495798319328,0.8210744231110986,0.8193046290421098,0.15414258188824664,1.6322314049586777,0.8203296703296703,0.9972527472527473,0.860479599989431,0.8554686548113525,0.18994413407821228,1.640495867768595,0.8548140601120734,0.999490575649516,0.7713122311461547,0.7736069965127047,0.13226452905811625,1.6198347107438016,0.7951668584579977,0.9994246260069045,0.8277849098992751,0.8178689157331716,0.16310679611650486,1.5991735537190082,0.8244565217391304,0.9989130434782608
margin0.10_minp0.00_confirm4,0.1,0.0,4,0.7424590086269233,0.7437227772036794,0.178117048346056,1.2355371900826446,1.1480716253443526,0.7895602926352427,0.7735356248557793,0.2048780487804878,1.2355371900826446,0.7779783393501805,0.9963898916967509,0.8111652171234929,0.8104253539365319,0.24578313253012046,1.1115702479338843,0.803046218487395,0.9868697478991597,0.7856283420424056,0.787508449478312,0.2118226600985222,1.1528925619834711,0.7873626373626373,0.9906593406593407,0.8338541140918874,0.8323539003033908,0.24878048780487802,1.115702479338843,0.825776872134488,0.9877738155883852,0.7424590086269233,0.7437227772036794,0.178117048346056,1.1735537190082646,0.761795166858458,0.9925201380897584,0.8019757926415483,0.7895840171686566,0.22670025188916876,1.0991735537190082,0.7923913043478261,0.9923913043478261
margin0.10_minp0.45_confirm2,0.1,0.45,2,0.7816308160701408,0.7838803022977336,0.06167400881057269,2.6487603305785123,2.486914600550964,0.8214563024925702,0.8130995940383614,0.0810810810810811,2.6487603305785123,0.8231046931407943,1.0,0.8621797834919939,0.8595953204678076,0.10320781032078104,2.4173553719008263,0.8592436974789915,1.0,0.8341713825777414,0.831396292876032,0.07898448519040903,2.4669421487603307,0.8351648351648352,1.0,0.8646802586552185,0.8601056658991469,0.10863509749303621,2.43801652892562,0.8604177279673968,1.0,0.7816308160701408,0.7838803022977336,0.06167400881057269,2.4214876033057853,0.7997698504027618,1.0,0.8159263186245802,0.8093439965211804,0.0797799174690509,2.5289256198347108,0.8168478260869565,1.0
margin0.10_minp0.45_confirm3,0.1,0.45,3,0.769359135241413,0.7717364364781814,0.1297709923664122,1.7396694214876034,1.6129476584022038,0.8168059163935764,0.8043771135178083,0.1297709923664122,1.7396694214876034,0.8134777376654633,1.0,0.85046269651093,0.8475614056792413,0.18007662835249041,1.5702479338842976,0.8455882352941176,0.9984243697478992,0.8178388842014023,0.8170524944911299,0.15594541910331383,1.6074380165289257,0.8186813186813187,0.9961538461538462,0.8666067149889852,0.8614099372940904,0.19318181818181818,1.603305785123967,0.8604177279673968,0.999490575649516,0.769359135241413,0.7717364364781814,0.13469387755102044,1.5826446280991735,0.7922899884925202,0.997698504027618,0.8285401969083386,0.8185987398027491,0.1650294695481336,1.5743801652892562,0.825,0.9989130434782608
margin0.10_minp0.45_confirm4,0.1,0.45,4,0.7445373712634129,0.7470887063226076,0.18134715025906736,1.1942148760330578,1.121900826446281,0.7882233010839843,0.7729310092589021,0.21,1.1942148760330578,0.776173285198556,0.9939831528279182,0.806346771464322,0.8079732299248206,0.24757281553398058,1.0991735537190082,0.7988445378151261,0.9821428571428571,0.7843224769067532,0.7864579917332887,0.21608040201005027,1.1198347107438016,0.7862637362637362,0.9901098901098901,0.8325807694399349,0.8317169561121525,0.24813895781637715,1.0909090909090908,0.8242485990830362,0.9857361181864494,0.7445373712634129,0.7470887063226076,0.18134715025906736,1.1446280991735538,0.7640966628308401,0.9884925201380897,0.8015033131716489,0.7890314186437344,0.22448979591836737,1.0826446280991735,0.7913043478260869,0.9918478260869565
margin0.10_minp0.55_confirm2,0.1,0.55,2,0.7792401927353442,0.7818674692021021,0.08077544426494346,2.450413223140496,2.268595041322314,0.8191293341477501,0.8097238054621153,0.08946608946608946,2.450413223140496,0.8194945848375451,1.0,0.8554218903645571,0.8519825523876031,0.10843373493975904,2.2024793388429753,0.8513655462184874,1.0,0.8335771859793338,0.8294945093898058,0.08408408408408408,2.2892561983471076,0.8324175824175825,0.9994505494505495,0.8687594364527518,0.8639376841120234,0.11764705882352942,2.2107438016528924,0.8639836984207845,1.0,0.7792401927353442,0.7818674692021021,0.08077544426494346,2.1487603305785123,0.7991944764096662,0.9994246260069045,0.8195395841085552,0.8113476837431637,0.09453471196454949,2.309917355371901,0.8190217391304347,1.0
margin0.10_minp0.55_confirm3,0.1,0.55,3,0.7686176710006454,0.7718294211139248,0.1434426229508197,1.5867768595041323,1.440082644628099,0.8059504293163393,0.7911455692495082,0.1434426229508197,1.5867768595041323,0.7966305655836342,0.9957882069795427,0.8379611752890708,0.8347282761186687,0.19206680584551147,1.396694214876033,0.8314075630252101,0.9968487394957983,0.8099454455286187,0.810492504912791,0.16560509554140126,1.43801652892562,0.8098901098901099,0.9917582417582418,0.8579459344065046,0.8538958702945969,0.21894736842105264,1.3801652892561984,0.8497198166072338,0.9923586347427407,0.7686176710006454,0.7718294211139248,0.16263736263736264,1.421487603305785,0.7911392405063291,0.996547756041427,0.8202306451205259,0.8100555987063297,0.17834394904458598,1.4173553719008265,0.8135869565217392,0.9951086956521739
margin0.10_minp0.55_confirm4,0.1,0.55,4,0.7301582380332744,0.7353668422948917,0.19186046511627905,1.06198347107438,0.9683195592286502,0.7729314342111613,0.7625183148971888,0.21857923497267762,1.06198347107438,0.7581227436823105,0.9771359807460891,0.7869800188436209,0.791283520079142,0.25268817204301075,0.9504132231404959,0.7783613445378151,0.9747899159663865,0.7676608243702775,0.7736300485127632,0.21917808219178084,0.9958677685950413,0.7681318681318682,0.9741758241758242,0.8141852237153162,0.8191752922902201,0.2808988764044944,0.8966942148760331,0.803871625063678,0.9668874172185431,0.7301582380332744,0.7353668422948917,0.19186046511627905,0.9793388429752066,0.7485615650172612,0.9787111622554661,0.7832194278624679,0.7724330960964112,0.2386363636363636,0.9256198347107438,0.7701086956521739,0.9815217391304348
margin0.10_minp0.65_confirm2,0.1,0.65,2,0.7780855093024106,0.7811152595062383,0.10769230769230768,1.9090909090909092,1.746556473829201,0.8219684058458256,0.8083567440610726,0.11702127659574467,1.9090909090909092,0.8176895306859205,0.9993983152827918,0.8474961823811166,0.8431806372466498,0.14990859232175505,1.6983471074380165,0.8419117647058824,0.9989495798319328,0.8277887573502506,0.8236299070528112,0.111731843575419,1.7479338842975207,0.8247252747252747,0.9945054945054945,0.8656900941793046,0.8599861349221963,0.15412844036697246,1.7107438016528926,0.8593988792664289,0.9989811512990321,0.7780855093024106,0.7811152595062383,0.10769230769230768,1.7272727272727273,0.7974683544303798,0.996547756041427,0.8183220537298286,0.808371081256081,0.11089866156787762,1.6859504132231404,0.8108695652173913,0.9951086956521739
margin0.10_minp0.65_confirm3,0.1,0.65,3,0.72823944014948,0.7347739767218604,0.17506631299734748,1.1487603305785123,1.0853994490358128,0.7820825268222158,0.7721232311695037,0.19270833333333334,1.1487603305785123,0.7701564380264742,0.98014440433213,0.8176755852207688,0.8189311433443457,0.2355889724310777,1.06198347107438,0.8119747899159664,0.9884453781512605,0.7916617346832022,0.795557704861289,0.1962864721485411,1.0578512396694215,0.7895604395604395,0.9758241758241758,0.8391563909447228,0.8365097654964135,0.23267326732673266,1.1074380165289257,0.8288334182373918,0.9847172694854814,0.72823944014948,0.7347739767218604,0.17506631299734748,1.115702479338843,0.7560414269275029,0.9781357882623706,0.801180420813083,0.7876715875369276,0.19999999999999996,1.0206611570247934,0.7842391304347827,0.9842391304347826
margin0.10_minp0.65_confirm4,0.1,0.65,4,0.6713766833136046,0.6886946630669081,0.2093862815884477,0.71900826446281,0.6735537190082644,0.7216058988625349,0.7226415032380377,0.28776978417266186,0.6983471074380165,0.6991576413959085,0.9320096269554753,0.7485683385777886,0.7623230884057117,0.3181818181818182,0.6776859504132231,0.740546218487395,0.9501050420168067,0.7207639560062977,0.7420719079214845,0.2805755395683453,0.640495867768595,0.721978021978022,0.9291208791208792,0.7581799327906361,0.7771960885659147,0.31756756756756754,0.6611570247933884,0.7452878247580235,0.9230769230769231,0.6713766833136046,0.6886946630669081,0.2093862815884477,0.71900826446281,0.6927502876869965,0.9390103567318757,0.7436208667834783,0.7458364752204811,0.24,0.6446280991735537,0.7288043478260869,0.9440217391304347
margin0.15_minp0.00_confirm2,0.15,0.0,2,0.7845570975067411,0.787301085010752,0.06906906906906907,2.5826446280991737,2.4290633608815426,0.8205096817394788,0.814178710855073,0.08551724137931035,2.5826446280991737,0.825511432009627,1.0,0.8613121576568948,0.8588612345074607,0.1057142857142857,2.347107438016529,0.8587184873949579,1.0,0.8391453189936877,0.8357085796037483,0.08583690987124465,2.4173553719008263,0.839010989010989,1.0,0.8674247218659852,0.8629252571565441,0.10689170182841068,2.4132231404958677,0.8634742740703005,1.0,0.7845570975067411,0.787301085010752,0.06906906906906907,2.3512396694214877,0.8037974683544303,1.0,0.8243886983164169,0.8176212326656269,0.08426966292134831,2.4628099173553717,0.8255434782608696,1.0
margin0.15_minp0.00_confirm3,0.15,0.0,3,0.7732292192910856,0.7753775684872523,0.13102119460500963,1.71900826446281,1.5909090909090908,0.8140899642000603,0.8003668452243178,0.13102119460500963,1.71900826446281,0.809265944645006,1.0,0.850447451992244,0.8471963312229822,0.18461538461538463,1.5578512396694215,0.845063025210084,0.9989495798319328,0.8200973464501552,0.8185006864801426,0.16302186878727637,1.56198347107438,0.8197802197802198,0.9972527472527473,0.8598982885368005,0.8543992347709836,0.1935483870967742,1.5991735537190082,0.8537952114111055,0.999490575649516,0.7732292192910856,0.7753775684872523,0.13991769547325103,1.56198347107438,0.7963176064441887,0.9994246260069045,0.830786775871856,0.8193681081352338,0.16733067729083664,1.5454545454545454,0.8260869565217391,0.9989130434782608
margin0.15_minp0.00_confirm4,0.15,0.0,4,0.7432720484427635,0.7451316808695213,0.18134715025906736,1.1859504132231404,1.115702479338843,0.7845607281373768,0.7672070793951384,0.21105527638190955,1.1859504132231404,0.7707581227436823,0.9963898916967509,0.8090977671844922,0.8091478209478875,0.2413793103448276,1.0826446280991735,0.8019957983193278,0.9868697478991597,0.7779084136853747,0.7804213669958819,0.20812182741116753,1.1115702479338843,0.7813186813186813,0.9906593406593407,0.828132508225921,0.8263637185059053,0.2537313432835821,1.0826446280991735,0.8196637799286806,0.9877738155883852,0.7432720484427635,0.7451316808695213,0.18134715025906736,1.1446280991735538,0.7640966628308401,0.9925201380897584,0.7974068862712266,0.7854606313368384,0.21483375959079282,1.0867768595041323,0.7880434782608695,0.9923913043478261
margin0.15_minp0.45_confirm2,0.15,0.45,2,0.7838136049671482,0.786459461276717,0.06990881458966565,2.5330578512396693,2.3898071625344355,0.820918263184203,0.8141128232664325,0.08695652173913043,2.5330578512396693,0.825511432009627,1.0,0.8603116607529885,0.8577764411963338,0.10647482014388489,2.3264462809917354,0.8576680672268907,1.0,0.8353645425812698,0.8322861564121583,0.0847953216374269,2.3595041322314048,0.8357142857142857,1.0,0.8684287379302422,0.8639161551826293,0.10857142857142857,2.3677685950413223,0.8644931227712684,1.0,0.7838136049671482,0.786459461276717,0.06990881458966565,2.3181818181818183,0.8032220943613348,1.0,0.8240330795397456,0.8171086531869084,0.0851063829787234,2.4338842975206614,0.825,1.0
margin0.15_minp0.45_confirm3,0.15,0.45,3,0.7722821596036477,0.7744792574603014,0.13255360623781676,1.6942148760330578,1.5688705234159779,0.8148861425440093,0.801150395446273,0.13255360623781676,1.6942148760330578,0.8098676293622142,1.0,0.8498406558757392,0.8467689733375872,0.18604651162790697,1.5413223140495869,0.8445378151260504,0.9984243697478992,0.816861807540459,0.8162289145392961,0.16465863453815258,1.5413223140495869,0.8181318681318681,0.9961538461538462,0.8645193794399693,0.8588659127468323,0.19615384615384612,1.5702479338842976,0.8578706062149771,0.999490575649516,0.7722821596036477,0.7744792574603014,0.14107883817427386,1.5454545454545454,0.7945914844649021,0.997698504027618,0.8315420628809195,0.8200887982784902,0.16935483870967744,1.5206611570247934,0.8266304347826087,0.9989130434782608
margin0.15_minp0.45_confirm4,0.15,0.45,4,0.7454495519665804,0.7483496330804273,0.18324607329842935,1.1528925619834711,1.0957300275482094,0.7839989303845678,0.7678179388930035,0.21538461538461534,1.1528925619834711,0.7701564380264742,0.9939831528279182,0.8042793215253212,0.8067482217456619,0.24257425742574257,1.0743801652892562,0.7977941176470589,0.9821428571428571,0.7769824877594488,0.7798118416152333,0.21079691516709512,1.0909090909090908,0.7807692307692308,0.9901098901098901,0.8268591635739685,0.82574635998157,0.25316455696202533,1.0578512396694215,0.8181355068772287,0.9857361181864494,0.7454495519665804,0.7483496330804273,0.18324607329842935,1.128099173553719,0.766398158803222,0.9884925201380897,0.797450935726947,0.7853637078444045,0.21705426356589144,1.0702479338842976,0.7875,0.9918478260869565
margin0.15_minp0.55_confirm2,0.15,0.55,2,0.7796440699566689,0.7825121505354062,0.08223684210526316,2.3884297520661155,2.2079889807162534,0.8239770692870027,0.8146252063344019,0.09425625920471283,2.3884297520661155,0.8243080625752106,1.0,0.8557678567624679,0.8523593379802088,0.11093990755007703,2.1404958677685952,0.851890756302521,1.0,0.8347436747956877,0.8305135020732712,0.09006211180124224,2.1942148760330578,0.8335164835164836,0.9994505494505495,0.8689998646368532,0.8637430798421185,0.11908396946564886,2.177685950413223,0.8639836984207845,1.0,0.7796440699566689,0.7825121505354062,0.08223684210526316,2.103305785123967,0.7997698504027618,0.9994246260069045,0.8225768059542854,0.8143925638674931,0.09682299546142209,2.243801652892562,0.8222826086956522,1.0
margin0.15_minp0.55_confirm3,0.15,0.55,3,0.7735568243951382,0.776549271773911,0.14522821576763484,1.56198347107438,1.4132231404958677,0.8048254468612501,0.7901710670438242,0.14522821576763484,1.56198347107438,0.7954271961492179,0.9957882069795427,0.8405212308238977,0.8373366386027778,0.19831223628691985,1.371900826446281,0.8340336134453782,0.9968487394957983,0.8091959707712548,0.8096911257016554,0.16846652267818574,1.4049586776859504,0.8093406593406594,0.9917582417582418,0.857443926374376,0.8534300305294189,0.21987315010570826,1.371900826446281,0.8492103922567499,0.9923586347427407,0.7735568243951382,0.776549271773911,0.16554809843400448,1.3884297520661157,0.7945914844649021,0.996547756041427,0.8254313837153204,0.8140317070178147,0.18181818181818182,1.3801652892561984,0.8179347826086957,0.9951086956521739
margin0.15_minp0.55_confirm4,0.15,0.55,4,0.7325815013612228,0.7381033764660253,0.1929824561403509,1.0454545454545454,0.9524793388429753,0.7695214525022509,0.7589664889329291,0.22099447513812157,1.0454545454545454,0.7539109506618532,0.9771359807460891,0.7861276375272077,0.7911812178136345,0.25205479452054796,0.9256198347107438,0.7783613445378151,0.9747899159663865,0.7659646163628095,0.7718568326953201,0.22284122562674094,0.9710743801652892,0.765934065934066,0.9741758241758242,0.8131385533738196,0.8181773811637469,0.28490028490028496,0.8760330578512396,0.8028527763627101,0.9668874172185431,0.7325815013612228,0.7381033764660253,0.1929824561403509,0.9710743801652892,0.7520138089758343,0.9787111622554661,0.7829416570202917,0.7720535162048885,0.22857142857142856,0.9256198347107438,0.7695652173913043,0.9815217391304348
margin0.15_minp0.65_confirm2,0.15,0.65,2,0.7780855093024106,0.7811152595062383,0.10769230769230768,1.9090909090909092,1.746556473829201,0.8219684058458256,0.8083567440610726,0.11702127659574467,1.9090909090909092,0.8176895306859205,0.9993983152827918,0.8474961823811166,0.8431806372466498,0.14990859232175505,1.6983471074380165,0.8419117647058824,0.9989495798319328,0.8277887573502506,0.8236299070528112,0.111731843575419,1.7479338842975207,0.8247252747252747,0.9945054945054945,0.8656900941793046,0.8599861349221963,0.15412844036697246,1.7107438016528926,0.8593988792664289,0.9989811512990321,0.7780855093024106,0.7811152595062383,0.10769230769230768,1.7272727272727273,0.7974683544303798,0.996547756041427,0.8183220537298286,0.808371081256081,0.11089866156787762,1.6859504132231404,0.8108695652173913,0.9951086956521739
margin0.15_minp0.65_confirm3,0.15,0.65,3,0.72823944014948,0.7347739767218604,0.17506631299734748,1.1487603305785123,1.0853994490358128,0.7820825268222158,0.7721232311695037,0.19270833333333334,1.1487603305785123,0.7701564380264742,0.98014440433213,0.8176755852207688,0.8189311433443457,0.2355889724310777,1.06198347107438,0.8119747899159664,0.9884453781512605,0.7916617346832022,0.795557704861289,0.1962864721485411,1.0578512396694215,0.7895604395604395,0.9758241758241758,0.8391563909447228,0.8365097654964135,0.23267326732673266,1.1074380165289257,0.8288334182373918,0.9847172694854814,0.72823944014948,0.7347739767218604,0.17506631299734748,1.115702479338843,0.7560414269275029,0.9781357882623706,0.801180420813083,0.7876715875369276,0.19999999999999996,1.0206611570247934,0.7842391304347827,0.9842391304347826
margin0.15_minp0.65_confirm4,0.15,0.65,4,0.6713766833136046,0.6886946630669081,0.2093862815884477,0.71900826446281,0.6735537190082644,0.7216058988625349,0.7226415032380377,0.28776978417266186,0.6983471074380165,0.6991576413959085,0.9320096269554753,0.7485683385777886,0.7623230884057117,0.3181818181818182,0.6776859504132231,0.740546218487395,0.9501050420168067,0.7207639560062977,0.7420719079214845,0.2805755395683453,0.640495867768595,0.721978021978022,0.9291208791208792,0.7581799327906361,0.7771960885659147,0.31756756756756754,0.6611570247933884,0.7452878247580235,0.9230769230769231,0.6713766833136046,0.6886946630669081,0.2093862815884477,0.71900826446281,0.6927502876869965,0.9390103567318757,0.7436208667834783,0.7458364752204811,0.24,0.6446280991735537,0.7288043478260869,0.9440217391304347
margin0.20_minp0.00_confirm2,0.2,0.0,2,0.7846213594097977,0.7879726133000746,0.07861635220125786,2.4338842975206614,2.3140495867768593,0.8322516098322513,0.8240064749132952,0.0872093023255814,2.4338842975206614,0.8345367027677497,1.0,0.8611778101985095,0.8586500702990372,0.10946745562130178,2.2479338842975207,0.8581932773109243,1.0,0.8359771983440945,0.8325859024869493,0.08579881656804733,2.3264462809917354,0.8362637362637363,1.0,0.8697252910491928,0.8649577359612932,0.11046511627906976,2.3181818181818183,0.8655119714722364,1.0,0.7846213594097977,0.7879726133000746,0.07861635220125786,2.21900826446281,0.8043728423475259,1.0,0.823969748020352,0.8173895702549085,0.08235294117647059,2.3388429752066116,0.825,1.0
margin0.20_minp0.00_confirm3,0.2,0.0,3,0.7692579660552606,0.7710415523512938,0.13333333333333333,1.6818181818181819,1.5392561983471076,0.8177945062376666,0.804220927126604,0.13333333333333333,1.6818181818181819,0.8134777376654633,1.0,0.8514848679356891,0.8479709282266138,0.18934911242603553,1.5041322314049588,0.8455882352941176,0.9989495798319328,0.8204772856598816,0.8187811872914801,0.16194331983805668,1.5289256198347108,0.8203296703296703,0.9972527472527473,0.8628569988347825,0.8562386457720361,0.203125,1.5330578512396693,0.8553234844625573,0.999490575649516,0.7692579660552606,0.7710415523512938,0.14255765199161427,1.524793388429752,0.7928653624856157,0.9994246260069045,0.8294387628624992,0.8180054258483981,0.17805383022774326,1.462809917355372,0.8233695652173914,0.9989130434782608
margin0.20_minp0.00_confirm4,0.2,0.0,4,0.7430388876838386,0.7459142554682237,0.1803713527851459,1.1322314049586777,1.0764462809917354,0.7787020316590634,0.7615320452062654,0.22739018087855298,1.1322314049586777,0.7647412755716004,0.9963898916967509,0.8042015667938939,0.8045265310362647,0.25,1.0537190082644627,0.7972689075630253,0.9868697478991597,0.7786412552322253,0.7810371402353338,0.21243523316062177,1.078512396694215,0.7818681318681319,0.9906593406593407,0.8184446966413157,0.8162335686706069,0.2646310432569975,1.0413223140495869,0.8094752929190016,0.9877738155883852,0.7430388876838386,0.7459142554682237,0.1803713527851459,1.1115702479338843,0.7646720368239356,0.9925201380897584,0.7922645359642844,0.7805101165204632,0.2116402116402116,1.0413223140495869,0.7820652173913043,0.9923913043478261
margin0.20_minp0.45_confirm2,0.2,0.45,2,0.7846213594097977,0.7879726133000746,0.07936507936507936,2.4214876033057853,2.285812672176309,0.8328134075850603,0.8243286579942333,0.08759124087591241,2.4214876033057853,0.8351383874849578,1.0,0.8601773132946031,0.8575671770351618,0.11028315946348732,2.227272727272727,0.8571428571428571,1.0,0.8321964219316765,0.8291659490097937,0.0870870870870871,2.2851239669421486,0.832967032967033,1.0,0.8707293071134499,0.8659473323750084,0.11209439528023599,2.2768595041322315,0.8665308201732043,1.0,0.7846213594097977,0.7879726133000746,0.07936507936507936,2.1942148760330578,0.8043728423475259,1.0,0.8236141292436807,0.8168811411724457,0.08320950965824667,2.309917355371901,0.8244565217391304,1.0
margin0.20_minp0.45_confirm3,0.2,0.45,3,0.7688540888339359,0.7712112744580644,0.13438735177865613,1.665289256198347,1.5199724517906337,0.8185906845816155,0.8050035730284251,0.13438735177865613,1.665289256198347,0.8140794223826715,1.0,0.8508780718191843,0.8475423988478427,0.1908548707753479,1.487603305785124,0.845063025210084,0.9984243697478992,0.8172417467501855,0.8165098097506311,0.16359918200408996,1.5082644628099173,0.8186813186813187,0.9961538461538462,0.8632814470521,0.856750618479572,0.20553359683794467,1.5082644628099173,0.8558329088130413,0.999490575649516,0.7688540888339359,0.7712112744580644,0.14345991561181434,1.512396694214876,0.7922899884925202,0.997698504027618,0.8294387628624992,0.8180054258483981,0.18029350104821804,1.43801652892562,0.8233695652173914,0.9989130434782608
margin0.20_minp0.45_confirm4,0.2,0.45,4,0.7445479420097944,0.7486021984801312,0.18230563002680966,1.103305785123967,1.0585399449035813,0.7781402339062544,0.7618595100972314,0.23157894736842105,1.103305785123967,0.7641395908543923,0.9939831528279182,0.7993831211347229,0.8021263893374959,0.25125628140703515,1.0454545454545454,0.7930672268907563,0.9821428571428571,0.7777153293062994,0.7804265435257409,0.21522309711286092,1.0578512396694215,0.7813186813186813,0.9901098901098901,0.8171713519893633,0.8156016328893365,0.26356589147286824,1.0206611570247934,0.8079470198675497,0.9857361181864494,0.7445479420097944,0.7486021984801312,0.18230563002680966,1.0950413223140496,0.766398158803222,0.9884925201380897,0.7915532984109415,0.7797107896175752,0.21333333333333335,1.0289256198347108,0.7809782608695652,0.9918478260869565
margin0.20_minp0.55_confirm2,0.2,0.55,2,0.7801470880653207,0.7833960485141201,0.08754208754208755,2.293388429752066,2.130853994490358,0.8295384315376777,0.8199007522968698,0.09465648854961832,2.293388429752066,0.8303249097472925,1.0,0.8573751497828791,0.8540102413597506,0.11374407582938387,2.074380165289256,0.8534663865546218,1.0,0.831029567429895,0.8271345161980892,0.09206349206349206,2.1363636363636362,0.8307692307692308,0.9994505494505495,0.8703739775706149,0.8647580842750142,0.12244897959183673,2.103305785123967,0.8650025471217524,1.0,0.7801470880653207,0.7833960485141201,0.08754208754208755,2.041322314049587,0.8003452243958573,0.9994246260069045,0.8220926956960353,0.8145044938726563,0.0947867298578199,2.1363636363636362,0.8222826086956522,1.0
margin0.20_minp0.55_confirm3,0.2,0.55,3,0.7652854840438952,0.7681576698061497,0.14705882352941177,1.537190082644628,1.3753443526170799,0.8070187964940136,0.7924370915142964,0.14705882352941177,1.537190082644628,0.7978339350180506,0.9957882069795427,0.8407018362821961,0.8378483133577945,0.20645161290322583,1.3305785123966942,0.8345588235294118,0.9968487394957983,0.8099558491907077,0.810007986846367,0.16777041942604856,1.3677685950413223,0.8104395604395604,0.9917582417582418,0.8569773306063309,0.8523826901911375,0.22510822510822512,1.3264462809917354,0.848191543555782,0.9923586347427407,0.7652854840438952,0.7681576698061497,0.16289592760180996,1.371900826446281,0.7871116225546605,0.996547756041427,0.8250723791014826,0.8137184577289434,0.18791946308724833,1.3181818181818181,0.8168478260869565,0.9951086956521739
margin0.20_minp0.55_confirm4,0.2,0.55,4,0.7288527508551638,0.734304093635739,0.18823529411764706,1.012396694214876,0.9276859504132231,0.7646121506759715,0.7539549656740461,0.23595505617977527,1.012396694214876,0.7490974729241877,0.9771359807460891,0.7847334398358998,0.7898636859685948,0.2562674094707521,0.9008264462809917,0.7767857142857143,0.9747899159663865,0.7671656227036677,0.7727086355505294,0.22792022792022792,0.9380165289256198,0.7670329670329671,0.9741758241758242,0.8059031746717993,0.8105855211676375,0.28901734104046245,0.8553719008264463,0.7952114111054508,0.9668874172185431,0.7288527508551638,0.734304093635739,0.18823529411764706,0.9669421487603306,0.7479861910241657,0.9787111622554661,0.7793048440344884,0.7686365801508283,0.2287390029325513,0.8925619834710744,0.7657608695652174,0.9815217391304348
